term,definition,disciplines,url
Water pumping,"Photovoltaic modules/cells used for pumping water for agricultural, land reclamation, commercial, and other similar applications where water pumping is the main use.",,https://www.eia.gov/tools/glossary/index.php?id=renewable#water_pump
Water turbine,"A turbine that uses water pressure to rotate its blades; the primary types are the Pelton wheel, for high heads (pressure); the Francis turbine, for low to medium heads; and the Kaplan for a wide range of heads. Primarily used to power an electric generator.",,https://www.eia.gov/tools/glossary/index.php?id=renewable#water_tur
Wind energy conversion system (WECS) or device,"An apparatus for converting the energy available in the wind to mechanical energy that can be used to power machinery (grain mills, water pumps) and to operate an electrical generator.",,https://www.eia.gov/tools/glossary/index.php?id=renewable#wecs
Wind farm,See Wind power plant.,,https://www.eia.gov/tools/glossary/index.php?id=renewable#wind_farm
Wind power plant,"A group of wind turbines interconnected to a common utility system through a system of transformers, distribution lines, and (usually) one substation. Operation, control, and maintenance functions are often centralized through a network of computerized monitoring systems, supplemented by visual inspection. This is a term commonly used in the United States. In Europe, it is called a generating station.",,https://www.eia.gov/tools/glossary/index.php?id=renewable#wind_pwr
Wind turbine,Wind energy conversion device that produces electricity; typically three blades rotating about a horizontal axis and positioned up-wind of the supporting tower.,,https://www.eia.gov/tools/glossary/index.php?id=renewable#wind_tur
Wood energy,"Wood and wood products used as fuel, including round wood (cord wood), limb wood, wood chips, bark, saw dust, forest residues, charcoal, pulp waste, and spent pulping liquor.",,https://www.eia.gov/tools/glossary/index.php?id=renewable#wood_energy
Wood pellets,Saw dust compressed into uniform diameter pellets to be burned in a heating stove.,,https://www.eia.gov/tools/glossary/index.php?id=renewable#wood_pell
Yard and food waste,"Used in the production of biofuels. Yard trimming includes grass, leaves, plants, and other clippings. Food waste may include the edible and inedible components of plant or animal matter that have been discarded.",,https://www.eia.gov/tools/glossary/index.php?id=renewable#yard_food_waste
Zero Energy Building (ZEB),"An energy-efficient building where, on a source energy basis, the actual annual delivered energy is less than or equal to the on-site renewable exported energy.",,https://www.eia.gov/tools/glossary/index.php?id=renewable#zeb
