term,definition,disciplines,url
displacement efficiency,"[Enhanced Oil Recovery] The fraction of oil that has been recovered from a zone swept by a waterflood or other displacement process. Displacement efficiency equation: E = (Voi − Vor) / Voi, where Voi = volume of oil at start of flood Vor = volume of oil remaining after flood.",Enhanced Oil Recovery,https://glossary.slb.com/en/terms/d/displacement_efficiency
displacement front,[Enhanced Oil Recovery] The interface between an injectant and the fluid it is displacing.,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/d/displacement_front
drainage,"[Formation Evaluation, Enhanced Oil Recovery] The process of forcing a nonwetting phase into a porous rock. Oil migrates into most reservoirs as the non-wetting phase, so initial charging of the reservoir is a drainage process.","Formation Evaluation, Enhanced Oil Recovery",https://glossary.slb.com/en/terms/d/drainage
dry combustion,"[Heavy Oil, Enhanced Oil Recovery] An in situ combustion technique in which only air or oxygen-enriched air mixtures are injected into a formation. A drawback related to dry combustion is the highly corrosive and noxious combustion products that are produced.","Heavy Oil, Enhanced Oil Recovery",https://glossary.slb.com/en/terms/d/dry_combustion
dry forward combustion,"[Enhanced Oil Recovery, Heavy Oil] A type of in situ combustion in which the burning front moves in the same direction as the injected air. As air is continuously supplied at the injection well, the fire ignited at this location moves toward the production wells. During forward combustion, the temperature behind the burning front is high, indicating a great amount of heat stored in the formation matrix. The injected gas heats on contact with the matrix and recovers only a small amount of the heat, with considerable losses to the surrounding formations. Another drawback of dry forward combustion is the presence of a highly viscous oil zone surrounding the production well. The fluid in this zone remains at the original reservoir temperature and its forward displacement by the heated oil is normally difficult.","Enhanced Oil Recovery, Heavy Oil",https://glossary.slb.com/en/terms/d/dry_forward_combustion
dynamic miscibility,"[Enhanced Oil Recovery] A dynamic fluid-mixing process in which an injected gas exchanges components with in situ oil until the phases achieve a state of miscibility within the mixing zone of the flood front. In a vaporizing drive, light and intermediate components from the oil phase enter the gas phase. By contrast, in a condensing drive, intermediate components from the gas phase enter the oil phase. The process may be a combination of vaporizing and condensing drives.",Enhanced Oil Recovery,https://glossary.slb.com/en/terms/d/dynamic_miscibility
electrical double layer,"[Formation Evaluation, Enhanced Oil Recovery] With reference to formation evaluation, the layer between a clay particle and the formation water that has a particular distribution of ions. Clays have an excess negative charge on their surface. When in contact with formation water, this charge attracts an excess of positive cations, normally Na+ together with their molecules of hydration water, into a region near the interface. The layer next to the clay surface, the Stern layer, has no anions, and is always present. Outside the Stern layer is the Gouy layer, through which the ion concentration gradually approaches that of free brine. The thickness of this layer increases as brine salinity decreases.","Formation Evaluation, Enhanced Oil Recovery",https://glossary.slb.com/en/terms/e/electrical_double_layer
electrical resistance probe,"[Enhanced Oil Recovery] An instrument used in a corrosion testing to determine metal loss. The probe directly measures the increase in resistance of a metal as its cross-sectional area is reduced by corrosion. At suitable times, once the readings are obtained, these numbers are converted into corrosion rates (mpy). An electrical resistance probe is also called an electrical coupon.",Enhanced Oil Recovery,https://glossary.slb.com/en/terms/e/electrical_resistance_probe
electromagnetic heating,"[Enhanced Oil Recovery] A process to increase thermal energy in a reservoir using electromagnetic means. The two types of electromagnetic heating are conductive and radio frequency (RF). In conductive heating, a current passes from one electrode through the formation to a second electrode. Electrical resistance of the reservoir brine generates thermal energy, heating the reservoir. In RF heating, transmitters in the wellbore generate electromagnetic waves with frequencies in the microwave range that are directed into the formation. The waves interact with water molecules, generating heat in much the same way a microwave oven does. Since both methods rely on water to transfer thermal energy to the reservoir, higher water saturation increases the efficiency of the heat transfer.",Enhanced Oil Recovery,https://glossary.slb.com/en/terms/e/electromagnetic_heating
emulsion,"1. (n.) [Drilling Fluids] A dispersion of one immiscible liquid into another through the use of a chemical that reduces the interfacial tension between the two liquids to achieve stability. Two emulsion types are used as muds: oil-in-water (or direct) emulsion, known as an ""emulsion mud"" water-in-oil (or invert) emulsion, known as an ""invert-emulsion mud."" The former is classified as a water-base mud and the latter as an oil-base mud. | 2. (n.) [Enhanced Oil Recovery] A type of damage in which there is a combination of two or more immiscible fluids, including gas, that will not separate into individual components. Emulsions can form when fluid filtrates or injected fluids and reservoir fluids (for example oil or brine) mix, or when the pH of the producing fluid changes, such as after an acidizing treatment. Acidizing might change the pH from 6 or 7 to less than 4. Emulsions are normally found in gravel packs and perforations, or inside the formation. Most emulsions break easily when the source of the mixing energy is removed. However, some natural and artificial stabilizing agents, such as surfactants and small particle solids, keep fluids emulsified. Natural surfactants, created by bacteria or during the oil generation process, can be found in many waters and crude oils, while artificial surfactants are part of many drilling, completion, or stimulation fluids. Among the most common solids that stabilize emulsions are iron sulfide, paraffin, sand, silt, clay, asphalt, scale, and corrosion products. Emulsions are typically treated using mutual solvents. | 3. (n.) [Heavy Oil, Enhanced Oil Recovery] A dispersion of droplets of one liquid in another liquid with which it is incompletely miscible. Emulsions can form in heavy oils that contain a significant amount of asphaltenes. The asphaltenes act as surfactants with treatment or formation water. The resulting emulsion droplets have high-energy bonds creating a very tight dispersion of droplets that is not easily separated. These surface-acting forces can create oil-in-water emulsions, water-in-oil emulsions, or both. Such emulsions require temperature and chemical treating in surface equipment to separate.","Drilling Fluids; Enhanced Oil Recovery; Heavy Oil, Enhanced Oil Recovery",https://glossary.slb.com/en/terms/e/emulsion
enhanced oil recovery,"[Enhanced Oil Recovery] An oil recovery enhancement method using sophisticated techniques that alter the original properties of oil. Once ranked as a third stage of oil recovery that was carried out after secondary recovery, the techniques employed during enhanced oil recovery can actually be initiated at any time during the productive life of an oil reservoir. Its purpose is not only to restore formation pressure, but also to improve oil displacement or fluid flow in the reservoir. The three major types of enhanced oil recovery operations are chemical flooding (alkaline flooding or micellar-polymer flooding), miscible displacement (carbon dioxide [CO2] injection or hydrocarbon injection), and thermal recovery (steamflood or in-situ combustion). The optimal application of each type depends on reservoir temperature, pressure, depth, net pay, permeability, residual oil and water saturations, porosity and fluid properties such as oil API gravity and viscosity. Enhanced oil recovery is also known as improved oil recovery or tertiary recovery and it is abbreviated as EOR.",Enhanced Oil Recovery,https://glossary.slb.com/en/terms/e/enhanced_oil_recovery
EOR,"[Enhanced Oil Recovery] Abbreviation for enhanced oil recovery, an oil recovery enhancement method using sophisticated techniques that alter the original properties of oil. Once ranked as a third stage of oil recovery that was carried out after secondary recovery, the techniques employed during enhanced oil recovery can actually be initiated at any time during the productive life of an oil reservoir. Its purpose is not only to restore formation pressure, but also to improve oil displacement or fluid flow in the reservoir. The three major types of enhanced oil recovery operations are chemical flooding (alkaline flooding or micellar-polymer flooding) miscible displacement (carbon dioxide [CO2] injection or hydrocarbon injection) thermal recovery (steamflood or in-situ combustion). The optimal application of each type depends on reservoir temperature, pressure, depth, net pay, permeability, residual oil and water saturations, porosity and fluid properties such as oil API gravity and viscosity. Enhanced oil recovery is also known as improved oil recovery or tertiary recovery.",Enhanced Oil Recovery,https://glossary.slb.com/en/terms/e/eor
equation of state,"[Enhanced Oil Recovery, Well Testing] An equation that specifies fluid density as a function of pressure and temperature. A large body of scientific literature describes these functions for all kinds of hydrocarbons, and also for complex mixes of various hydrocarbons with other hydrocarbons and with other fluids. Once the components of a reservoir fluid are determined, the known hydrocarbon properties become a valuable tool in making further calculations of well-test results and predictions of future well and reservoir behavior.","Enhanced Oil Recovery, Well Testing",https://glossary.slb.com/en/terms/e/equation_of_state
erosion corrosion,"[Enhanced Oil Recovery] A type of corrosion produced when easily removed scales (such as iron carbonate) that were initially protecting the metals in the pipe are eroded and the underlying metals are corroded. Erosion-corrosion is a common cause of failure in oilfield equipment. The attack is normally localized at changes of pipe sections, bends or elbows where there is high velocity or turbulent flow.",Enhanced Oil Recovery,https://glossary.slb.com/en/terms/e/erosion_corrosion
erosion-corrosion,"[Enhanced Oil Recovery] A type of corrosion produced when easily removed scales (such as iron carbonate) that were initially protecting the metals in the pipe are eroded and the underlying metals are corroded. Erosion-corrosion is a common cause of failure in oilfield equipment. The attack is normally localized at changes of pipe sections, bends or elbows where there is high velocity or turbulent flow.",Enhanced Oil Recovery,https://glossary.slb.com/en/terms/e/erosion-corrosion
estimated ultimate recovery,"[Enhanced Oil Recovery, Formation Evaluation, Shale Gas] The amount of oil and gas expected to be economically recovered from a reservoir or field by the end of its producing life. Estimated ultimate recovery can be referenced to a well, a field, or a basin.","Enhanced Oil Recovery, Formation Evaluation, Shale Gas",https://glossary.slb.com/en/terms/e/estimated_ultimate_recovery
Eötvös number,"[Enhanced Oil Recovery] A dimensionless group used in analysis of fluid flow that characterizes the ratio of gravitational forces to surface or interfacial tension forces. The Eötvös number is denoted Eo and is equivalent to the Bond number (Nb = Bo). The Eötvös or Bond number is given by Eo = Nb = Bo = (Δρ g b2) / σ, where Eo = Eötvös number Nb = Bo = Bond number Δρ = density difference between the two phases g = acceleration due to gravity b = a characteristic length scale of the flow geometry σ = surface or interfacial tension.",Enhanced Oil Recovery,https://glossary.slb.com/en/terms/e/eotvos_number
ferrous sulfide,"[Enhanced Oil Recovery] A corrosion by-product [FeS2] formed when hydrogen sulfide [H2S] contacts the iron [Fe] present in steel. Ferrous sulfide is a black crystalline material at bottomhole conditions. However, when it contacts air at surface, it will be converted into iron oxide, which is a red-brown compound. Ferrous sulfide is also called iron sulfide.",Enhanced Oil Recovery,https://glossary.slb.com/en/terms/f/ferrous_sulfide
fingering,"[Enhanced Oil Recovery] A condition whereby the interface of two fluids, such as oil and water, bypasses sections of reservoir as it moves along, creating an uneven, or fingered, profile. Fingering is a relatively common condition in reservoirs with water-injection wells. The result of fingering is an inefficient sweeping action that can bypass significant volumes of recoverable oil and, in severe cases, an early breakthrough of water into adjacent production wellbores.",Enhanced Oil Recovery,https://glossary.slb.com/en/terms/f/fingering
fireflooding,"[Heavy Oil, Enhanced Oil Recovery] A method of thermal recovery in which a flame front is generated in the reservoir by igniting a fire at the sandface of an injection well. Continuous injection of air or other gas mixture with high oxygen content will maintain the flame front. As the fire burns, it moves through the reservoir toward production wells. Heat from the fire reduces oil viscosity and helps vaporize reservoir water to steam. The steam, hot water, combustion gas and a bank of distilled solvent all act to drive oil in front of the fire toward production wells.","Heavy Oil, Enhanced Oil Recovery",https://glossary.slb.com/en/terms/f/fireflooding
first-contact miscibility,"[Enhanced Oil Recovery] A condition of two fluids that are miscible that is, they form a single phase when mixed in any proportion when first brought into contact at a given pressure and temperature. In reservoir gasflooding, the injected gas composition, oil composition, temperature, and the injection pressure determine the condition of first-contact miscibility. In contrast, fluids that develop miscibility after exchanging components have multiple-contact miscibility.",Enhanced Oil Recovery,https://glossary.slb.com/en/terms/f/first-contact_miscibility
five-spot,"[Enhanced Oil Recovery, Heavy Oil] An injection pattern in which four input or injection wells are located at the corners of a square and the production well sits in the center. The injection fluid, which is normally water, steam or gas, is injected simultaneously through the four injection wells to displace the oil toward the central production well.","Enhanced Oil Recovery, Heavy Oil",https://glossary.slb.com/en/terms/f/five-spot
flood front,[Enhanced Oil Recovery] The interface between an injectant and the fluid it is displacing.,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/f/flood_front
flooding pattern,"[Enhanced Oil Recovery] Also known as injection pattern, the particular arrangement of production and injection wells. The injection pattern for an individual field or part of a field is based on the location of existing wells, reservoir size and shape, cost of new wells and the recovery increase associated with various injection patterns. The flood pattern can be altered during the life of a field to change the direction of flow in a reservoir with the intent of contacting unswept oil. It is common to reduce the pattern size by infill drilling, which improves oil recovery by increasing reservoir continuity between injectors and producers. Common injection patterns are direct line drive, staggered line drive, two-spot, three-spot, four-spot, five-spot, seven-spot and nine-spot. Normally, the two-spot and three-spot patterns are used for pilot testing purposes. The patterns are called normal or regular when they include only one production well per pattern. Patterns are described as inverted when they include only one injection well per pattern.",Enhanced Oil Recovery,https://glossary.slb.com/en/terms/f/flooding_pattern
flue gas,"[Enhanced Oil Recovery] A gas generated by burning hydrocarbons with air; it is sometimes used as an enhanced oil recovery (EOR) injectant. The composition consists mainly of nitrogen, carbon dioxide, water vapor and excess oxygen with some impurities, such as carbon monoxide, nitrogen oxides and sulfur oxides. Generally, more carbon dioxide in the flue gas results in a better recovery factor for EOR. By contrast, using more nitrogen results in a lower recovery factor for EOR. However, high concentration of impurities, such as oxygen, nitrous oxides and carbon monoxide, can cause corrosion in production tubulars and surface equipment.",Enhanced Oil Recovery,https://glossary.slb.com/en/terms/f/flue_gas
fluoboric acid,"[Enhanced Oil Recovery] An acid mixture that generates more hydrofluoric [HF] acid as the HF is consumed. In the field, fluoboric acid [HBF4] is easily prepared by mixing boric acid [H3BO3], ammonium bifluoride [NH3F.HF] and hydrochloric acid. Fluoboric acid was developed to counteract the shortcomings associated with mud-acid treatments. It is a retarded fluid that can penetrate deep into the reservoir before spending, especially at high temperatures, and does not contain high HF at any given time. Thus, it is less reactive than mud acid, but its total dissolving power is comparable: HBF4 + H3O --> HBF3OH + HF. The limited amount of HF at any given time decreases the probability of forming precipitates of fluosilicates, fluoaluminates or silica. Fluoboric acid provides permanent stabilization of clays and fines through reactions related to borate and fluoborate ions. For example, borosilicates coat and bind undissolved clays and fines, preventing further mobility of these particles that might plug the formation and impair production. Mud acid does not provide this coating feature. Fluoboric acid also eliminates water sensitivity and is especially recommended in formations containing potassium minerals. Fluoboric acid can be used as a preflush, an overflush or as a main stage in a sandstone matrix acidizing. As a main fluid, a fluoboric acid treatment requires a preflush (weak HCl acid or brine) and should not be overflushed to obtain the maximum stabilization effect in the critical matrix area. Fluoboric acid treatments are the only acid formulations that require long shut-in times because of their long reaction times.",Enhanced Oil Recovery,https://glossary.slb.com/en/terms/f/fluoboric_acid
foam flooding,"[Enhanced Oil Recovery] An enhanced oil recovery process in which foam is injected into a reservoir to improve the sweep efficiency of a driving fluid. Foam can be generated either in the reservoir pore space or at the surface before injection. Foam flooding mitigates sweep inhomogeneities such as those caused by layers with higher permeability than the surrounding formations, or those caused by gravity override.",Enhanced Oil Recovery,https://glossary.slb.com/en/terms/f/foam_flooding
foaming agent,"[Drilling Fluids, Enhanced Oil Recovery] An additive used in preparation of foam used as a drilling fluid. Drilling foam is water containing air or gas bubbles, much like shaving foam, and it must withstand high salinity, hard water, solids, entrained oil and high temperature. Foaming agents are usually nonionic surfactants and contain polymeric materials. Antonyms: defoamer","Drilling Fluids, Enhanced Oil Recovery",https://glossary.slb.com/en/terms/f/foaming_agent
formation damage,"1. (n.) [Drilling] Alteration of the far-field or virgin characteristics of a producing formation, usually by exposure to drilling fluids. The water or solid particles in the drilling fluids, or both, tend to decrease the pore volume and effective permeability of the producible formation in the near-wellbore region. At least two mechanisms are at work. First, solid particles from the drilling fluid physically plug or bridge across flowpaths in the porous formation. Second, when water contacts certain clay minerals in the formation, the clay typically swells, increasing in volume and decreasing the pore volume. Third, chemical reactions between the drilling fluid and the formation rock and fluids can precipitate solids or semisolids that plug pore spaces. One approach to minimize formation damage is to use drill-in or completion fluids that are specially formulated to avoid damage to the formation when drilling pay zones, rather than ordinary drilling fluids. | 2. (n.) [Drilling Fluids] A reduction in the natural capability of a reservoir to produce its fluids, such as a decrease in porosity or permeability, or both. Damage can occur near the wellbore face (easier to repair) or deep into the rock (harder to repair). Damage is caused by several mechanisms: (1) physical plugging of pores by mud solids, (2) alteration of reservoir rock wettability, (3) precipitation of insoluble materials in pore spaces, (4) clay swelling in pore spaces, (5) migration of fines into pore throats, (6) introduction of an immobile phase, and (7) emulsion formation and blockage. Damage can occur when sensitive formations are exposed to drilling fluids. | 3. (n.) [Well Completions] A general term to describe the reduction in permeability to the near-wellbore area of a reservoir formation. There are several recognized damage mechanisms, such as the invasion of incompatible fluids swelling the formation clays, or fine solids from dirty fluids plugging the formation matrix. Because formation damage can significantly affect the productivity of any well, adequate precautions should be exercised to avoid damage during all phases in the life of a well. | 4. (n.) [Enhanced Oil Recovery] Natural or induced production impairments that can develop in the reservoir, the near-wellbore area or the perforations. Natural damage occurs as produced reservoir fluids move through the reservoir, while induced damage is the result of external operations and fluids in the well, such as drilling, well completion, workover operations or stimulation treatments. Some induced damage triggers natural damage mechanisms. Natural damage includes phenomena such as fines migration, clay swelling, scale formation, organic deposition, including paraffins or asphaltenes, and mixed organic and inorganic deposition. Induced damage includes plugging caused by foreign particles in the injected fluid, wettability changes, emulsions, precipitates or sludges caused by acid reactions, bacterial activity and water blocks. Wellbore cleanup or matrix stimulation treatments are two different operations that can remove natural or induced damage. Selecting the proper operation depends on the location and nature of the damage.",Drilling; Drilling Fluids; Enhanced Oil Recovery; Well Completions,https://glossary.slb.com/en/terms/f/formation_damage
formic acid,"1. (n.) [Well Workover and Intervention] An organic acid used in the stimulation of high-temperature oil and gas wells in which conventional hydrochloric acid systems cannot be adequately inhibited, or where contact time with tubulars is likely to be extended. | 2. (n.) [Enhanced Oil Recovery] An organic acid [HCOOH] used in oil- and gas-well stimulation treatments. Formic acid has an advantage over HCl in that formic acid is easier to inhibit against pipe corrosion at temperatures as high as 400°F [204°C]. Formic acid is intermediate in strength between hydrochloric acid [HCl] and acetic acid. Additionally, formic acid corrodes steel more uniformly than does HCl and causes less pitting.",Enhanced Oil Recovery; Well Workover and Intervention,https://glossary.slb.com/en/terms/f/formic_acid
forward multiple-contact test,"[Enhanced Oil Recovery] A laboratory test to determine the phase envelope between lean gas and oil by equilibrating a gas sample several times with fresh samples of oil. In a forward-contact test, light and intermediate components are stripped from the oil by multiple contacts with the gas. The test also indicates how many contacts are required before the gas with added components becomes miscible with the oil. The molar ratios at each contact step are typically designed using PVT simulation software that incorporates the fluid composition at each contact.",Enhanced Oil Recovery,https://glossary.slb.com/en/terms/f/forward_multiple-contact_test
fracture acidizing,"[Enhanced Oil Recovery] A well-stimulation operation in which acid, usually hydrochloric [HCl], is injected into a carbonate formation at a pressure above the formation-fracturing pressure. Flowing acid tends to etch the fracture faces in a nonuniform pattern, forming conductive channels that remain open without a propping agent after the fracture closes. The length of the etched fracture limits the effectiveness of an acid-fracture treatment. The fracture length depends on acid leakoff and acid spending. If acid fluid-loss characteristics are poor, excessive leakoff will terminate fracture extension. Similarly, if the acid spends too rapidly, the etched portion of the fracture will be too short. The major problem in fracture acidizing is the development of wormholes in the fracture face; these wormholes increase the reactive surface area and cause excessive leakoff and rapid spending of the acid. To some extent, this problem can be overcome by using inert fluid-loss additives to bridge wormholes or by using viscosified acids. Fracture acidizing is also called acid fracturing or acid-fracture treatment.",Enhanced Oil Recovery,https://glossary.slb.com/en/terms/f/fracture_acidizing
galvanic anodes,"[Enhanced Oil Recovery] Materials used to provide cathodic protection. Galvanic anodes are made of metals such as zinc, magnesium or aluminum, which corrode more easily than the structure, thus developing enough electric current flow through the electrolyte (such as soils or water). Galvanic anodes, also called sacrificial anodes, are commonly used when the current required for cathodic protection is small.",Enhanced Oil Recovery,https://glossary.slb.com/en/terms/g/galvanic_anodes
gas-cap drive,[Enhanced Oil Recovery] A type of reservoir-drive mechanism in which the energy for the transport and production of reservoir fluids is provided by the expansion of gas either in the gas cap or inside the oil phase.,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/g/gas-cap_drive
gravity drainage,"[Enhanced Oil Recovery] The least common primary recovery mechanism in which the force of gravity pushes hydrocarbons out of the reservoir, into the wellbore and up to surface. Gravity force is always present in the reservoir, but its effect is greater in thick gas-condensate reservoirs and in shallow, highly permeable, steeply dipping reservoirs.",Enhanced Oil Recovery,https://glossary.slb.com/en/terms/g/gravity_drainage
gravity override,"[Enhanced Oil Recovery] A phenomenon of multiphase flow in a reservoir in which a less dense fluid flows preferentially on the top of a reservoir unit and a more dense fluid flows at the bottom. For example, in a steamflood, steam flows on the top and condensed liquid flows at the bottom of the zone. Gravity override causes sweep inhomogeneities that can be mitigated through foam flooding.",Enhanced Oil Recovery,https://glossary.slb.com/en/terms/g/gravity_override
gravity-stable displacement,"[Enhanced Oil Recovery] A frontal advance in which gravity and viscous forces are in equilibrium, resulting in a stable, highly efficient frontal advance.",Enhanced Oil Recovery,https://glossary.slb.com/en/terms/g/gravity-stable_displacement
HCl,[Enhanced Oil Recovery] The chemical formula for the compound hydrogen chloride. A solution of hydrogen chloride [HCl] in water is hydrochloric acid.,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/h/hcl
heavy oil,"[Heavy Oil, Enhanced Oil Recovery] Crude oil with high viscosity (typically above 10 cP), and high specific gravity. The API classifies heavy oil as crudes with a gravity below 22.3° API. In addition to high viscosity and high specific gravity, heavy oils typically have low hydrogen-to-carbon ratios; high asphaltene, sulfur, nitrogen, and heavy-metal content; and higher acid numbers.","Heavy Oil, Enhanced Oil Recovery",https://glossary.slb.com/en/terms/h/heavy_oil
high-pressure air injection,"[Enhanced Oil Recovery] An enhanced oil recovery process utilizing compressed air that is injected into a reservoir. Oxygen in the gas reacts exothermically with some of the oil, producing highly mobile flue gas. The flue gas advances ahead of the reaction front and achieves an efficient displacement of the in situ oil. Scientists believe that the high displacement efficiency of high-pressure air injection is due to a combination of processes that include immiscible gas displacement, improved miscibility caused by the presence of CO2 in the flue gas, reduction in interfacial tension, oil swelling and reservoir repressurization. The process is typically used for deep, tight, relatively light-oil reservoirs where water injectivity is low.",Enhanced Oil Recovery,https://glossary.slb.com/en/terms/h/high-pressure_air_injection
hot waterflooding,"[Heavy Oil, Enhanced Oil Recovery] A method of thermal recovery in which hot water is injected into a reservoir through specially distributed injection wells. Hot waterflooding reduces the viscosity of the crude oil, allowing it to move more easily toward production wells. Hot waterflooding, also known as hot water injection, is typically less effective than a steam-injection process because water has lower heat content than steam. Nevertheless, it is preferable under certain conditions such as formation sensitivity to fresh water.","Heavy Oil, Enhanced Oil Recovery",https://glossary.slb.com/en/terms/h/hot_waterflooding
huff and puff,"[Enhanced Oil Recovery, Heavy Oil] Slang term for a cyclic process in which a well is injected with a recovery enhancement fluid and, after a soak period, the well is put back on production. Examples are cyclic steam injection and cyclic CO2 injection.","Enhanced Oil Recovery, Heavy Oil",https://glossary.slb.com/en/terms/h/huff_and_puff
hydrofluoric acid,"[Enhanced Oil Recovery] A poisonous liquid acid composed of hydrogen and fluorine. Hydrofluoric acid [HF] is used primarily because it is the only common, inexpensive mineral acid that can dissolve siliceous minerals. HF is typically mixed with hydrochloric acid [HCl] or organic acid to keep the pH low when it spends, thereby preventing detrimental precipitates. These mixtures, also called mud acids, are considered the main fluid in a sandstone acid treatment because they remove formation damage. Hydrofluoric acid should not be used in sandstone formations with high carbonate content because of the high risk of calcium fluoride precipitation [CaF2].",Enhanced Oil Recovery,https://glossary.slb.com/en/terms/h/hydrofluoric_acid
hydrogen blistering,"[Enhanced Oil Recovery] A type of hydrogen-induced failure produced when hydrogen atoms enter low-strength steels that have macroscopic defects, such as laminations. The defects in the steel (void spaces) provide places for hydrogen atoms to combine, forming gaseous molecular hydrogen [H2] that can build enough pressure to produce blistering. Hydrogen blistering is a problem mainly in sour environments. Frequently, it does not cause a brittle failure, but it can produce rupture or leakages.",Enhanced Oil Recovery,https://glossary.slb.com/en/terms/h/hydrogen_blistering
hydrogen embrittlement,"[Enhanced Oil Recovery] The process whereby hydrogen causes steel components to become less resistant to breakage and generally much weaker in tensile strength. While embrittlement has many causes, in the oil field it is usually the result of exposure to gaseous or liquid hydrogen sulfide [H2S]. On a molecular level, hydrogen ions work their way between the grain boundaries of the steel, where hydrogen ions recombine into molecular hydrogen [H2], taking up more space and weakening the bonds between the grains. The formation of molecular hydrogen can cause sudden metal failure due to cracking when the metal is subjected to tensile stress. This type of hydrogen-induced failure is produced when hydrogen atoms enter high strength steels. The failures due to hydrogen embrittlement normally have a period where no damage is observed, which is called incubation, followed by a sudden catastrophic failure. Hydrogen embrittlement is also called acid brittleness.",Enhanced Oil Recovery,https://glossary.slb.com/en/terms/h/hydrogen_embrittlement
hydrogen probe,"[Enhanced Oil Recovery] A corrosion test instrument mainly used in sour systems (for example, hydrogen sulfide or other sulfide rich environments) to determine qualitatively or semiquantitatively the corrosion of a structure. A hydrogen probe is also called a hydrogen patch probe.",Enhanced Oil Recovery,https://glossary.slb.com/en/terms/h/hydrogen_probe
hydrogen-induced failures,"[Enhanced Oil Recovery] A type of corrosion produced when a metal absorbs hydrogen atoms. This phenomenon can cause undesirable effects such as blistering, cracking, methane formation above 400 degF [204 degC], and hydrogen embrittlement.",Enhanced Oil Recovery,https://glossary.slb.com/en/terms/h/hydrogen_induced_failures
hydrophile-lipophile balance number,"[Enhanced Oil Recovery, Drilling Fluids] A number on the scale of one to 40 according to the HLB system, introduced by Griffin (1949 and 1954). The HLB system is a semi-empirical method to predict what type of surfactant properties a molecular structure will provide. The HLB system is based on the concept that some molecules have hydrophilic groups, other molecules have lipophilic groups, and some have both. Weight percentage of each type of group on a molecule or in a mixture predicts what behavior the molecular structure will exhibit. Water-in-oil emulsifiers have a low HLB numbers, typically around 4. Solubilizing agents have high HLB numbers. Oil-in-water emulsifiers have intermediate to high HLB numbers. Reference: Griffin WC: ""Classification of Surface-Active Agents by 'HLB,'"" Journal of the Society of Cosmetic Chemists 1 (1949): 311. Griffin WC: ""Calculation of HLB Values of Non-Ionic Surfactants,"" Journal of the Society of Cosmetic Chemists 5 (1954): 259.","Enhanced Oil Recovery, Drilling Fluids",https://glossary.slb.com/en/terms/h/hydrophile-lipophile_balance_number
hydrophilic,"[Drilling Fluids, Enhanced Oil Recovery] Pertaining to an attraction for water by the surface of a material or a molecule. Clays and most other natural minerals used in drilling fluids, such as barite and hematite, are hydrophilic. They are spontaneously wet by water. To render them oleophilic, they can be treated with an oil-wetting chemical. Antonyms: hydrophobic, lipophilic","Drilling Fluids, Enhanced Oil Recovery",https://glossary.slb.com/en/terms/h/hydrophilic
hydrophobic,"[Drilling Fluids, Enhanced Oil Recovery] Pertaining to a repulsion of water by the surface of a material or a molecule. Antonyms: hydrophilic","Drilling Fluids, Enhanced Oil Recovery",https://glossary.slb.com/en/terms/h/hydrophobic
imbibition,"[Formation Evaluation, Enhanced Oil Recovery] The process of absorbing a wetting phase into a porous rock. Imbibition is important in a waterdrive reservoir because it can advance or hinder water movement, affecting areal sweep. Spontaneous imbibition refers to the process of absorption with no pressure driving the phase into the rock. It is possible for the same rock to imbibe both water and oil, with water imbibing at low in situ water saturation, displacing excess oil from the surface of the rock grains, and oil imbibing at low in-situ oil saturation, displacing excess water. An imbibition test is a comparison of the imbibition potential of water and oil into a rock. The wettability of the rock is determined by which phase imbibes more.","Formation Evaluation, Enhanced Oil Recovery",https://glossary.slb.com/en/terms/i/imbibition
immiscible,"[Enhanced Oil Recovery, Geology] Pertaining to a condition in which two fluids are incapable of forming molecularly distributed mixtures or attaining homogeneity at that scale. The fluids separate into two phases with an interface between them. For example, oil and water are immiscible. Antonyms: miscible","Enhanced Oil Recovery, Geology",https://glossary.slb.com/en/terms/i/immiscible
impressed current anodes,[Enhanced Oil Recovery] Materials to provide cathodic protection. Impressed current anodes are relatively inert to corrosion and require an external power source to generate the electric current that will bring cathodic protection to the structure. Impressed current systems are used mainly when the current required for cathodic protection is large.,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/i/impressed_current_anodes
improved oil recovery,"[Enhanced Oil Recovery] A method for recovering additional oil beyond fluid expansion, rock compressibility, gravitational drainage, pressure decline and natural waterdrive or gasdrive. This term is used in both a restricted sense and a more general sense. In its restricted sense, it is a process, such as waterflooding or gasflooding, that adds energy to a reservoir to stimulate oil production and increase recovery factor. In its more general sense, it is any activity that increases oil production and increases the recovery factor. This sense can also include, for example, enhanced oil recovery methods, infill drilling, hydraulic fracturing, and drilling horizontal and multilateral wells.",Enhanced Oil Recovery,https://glossary.slb.com/en/terms/i/improved_oil_recovery
