term,definition,disciplines,url
contour,"1. (n.) [Geology] A line on a map that represents a constant value of the parameter being mapped. This line includes points of equal value and separates points of higher value from points of lower value. Contours are commonly drawn on maps to portray the structural configuration of the Earth's surface or formations in the subsurface. For example, structure maps contain contours of constant elevation with respect to a datum (such as sea level). Contours are also used to interpret subsurface configurations of rock bodies in areas of limited control, such as drawing contours of the thickness of a common rock unit in several widely separated wells to extrapolate its thickness in a nearby undrilled location. | 2. (vt.) [Geology] The act of drawing contours.",Geology,https://glossary.slb.com/en/terms/c/contour
contour interval,"[Geology] The value of the separation between two adjacent contours. A net pay isopach map might have a contour interval of 10 feet [3 m], whereas a structure contour map might have a contour interval of 1000 feet [300 m]. Contour intervals are chosen according to the map scale and the amount and distribution of control points.",Geology,https://glossary.slb.com/en/terms/c/contour_interval
contour map,"[Geology] A map displaying lines that include points of equal value and separate points of higher value from points of lower value. Common types of contour maps include topographic contour maps, which show the elevation of the Earth's surface; structure contour maps, which show the elevation or depth of a formation; and gross or net sand or pay maps, which show variations in the thickness of a stratigraphic unit, also called isopachs.",Geology,https://glossary.slb.com/en/terms/c/contour_map
convection,"[Geology] The density- and heat-driven cycling, transfer or circulation of energy through which material initially warms up and becomes relatively less dense, then rises, cools and becomes relatively more dense, and finally sinks. As a consequence of convection, material can turn over repeatedly in a convection cell. Within the Earth, radiogenic heating results in convection appearing in the mantle and might drive plate tectonic motions. Convection also occurs in the ocean waters and in the Earth's atmosphere.",Geology,https://glossary.slb.com/en/terms/c/convection
conventional reservoir,"[Shale Gas, Geology] A reservoir in which buoyant forces keep hydrocarbons in place below a sealing caprock. Reservoir and fluid characteristics of conventional reservoirs typically permit oil or natural gas to flow readily into wellbores. The term is used to make a distinction from shale and other unconventional reservoirs, in which gas might be distributed throughout the reservoir at the basin scale, and in which buoyant forces or the influence of a water column on the location of hydrocarbons within the reservoir are not significant.","Shale Gas, Geology",https://glossary.slb.com/en/terms/c/conventional_reservoir
convergence,"1. (n.) [Geology] The movement of tectonic plates toward each other, generating compressional forces and ultimately resulting in collision, and in some cases subduction, of tectonic plates. The boundary where tectonic plates converge is called a convergent margin. | 2. (n.) [Geophysics] In mathematics, the process in which a sequence of numbers approaches a fixed value called the ""limit"" of the sequence. This term is often used in modeling or inversion to describe the situation in which a sequence of calculated values approach, or converge with, measured values. Antonyms: divergence",Geology; Geophysics,https://glossary.slb.com/en/terms/c/convergence
convergent,"1. (adj.) [Geology] Pertaining to the movement of tectonic plates toward each other, generating compressional forces and ultimately resulting in collision, and in some cases subduction, of tectonic plates. The boundary where tectonic plates converge is called a convergent margin. | 2. (adj.) [Geophysics] In mathematics, pertaining to the process in which a sequence of numbers approaches a fixed value called the ""limit"" of the sequence. This term is often used in modeling or inversion to describe the situation in which a sequence of calculated values approach, or converge with, measured values.",Geology; Geophysics,https://glossary.slb.com/en/terms/c/convergent
core,"1. (vb.) [Drilling] To deepen the wellbore by way of collecting a cylindrical sample of rock. A core bit is used to accomplish this, in conjunction with a core barrel and core catcher. The bit is usually a drag bit fitted with either PDC or natural diamond cutting structures, but the core bit is unusual in that it has a hole in its center. This allows the bit to drill around a central cylinder of rock, which is taken in through the bit and into the core barrel. The core barrel itself may be thought of as a special storage chamber for holding the rock core. The core catcher serves to grip the bottom of the core and, as tension is applied to the drillstring, the rock under the core breaks away from the undrilled formation below it. The core catcher also retains the core so that it does not fall out the bottom of the drillstring, which is open in the middle at that point. | 2. (n.) [Geology] Innermost layer of the Earth. Studies of compressional and shear waves indicate that the core makes up nearly 3500 km [2170 miles] of the Earth's radius of 6370 km [3950 miles]. Such studies also demonstrate that because shear waves do not pass through the outer part of the core (2250 km [1400 miles] thick), it is liquid (only solids can shear). The inner core is solid and 1220 km [750 miles] thick. The core's iron and nickel composition was inferred through studies of the Earth's gravitational field and average density. The relatively low density of the outer layers of the Earth suggests a dense inner layer. | 3. (n.) [Formation Evaluation] A cylindrical sample of geologic formation, usually reservoir rock, taken during or after drilling a well. Cores can be full-diameter cores (that is, they are nearly as large in diameter as the drill bit) taken at the time of drilling the zone, or sidewall cores (generally less than 1 in. [2.5 cm] in diameter) taken after a hole has been drilled. Cores samples are used for many studies, some of which relate to drilling fluids and damage done by them.",Drilling; Formation Evaluation; Geology,https://glossary.slb.com/en/terms/c/core
correlate,"1. (vt.) [Geology] To seek a comparison or equivalence. Scientists attempt to compare or match up well log signatures, chemical signatures, seismic signatures, fossils and rock samples across wide areas to determine the equivalence, extent, thickness, quality, relative age or other properties of stratigraphic units and rock bodies. | 2. (vb.) [Production Logging, Well Completions, Formation Evaluation, Reservoir Characterization] To compare and fix measured depths with known features on baseline logs of the wellbore tubulars and the surrounding formation.","Geology; Production Logging, Well Completions, Formation Evaluation, Reservoir Characterization",https://glossary.slb.com/en/terms/c/correlate
correlation,"1. (n.) [Geology] A connection of points from well to well in which the data suggest that the points were deposited at the same time (chronostratigraphic) or have similar and related characteristics. | 2. (n.) [Geophysics] The comparison of seismic waveforms in the time domain, similar to coherence in the frequency domain. | 3. (n.) [Reservoir Characterization] A positive relationship between data samples that implies a connection or a relationship between them.",Geology; Geophysics; Reservoir Characterization,https://glossary.slb.com/en/terms/c/correlation
craton,"[Geology] A stable area of continental crust that has not undergone much plate tectonic or orogenic activity for a long period. A craton includes a crystalline basement of commonly Precambrian rock called a shield, and a platform in which flat-lying or nearly flat-lying sediments or sedimentary rock surround the shield. A commonly cited example of a craton is the Canadian Shield.",Geology,https://glossary.slb.com/en/terms/c/craton
crest,"[Geology] The highest point of a wave, mountain or geologic structure.",Geology,https://glossary.slb.com/en/terms/c/crest
critical moment,[Geology] The time of maximum depth of burial of a hydrocarbon source rock. The critical moment is the time of highest probability of entrapment and preservation of hydrocarbons in a petroleum system—after traps form and hydrocarbons migrate into a reservoir and accumulate—and marks the beginning of preservation in a viable petroleum system.,Geology,https://glossary.slb.com/en/terms/c/critical_moment
crop out,"[Geology] In the case of a body of rock, to be exposed at the surface of the Earth. Construction of highways and other man-made facilities and resultant removal of soil and rock has created spectacular outcrops in some regions.",Geology,https://glossary.slb.com/en/terms/c/crop_out
cross section,"1. (n.) [Geology] A diagram of a vertical section through a volume, as opposed to the surface, ""bird's eye,"" or plan view of a map. Cross sections are useful for displaying the types and orientations of subsurface structures and formations. | 2. (n.) [Formation Evaluation] Constant of proportionality relating the fraction of incident particles that undergo an interaction to the thickness and number of target atoms within a material, and the incident flux. It is a measure of the probability of an interaction. The microscopic cross section has units of area per interacting atom. The macroscopic cross section, which is the product of the microscopic cross section and the number of particles per unit volume, has units of inverse length. Cross sections for most reactions are determined experimentally and depend on the type of interaction, the material and the energy of the incident particle.",Formation Evaluation; Geology,https://glossary.slb.com/en/terms/c/cross_section
cross-sectional,"[Geology] Pertaining to a diagram of a vertical section through a volume, as opposed to the surface, ""bird's eye,"" or plan view of a map. Cross sections are useful for displaying the types and orientations of subsurface structures and formations.",Geology,https://glossary.slb.com/en/terms/c/cross-sectional
crude oil,[Geology] A general term for unrefined petroleum or liquid petroleum.,Geology,https://glossary.slb.com/en/terms/c/crude_oil
crust,"[Geology] The thin, outermost shell of the Earth that is typically 5 km to 75 km thick [3 to 46 miles]. The continental crust comprises rocks similar in composition to granite and basalt (i.e., quartz, feldspar, biotite, amphibole and pyroxene) whereas the composition of oceanic crust is basaltic (pyroxene and feldspar). The crust overlies the more dense rock of the mantle, which consists of rocks composed of minerals like pyroxene and olivine, and the iron and nickel core of the Earth. The Mohorovicic discontinuity abruptly separates the crust from the mantle; the velocity of compressional waves is significantly higher below the discontinuity. The crust, mantle and core of the Earth are distinguished from the lithosphere and asthenosphere on the basis of their composition and not their mechanical behavior.",Geology,https://glossary.slb.com/en/terms/c/crust
CSG,"1. (n.) [Geology] Abbreviation for coal seam gas. Natural gas, predominantly methane [CH4], generated during coal formation and adsorbed in coal. Natural gas adsorbs to the surfaces of matrix pores within the coal and natural fractures, or cleats, as reservoir pressure increases. Production of natural gas from coal requires decreasing the pore pressure below the coal’s desorption pressure so that methane will desorb from surfaces, diffuse through the coal matrix and become free gas. Because the diffusivity and permeability of the coal matrix are ultralow, coal must have an extensive cleat system to ensure adequate permeability and flow of methane to wellbores at economic production rates. Coal seams are typically saturated with water. Consequently, the coal must be dewatered for efficient gas production. Dewatering reduces the hydrostatic pressure and promotes gas desorption from coal. As dewatering progresses, gas production often increases at a rate governed by how quickly gas desorbs from coal, the permeability of the cleat and the relative permeability of the gas-water system in the cleat. Eventually, the rate and amount of gas desorption decreases as the coal seam is depleted of its gas, and production declines. Coal seams with no water (dry coal) have been discovered and commercially exploited. In these reservoirs, the adsorbed gas is held in place by free gas in the cleats. Consequently, gas production consists of both free gas from the cleat system and desorbed gas from the matrix. | 2. (n.) [Geophysics] Abbreviation for common source gather. A display of seismic traces that share a source.",Geology; Geophysics,https://glossary.slb.com/en/terms/c/csg
cubic packing,"[Geology] The arrangement in space of uniform spheres (atoms and molecules in mineral crystals, or grains in clastic sedimentary rocks) that results in a cubic material structure. Cubic packing is mechanically unstable, but it is the most porous packing arrangement, with about 47% porosity in the ideal situation. Most sediments are not uniform spheres of the same size, nor can they be arranged in a cubic structure naturally, so most sediments have much less than 47% porosity.",Geology,https://glossary.slb.com/en/terms/c/cubic_packing
dead oil,[Geology] Oil at sufficiently low pressure that it contains no dissolved gas or a relatively thick oil or residue that has lost its volatile components. Antonyms: live oil,Geology,https://glossary.slb.com/en/terms/d/dead_oil
decollement,"[Geology] A fault surface parallel to a mechanically weak horizon or layer, or parallel to bedding, that detaches or separates deformed rocks above from undeformed or differently deformed rocks below. Decollements, or decollement surfaces, are typical of regions of thrust faulting such as the Alps.",Geology,https://glossary.slb.com/en/terms/d/decollement
deepwater play,"[Geology] Exploration activity located in offshore areas where water depths exceed approximately 600 feet [200 m], the approximate water depth at the edge of the continental shelf. While deep-water reservoir targets are geologically similar to reservoirs drilled both in shallower present-day water depths as well as onshore, the logistics of producing hydrocarbons from reservoirs located below such water depths presents a considerable technical challenge.",Geology,https://glossary.slb.com/en/terms/d/deepwater_play
delta,"1. (n.) [Geology] An area of deposition or the deposit formed by a flowing sediment-laden current as it enters an open or standing body of water, such as a river spilling into a gulf. As a river enters a body of water, its velocity drops and its ability to carry sediment diminishes, leading to deposition. The term has origins in Greek because the shape of deltas in map view can be similar to the Greek letter delta. The shapes of deltas are subsequently modified by rivers, tides and waves. There is a characteristic coarsening upward of sediments in a delta. The three main classes of deltas are river-dominated (Mississippi River), wave-dominated (Nile River), and tide-dominated (Ganges River). Ancient deltas contain some of the largest and most productive petroleum systems. | 2. (n.) [Geophysics] An anisotropy parameter that describes near-vertical P-wave velocity anisotropy and the difference between the vertical and small-offset moveout velocity of P-waves. δ = ½{[(C13 + C44)2 − (C33 − C44)2] / [C33 (C33 − C44)]} Anisotropy parameter for near-vertical P-waves. Delta (δ) describes near-vertical P-wave velocity anisotropy and the difference between the vertical and small-offset moveout velocity of P-waves. C33 is the vertical P-wave modulus (parallel to the symmetry axis), C44 is the modulus for a vertically traveling and horizontally polarized S-wave (parallel to the symmetry axis) and C13 is the modulus of dilation in the vertical direction induced by compression in the horizontal direction. Reference: Thomsen L: “Weak Elastic Anisotropy,” Geophysics 51, no. 10 (October 1986): 1954–1966.",Geology; Geophysics,https://glossary.slb.com/en/terms/d/delta
deltaic,"[Geology] Pertaining to an area of deposition or the deposit formed by a flowing sediment-laden current as it enters an open or standing body of water, such as a river spilling into a gulf. As a river enters a body of water, its velocity drops and its ability to carry sediment diminishes, leading to deposition. The term has origins in Greek because the shape of deltas in map view can be similar to the Greek letter delta. The shapes of deltas are subsequently modified by rivers, tides and waves. There is a characteristic coarsening upward of sediments in a delta. The three main classes of deltas are river-dominated (Mississippi River), wave-dominated (Nile River), and tide-dominated (Ganges River). Ancient deltas contain some of the largest and most productive petroleum systems.",Geology,https://glossary.slb.com/en/terms/d/deltaic
density,"[Geology] Mass per unit of volume. Density is typically reported in g/cm3 (for example, rocks) or pounds per barrel (drilling mud) in the oil field.",Geology,https://glossary.slb.com/en/terms/d/density
density current,"[Geology] An influx of rapidly moving, sediment-laden water down a slope into a larger body of water; the suspended sediment causes the current to have a higher density than the clearer water into which it flows, hence the name. Such currents can occur in lakes and oceans, in some cases as by-products of earthquakes or mass movements such as slumps. The sedimentary deposits that form as the current loses energy are called turbidites and can be preserved as Bouma sequences. Density currents are characteristic of trench slopes of convergent plate margins and continental slopes of passive margins.",Geology,https://glossary.slb.com/en/terms/d/density_current
depocenter,[Geology] The area of thickest deposition in a basin.,Geology,https://glossary.slb.com/en/terms/d/depocenter
deposit,"1. (n.) [Geology] Sediments that have accumulated, usually after being moved by wind, water or ice. | 2. (vt.) [Geology] The action of moving sediments and laying them down.",Geology,https://glossary.slb.com/en/terms/d/deposit
depositional energy,"[Geology] The relative kinetic energy of the environment. A high-energy environment might consist of a rapidly flowing stream that is capable of carrying coarse-grained sediments, such as gravel and sand. Sedimentation in a low-energy environment, such as an abyssal plain, usually involves very fine-grained clay or mud. Depositional energy is not simply velocity. For example, although glaciers do not move quickly, they are capable of carrying large boulders.",Geology,https://glossary.slb.com/en/terms/d/depositional_energy
depositional environment,"[Geology] The area in which and physical conditions under which sediments are deposited, including sediment source; depositional processes such as deposition by wind, water, or ice; and location and climate, such as desert, swamp, or river.",Geology,https://glossary.slb.com/en/terms/d/depositional_environment
depositional system,"[Geology] The three-dimensional array of sediments or lithofacies that fills a basin. Depositional systems vary according to the types of sediments available for deposition as well as the depositional processes and environments in which they are deposited. The dominant depositional systems are alluvial, fluvial, deltaic, marine, lacustrine and eolian systems.",Geology,https://glossary.slb.com/en/terms/d/depositional_system
detrital,"[Geology] Pertaining to particles of rock derived from the mechanical breakdown of preexisting rocks by weathering and erosion. Detrital fragments can be transported to recombine and, through the process of lithification, become sedimentary rocks. Detrital is usually used synonymously with clastic, although a few authors differentiate between weathering of particles, which forms detrital sediments, and mechanical breakage, which produces clastic sediments.",Geology,https://glossary.slb.com/en/terms/d/detrital
detritus,"[Geology] Particles of rock derived from the mechanical breakdown of preexisting rocks by weathering and erosion. Detrital fragments can be transported to recombine and, through the process of lithification, become sedimentary rocks. Detrital is usually used synonymously with clastic, although a few authors differentiate between weathering of particles, which forms detrital sediments, and mechanical breakage, which produces clastic sediments.",Geology,https://glossary.slb.com/en/terms/d/detritus
development,"[Geology] The phase of petroleum operations that occurs after exploration has proven successful, and before full-scale production. The newly discovered oil or gas field is assessed during an appraisal phase, a plan to fully and efficiently exploit it is created, and additional wells are usually drilled.",Geology,https://glossary.slb.com/en/terms/d/development
dextral,"[Geology] Pertaining to a strike-slip fault or right-lateral fault in which the block across the fault moves to the right. If it moves left, the relative motion is described as sinistral. Clockwise rotation or spiraling is also described as dextral. Antonyms: sinistral",Geology,https://glossary.slb.com/en/terms/d/dextral
diagenesis,"1. (n.) [Geology] The physical, chemical or biological alteration of sediments into sedimentary rock at relatively low temperatures and pressures that can result in changes to the rock's original mineralogy and texture. After deposition, sediments are compacted as they are buried beneath successive layers of sediment and cemented by minerals that precipitate from solution. Grains of sediment, rock fragments and fossils can be replaced by other minerals during diagenesis. Porosity usually decreases during diagenesis, except in rare cases such as dissolution of minerals and dolomitization. Diagenesis does not include weathering processes. Hydrocarbon generation begins during diagenesis. There is not a clear, accepted distinction between diagenesis and metamorphism, although metamorphism occurs at pressures and temperatures higher than those of the outer crust, where diagenesis occurs. | 2. (n.) [Shale Gas, Geology] The initial stage of alteration of sediments and maturation of kerogen that occurs at temperatures less than 50°C [122°F]. The type of hydrocarbon generated depends on the type of organic matter in the kerogen, the amount of time that passes, and the ambient temperature and pressure. During early diagenesis, microbial activity is a key contributor to the breakdown of organic matter and generally results in production of biogenic gas. Longer exposure to higher temperatures during diagenesis, catagenesis, and metagenesis generally results in transformation of the kerogen into liquid hydrocarbons and hydrocarbon gases.","Geology; Shale Gas, Geology",https://glossary.slb.com/en/terms/d/diagenesis
diagenetic,"[Geology] Pertaining to diagenesis, which is the physical, chemical or biological alteration of sediments into sedimentary rock at relatively low temperatures and pressures that can result in changes to the rock's original mineralogy and texture. After deposition, sediments are compacted as they are buried beneath successive layers of sediment and cemented by minerals that precipitate from solution. Grains of sediment, rock fragments and fossils can be replaced by other minerals during diagenesis. Porosity usually decreases during diagenesis, except in rare cases such as dissolution of minerals and dolomitization. Diagenesis does not include weathering processes. Hydrocarbon generation begins during diagenesis. There is not a clear, accepted distinction between diagenesis and metamorphism, although metamorphism occurs at pressures and temperatures higher than those of the outer crust, where diagenesis occurs",Geology,https://glossary.slb.com/en/terms/d/diagenetic
diagenetic porosity,"[Geology] A type of secondary porosity created during diagenesis, commonly through dissolution or dolomitization or both. Diagenesis usually destroys porosity, so diagenetic porosity is rare.",Geology,https://glossary.slb.com/en/terms/d/diagenetic_porosity
diapir,"[Geology] A relatively mobile mass that intrudes into preexisting rocks. Diapirs commonly intrude vertically through more dense rocks because of buoyancy forces associated with relatively low-density rock types, such as salt, shale and hot magma, which form diapirs. The process is known as diapirism. By pushing upward and piercing overlying rock layers, diapirs can form anticlines, salt domes and other structures capable of trapping hydrocarbons. Igneous intrusions are typically too hot to allow the preservation of preexisting hydrocarbons.",Geology,https://glossary.slb.com/en/terms/d/diapir
diatom,"[Geology] A microscopic, single-celled, freshwater or saltwater algae that has a silica-rich cell wall called a frustule. Diatoms are so abundant that they can form thick layers of sediment composed of the frustules of the organisms that died and sank to the bottom. Frustules have been an important component of deep-sea deposits since Cretaceous time. Diatomite is the sedimentary rock that forms from diatom frustules.",Geology,https://glossary.slb.com/en/terms/d/diatom
diatomaceous,"[Geology] Pertaining to a diatom, which is a microscopic, single-celled, freshwater or saltwater algae that has a silica-rich cell wall called a frustule. Diatoms are so abundant that they can form thick layers of sediment composed of the frustules of the organisms that died and sank to the bottom. Frustules have been an important component of deep-sea deposits since Cretaceous time. Diatomite is the sedimentary rock that forms from diatom frustules.",Geology,https://glossary.slb.com/en/terms/d/diatomaceous
diatomite,"[Geology] A soft, silica-rich sedimentary rock comprising diatom remains that forms most commonly in lakes and deep marine areas. Diatomite can form an excellent reservoir rock. The Belridge diatomite in the San Joaquin basin, California, USA, is a prolific oil-producing formation.",Geology,https://glossary.slb.com/en/terms/d/diatomite
differential compaction,"[Geology] A phenomenon that occurs after the deposition of some sediments such that different parts of the sedimentary accumulation develop different degrees of porosity or settle unevenly during burial beneath successive layers of sediment. This can result from location on an uneven surface, such as near and over a reef structure, or near a growth fault, or from different susceptibility to compaction. The porosity in a formation that has experienced differential compaction can vary considerably from one area to another.",Geology,https://glossary.slb.com/en/terms/d/differential_compaction
dike,"[Geology] An intrusive rock that invades preexisting rocks, commonly in a tabular shape that cuts vertically or nearly vertically across preexisting layers. Dikes form from igneous and sedimentary rocks.",Geology,https://glossary.slb.com/en/terms/d/dike
dip,"1. (n.) [Geology] The magnitude of the inclination of a plane from horizontal. True, or maximum, dip is measured perpendicular to strike. Apparent dip is measured in a direction other than perpendicular to strike. | 2. (n.) [Reservoir Characterization] The angle between a planar feature, such as a sedimentary bed or a fault, and a horizontal plane. True dip is the angle a plane makes with a horizontal plane, the angle being measured in a direction perpendicular to the strike of the plane. Apparent dip is the angle measured in any direction other than perpendicular to the strike of the plane. Given the apparent dip and the strike, or two apparent dips, the true dip can be computed.",Geology; Reservoir Characterization,https://glossary.slb.com/en/terms/d/dip
dipping bed,[Geology] A layer of rock or sediment that is not horizontal.,Geology,https://glossary.slb.com/en/terms/d/dipping_bed
dirty,"[Geology] Describing sedimentary rock that contains clay minerals. Even small amounts of clay minerals in pores can drastically reduce porosity and permeability. Dirty and clean are qualitative, descriptive terms to describe the relative amount of clay minerals in a rock. Antonyms: clean",Geology,https://glossary.slb.com/en/terms/d/dirty
disconformity,"[Geology] A geologic surface that separates younger strata from older strata and represents a time of nondeposition, possibly combined with erosion. Some disconformities are highly irregular whereas others have no relief and can be difficult to distinguish within a series of parallel strata.",Geology,https://glossary.slb.com/en/terms/d/disconformity
disharmonic,"[Geology] Pertaining to structures in which the shapes of adjacent layers differ or do not conform to one another. Folds of rock layers that have different mechanical properties or competence tend to be disharmonic, with a change in fold shape, symmetry or wavelength from one layer to the next. Antonyms: harmonic",Geology,https://glossary.slb.com/en/terms/d/disharmonic
displacement,"1. (n.) [Geology] The offset of segments or points that were once continuous or adjacent. Layers of rock that have been moved by the action of faults show displacement on either side of the fault surface. | 2. (n.) [Geophysics] The movement of a particle by wave action, such as movement of rock grains when a seismic wave shakes the ground. | 3. (n.) [Geophysics] The horizontal distance between a seismic refraction depth point and the geophone where refracted energy or refraction signal was recorded. | 4. (n.) [Drilling] The shortest distance from the surface location of a well to the vertical projection of the bottom of the well (or other point in the well) to the Earth's surface. Horizontal wells often have total displacements of 1000 ft [305 m] or more from the surface location, and the world record exceeds 10 km [6.2 miles] of displacement. | 5. (n.) [Drilling] The act of removing one fluid (usually liquid) from a wellbore and replacing it with another. This is accomplished by pumping a spacer fluid that is benign to both the first and second fluid, followed by the new fluid, down the drillstring and out the bottom of the drillstring or bit. While the spacer and second fluid are pumped into the top of the wellbore, the first fluid is forced out of the annulus between the drillstring and the wellbore or casing. In some cases, this general procedure may be reversed by pumping in the top of the annulus and taking fluid back from the drillstring. Since this is the reverse of the normal circulation path, this is referred to as ""reversing out"" or ""reverse circulation."" | 6. (n.) [Drilling] The act of forcing a cement slurry that has been pumped into a casing string or drillstring to exit the bottom of the casing or drillstring by pumping another fluid behind it. Cement displacement is similar to definition 5 above, with the noted exception that the cement slurry would not normally be pumped out the top of the annulus, but would instead be placed in a particular location in the annulus. This location might be the entire annulus on a short casing string, or filling only a bottom portion of the casing on longer casing strings.",Drilling; Geology; Geophysics,https://glossary.slb.com/en/terms/d/displacement
dolomite,1. (n.) [Geology] [CaMg(CO3)2] A widely-distributed carbonate mineral and chief constituent of dolostone. | 2. (n.) [Geology] The name given to dolomitized limestone.,Geology,https://glossary.slb.com/en/terms/d/dolomite
dolomitization,"[Geology] The geochemical process in supratidal sabkha areas where magnesium [Mg] ions from the evaporation of seawater replace calcium [Ca] ions in calcite, forming the mineral dolomite. The volume of dolomite is less than that of calcite, so the replacement of calcite by dolomite in a rock increases the pore space in the rock by 13% and forms an important reservoir rock. Dolomitization can occur during deep burial diagenesis.",Geology,https://glossary.slb.com/en/terms/d/dolomitization
dolostone,"[Geology] A rock composed chiefly (> 90%) of dolomite. The rock is sometimes called dolomite, but dolostone is preferable to avoid ambiguity between the mineral and rock names. Replacement dolomite that forms soon after deposition is typically fine-grained and preserves original sedimentary structures. Recrystallization late in diagenesis produces coarser grained dolomite, destroys sedimentary structures and results in higher porosity.",Geology,https://glossary.slb.com/en/terms/d/dolostone
dome,"[Geology] A type of anticline that is circular or elliptical rather than elongate. The upward migration of salt diapirs can form domes, called salt domes.",Geology,https://glossary.slb.com/en/terms/d/dome
down dip,"[Geology] Located down the slope of a dipping plane or surface. In a dipping (not flat-lying) hydrocarbon reservoir that contains gas, oil, and water, gas is updip gas-oil contact is downdip from the gas oil-water contact is still farther downdip. Antonyms: updip",Geology,https://glossary.slb.com/en/terms/d/down_dip
down lap,[Geology] The termination of more steeply dipping overlying strata against a surface or underlying strata that have lower apparent dips; a term used to describe a particular geometry of reflections in seismic data in sequence stratigraphy.,Geology,https://glossary.slb.com/en/terms/d/down_lap
downdip,"[Geology] Located down the slope of a dipping plane or surface. In a dipping (not flat-lying) hydrocarbon reservoir that contains gas, oil and water, the gas is updip, the gas-oil contact is downdip from the gas, and the oil-water contact is still farther downdip. Antonyms: updip",Geology,https://glossary.slb.com/en/terms/d/downdip
downlap,[Geology] The termination of more steeply dipping overlying strata against a surface or underlying strata that have lower apparent dips; a term used to describe a particular geometry of reflections in seismic data in sequence stratigraphy.,Geology,https://glossary.slb.com/en/terms/d/downlap
drained test,"[Geology, Geophysics, Formation Evaluation] Test in which the pore fluid in the sample is able to flow and equilibrate to imposed pore pressure conditions; the fluid mass and volume will vary but its pressure will be constant. A drained test could be on a dry sample.","Geology, Geophysics, Formation Evaluation",https://glossary.slb.com/en/terms/d/drained_test
drape,"[Geology] A configuration of layers of rock that has the appearance of a fold, but might form simply through sagging or differential compaction of layers around a preexisting structure (such as a reef) or on an uneven surface.",Geology,https://glossary.slb.com/en/terms/d/drape
dry gas,"1. (n.) [Geology] Natural gas that occurs in the absence of condensate or liquid hydrocarbons, or gas that has had condensable hydrocarbons removed. Dry gas typically has a gas-to-oil ratio exceeding 100,000 scf/STB. Antonyms: wet gas | 2. (n.) [Well Completions] Gas produced from a well that produces little or no condensate or reservoir liquids. The production of liquids from gas wells complicates the design and operation of surface process facilities required to handle and export the produced gas. Antonyms: wet gas",Geology; Well Completions,https://glossary.slb.com/en/terms/d/dry_gas
dry rock,[Geology] A subsurface rock that lacks contact with aquifers or meteoric water within the Earth.,Geology,https://glossary.slb.com/en/terms/d/dry_rock
dyke,"[Geology] An intrusive rock that invades preexisting rocks, commonly in a tabular shape that cuts vertically or nearly vertically across preexisting layers. Dikes form from igneous and sedimentary rocks.",Geology,https://glossary.slb.com/en/terms/d/dyke
earthquake,"[Geology] The sudden release of accumulated stress in the Earth by movement or shaking. Earthquakes are caused by tectonic activity, volcanoes, and human activity (such as explosions). Earthquakes occur in the outer 720 km [445 miles] of the Earth, where rocks tend to break rather than flow under stress. The magnitude of earthquakes is determined according to the logarithmic Richter scale. An earthquake of magnitude 4.5 can cause damage, although humans can feel earthquakes as weak as magnitude 2.0. The San Francisco earthquake of 1906 measured 8.25 on the Richter scale, and the largest ever recorded were 8.9 magnitude earthquakes in Colombia and Ecuador (1906) and Japan (1933), and 9.5 in Chile (1960).",Geology,https://glossary.slb.com/en/terms/e/earthquake
effective permeability,"[Geology] The ability to preferentially flow or transmit a particular fluid when other immiscible fluids are present in the reservoir (e.g., effective permeability of gas in a gas-water reservoir). The relative saturations of the fluids as well as the nature of the reservoir affect the effective permeability. In contrast, absolute permeability is the measurement of the permeability conducted when a single fluid or phase is present in the rock.",Geology,https://glossary.slb.com/en/terms/e/effective_permeability
effective porosity,"1. (n.) [Geology] The interconnected pore volume or void space in a rock that contributes to fluid flow or permeability in a reservoir. Effective porosity excludes isolated pores and pore volume occupied by water adsorbed on clay minerals or other grains. Total porosity is the total void space in the rock whether or not it contributes to fluid flow. Effective porosity is typically less than total porosity. | 2. (n.) [Formation Evaluation] In the original definition of core analysts, the volume of connected pores in a unit volume of rock. Effective porosity in this sense is the total porosity less the isolated porosity. It is the porosity measured by most core analysis techniques that do not involve disaggregating the sample. In these techniques, the porosity is usually measured on totally dried core samples. Drying removes most of the clay-bound water. In log interpretation, effective porosity means the total porosity less the clay-bound water. The definition is based on the analysis of shaly formations, in which the clay-bound water is considered immobile and hence ineffective. Isolated porosity is rare in such formations and is ignored, being included in the effective porosity. Effective porosity on dried core samples is therefore greater than effective porosity from log analysis, and close to the total porosity from log analysis. In humidity-dried cores, part of the clay-bound water is not removed, and the difference is reduced. In some usage, the capillary-bound water is not considered part of the effective porosity. In this case effective porosity is synonymous with free fluid. Effective porosity is measured in volume/volume, percent or porosity units, p.u.",Formation Evaluation; Geology,https://glossary.slb.com/en/terms/e/effective_porosity
elastic,"[Geology] Pertaining to a material that can undergo stress, deform, and then recover and return to its original shape after the stress ceases. Once stress exceeds the yield stress or elastic limit of a material, permanent deformation occurs and the material will not return to its original shape once the stress is removed. In some materials, including rocks, elastic behavior depends on the temperature and the duration of the stress as well as its intensity.",Geology,https://glossary.slb.com/en/terms/e/elastic
