term,definition,disciplines,url
glyph,"[Reservoir Characterization] A diagram that displays multivariate data. A good choice of glyph design can aid the recognition of complex similarities or distinctions in a set of data. A well-known example of an oilfield glyph is the Stiff diagram, which shows the patterns of cations and anions in fluids. Reference: Stiff HA Jr: The Interpretation of Chemical Water Analysis by Means of Patterns, Journal of Petroleum Technology 3, no. 10 (1951): 15-16.",Reservoir Characterization,https://glossary.slb.com/en/terms/g/glyph
greedy algorithm,[Reservoir Characterization] A mathematical procedure used to improve computer usage in simulated annealing runs. The procedure uses a fast swapping technique to match model semivariograms to actual semivariogram data.,Reservoir Characterization,https://glossary.slb.com/en/terms/g/greedy_algorithm
gridding,"[Reservoir Characterization] The act of determining values for grid elements on a map. The grid element values are chosen from nearby data points. Methods are deterministic and use linear and nonlinear interpolation methods, or may be statistical and use geostatistical approaches such as kriging. Gridding is usually applied to one characteristic per map, such as structure, thickness, porosity, permeability or saturation.",Reservoir Characterization,https://glossary.slb.com/en/terms/g/gridding
gridding algorithm,"[Reservoir Characterization] A computational procedure incorporated in methods for determining the values to be assigned to grid elements on a map. The deterministic gridding algorithms are mostly simpler interpolation; the stochastic approaches include the geostatistical methods, among them kriging.",Reservoir Characterization,https://glossary.slb.com/en/terms/g/gridding_algorithm
harmonic,"1. (adj.) [Geology] Pertaining to structures in which the shapes of adjacent layers resemble or conform to one another. Folds of rock layers that have similar mechanical properties or competence tend to be harmonic, with little change in fold shape, symmetry or wavelength from one layer to the next. Antonyms: disharmonic | 2. (n.) [Reservoir Characterization] A set of data values related by some function of frequencies and capable of being represented by sine and cosine functions. | 3. (n.) [Reservoir Characterization] A particular frequency at which a dataset has a resonance, or the frequency has special significance.",Geology; Reservoir Characterization,https://glossary.slb.com/en/terms/h/harmonic
hierarchical cluster analysis,"[Reservoir Characterization] A method of cluster analysis in which the distance between every pair of data points is determined and the relative distances displayed on a dendogram. This method is completely accurate but is very CPU intensive when the data set has a large number of data points. For large numbers of data points, the k-means method is usually preferred. This method is sometimes used after the data have first been transformed into their principal components. The method is one possible approach to electrofacies calculations.",Reservoir Characterization,https://glossary.slb.com/en/terms/h/hierarchical_cluster_analysis
highstand systems tract,"[Reservoir Characterization] A systems tract bounded below by a downlap surface and above by a sequence boundary, commonly abbreviated as HST. This systems tract is characterized by an aggradational to progradational parasequence set.",Reservoir Characterization,https://glossary.slb.com/en/terms/h/highstand_systems_tract
history matching,"[Reservoir Characterization] The act of adjusting a model of a reservoir until it closely reproduces the past behavior of a reservoir. The historical production and pressures are matched as closely as possible. The accuracy of the history matching depends on the quality of the reservoir model and the quality and quantity of pressure and production data. Once a model has been history matched, it can be used to simulate future reservoir behavior with a higher degree of confidence, particularly if the adjustments are constrained by known geological properties in the reservoir.",Reservoir Characterization,https://glossary.slb.com/en/terms/h/history_matching
Hough transform,"[Reservoir Characterization] A method for detecting patterns of points in binary datasets. Data pairs on a plot are assigned slopes and offsets and then replotted in slope and offset space. The method has been used on wireline curve data and on image data, where dips and azimuths are used. The Hough transform can be used to obtain the Buckles number. Reference: Hough PVC: A Method and Means for Recognizing Complex Patterns, U.S. Patent No. 3,069,064, 1962.",Reservoir Characterization,https://glossary.slb.com/en/terms/h/hough_transform
indicator methods,[Reservoir Characterization] An approach to stochastic imaging or simulation of a reservoir that is nonparametric. The Gaussian approach is a simpler approach that includes a normal score transform of the data to produce a new variable that is univariate and normally distributed.,Reservoir Characterization,https://glossary.slb.com/en/terms/i/indicator_methods
indicator models,[Reservoir Characterization] Models of reservoirs built using indicator (nonparametric) methods.,Reservoir Characterization,https://glossary.slb.com/en/terms/i/indicator_models
information theory,"[Reservoir Characterization] The study, collection and management of information, especially with respect to computer technology. Information theory is an important component in the construction and efficient usage of databases.",Reservoir Characterization,https://glossary.slb.com/en/terms/i/information_theory
interpolation,[Reservoir Characterization] The assignment of values to points intermediate to two data points. Linear interpolation plots values along a straight line between the values of the two nearest data points. Other interpolation techniques involve other functions. Interpolation is used to fill in missing data in well logs and other data sets. It may also be used to assign values to grid elements in maps.,Reservoir Characterization,https://glossary.slb.com/en/terms/i/interpolation
interstitial gas,"[Reservoir Characterization, Shale Gas] The gas stored in the pore space of a reservoir rock. Measurement of interstitial gas and adsorbed gas, which is the gas accumulated on the surface of another solid material, such as a grain of reservoir rock, allows calculation of gas in place in a reservoir.","Reservoir Characterization, Shale Gas",https://glossary.slb.com/en/terms/i/interstitial_gas
iterative methods,[Reservoir Characterization] Mathematical techniques that require an algorithm or equation to be repeated until a condition is met. These methods usually require the convergence of a result to a value. Computers are excellent tools for performing iterative techniques quickly and efficiently.,Reservoir Characterization,https://glossary.slb.com/en/terms/i/iterative_methods
k-means cluster analysis,"[Reservoir Characterization] A clustering technique that begins with the assignment of the number of clusters to be found. Points that will represent the centroids of these clusters are then evenly dispersed through the data and moved as if by gravity until they settle into positions in the data clouds and cease to move. This technique is much faster than the hierarchical technique but not as accurate, and is often used in electrofacies analysis when large data sets must be analyzed.",Reservoir Characterization,https://glossary.slb.com/en/terms/k/k-means_cluster_analysis
Koch curve,[Reservoir Characterization] A curve used to generate a certain type of fractal geometry. Straight lines are replaced by regular polygons repeatedly. These curves look like a snowflake when displayed graphically and are used to illustrate that a curve has a fractal dimension D>1.,Reservoir Characterization,https://glossary.slb.com/en/terms/k/koch_curve
kriging weights,"[Reservoir Characterization] The weights assigned to control points in kriging operations to minimize the variance, thus eliminating systematic estimation errors.",Reservoir Characterization,https://glossary.slb.com/en/terms/k/kriging_weights
kurtosis,"[Reservoir Characterization] A measure of a curve describing the statistical frequency distribution in the region about its mode; the relative ""peakedness"" of the distribution. This measure is used in the description of wireline curves and in schemes that attempt to correlate them from well to well.",Reservoir Characterization,https://glossary.slb.com/en/terms/k/kurtosis
layer cake geometry,"[Reservoir Characterization] A highly simplified description of a geological scenario. Although sometimes used for ""quick and dirty"" simulation models, this description is often not appropriate for detailed or accurate work. Generally, layer-cake geometry is an oversimplification of actual structure and stratigraphy of a reservoir. It assumes that the reservoir comprises a stack of conformable layers.",Reservoir Characterization,https://glossary.slb.com/en/terms/l/layer_cake_geometry
layer-cake geometry,"[Reservoir Characterization] A highly simplified description of a geological scenario. Although sometimes used for ""quick and dirty"" simulation models, this description is often not appropriate for detailed or accurate work. Generally, layer-cake geometry is an oversimplification of actual structure and stratigraphy of a reservoir. It assumes that the reservoir comprises a stack of conformable layers.",Reservoir Characterization,https://glossary.slb.com/en/terms/l/layer-cake_geometry
log,"1. (vb.) [Reservoir Characterization, Formation Evaluation, Drilling] To continuously measure formation properties with electrically powered instruments to infer properties and make decisions about drilling and production operations. The record of the measurements, typically a long strip of paper, is also called a log. Measurements include electrical properties (resistivity and conductivity at various frequencies), sonic properties, active and passive nuclear measurements, dimensional measurements of the wellbore, formation fluid sampling, formation pressure measurement, wireline-conveyed sidewall coring tools, and others. For wireline measurements, the logging tool (or sonde) is lowered into the open wellbore on a multiple conductor, contra-helically armored wireline cable. Once the tool string (link to ID 2964) has reached the bottom of the interval of interest, measurements are taken on the way out of the wellbore. This is done in an attempt to maintain tension on the cable (which stretches) as constant as possible for depth correlation purposes. (The exception to this practice is in certain hostile environments in which the tool electronics might not survive the downhole temperatures for long enough to allow the tool to be lowered to the bottom of the hole and measurements to be recorded while pulling the tool up the hole. In this case, ""down log"" measurements might be conducted on the way into the well, and repeated on the way out if possible.) Most wireline measurements are recorded continuously while the sonde is moving. Certain fluid sampling and pressure-measuring tools require that the sonde be stopped, increasing the chance that the sonde or the cable might become stuck. Logging while drilling (LWD) tools take measurements in much the same way as wireline-logging tools, except that the measurements are taken by a self-contained tool near the bottom of the bottomhole assembly and are recorded downward (as the well is deepened) rather than upward from the bottom of the hole. | 2. (n.) [Formation Evaluation] The measurement versus depth or time, or both, of one or more physical quantities in or around a well. The term comes from the word ""log"" used in the sense of a record or a note. Wireline logs are taken downhole, transmitted through a wireline to surface and recorded there. Measurements-while-drilling (MWD) and logging while drilling (LWD) logs are also taken downhole. They are either transmitted to surface by mud pulses, or else recorded downhole and retrieved later when the instrument is brought to surface. Mud logs that describe samples of drilled cuttings are taken and recorded on surface. For more details, see The Defining Series: Introduction to Wireline Logging. | 3. (n.) [Formation Evaluation] The display of one or more log measurements on a strip of paper or film (a hard copy) with depth in one axis. In this sense, the term refers to the display not only of the measurement but of other relevant information. A typical log is presented on folded paper of indeterminate length, but about 8.5-in. [21.5-cm] wide. It consists of a heading, well sketch, logging tool sketch, insert, main log, repeat section and tail. When the term is used in this sense, each log measurement is usually referred to as a curve. | 4. (vb.) [Formation Evaluation] To record a measurement versus depth or time, or both, of one or more physical quantities in or around a well. | 5. (adj.) [Formation Evaluation] Associated with the information from a log. For example, a log print is a paper print on which log data have been recorded.","Formation Evaluation; Reservoir Characterization, Formation Evaluation, Drilling",https://glossary.slb.com/en/terms/l/log
longitudinal plot,[Reservoir Characterization] A plot of the longitudinal component of the dip vector computed from a dipmeter. Longitudinal plots are used in the statistical curvature analysis technique (SCAT) method of interpreting dipmeter data for geological structure. They are especially useful in doubly plunging dip situations.,Reservoir Characterization,https://glossary.slb.com/en/terms/l/longitudinal_plot
lowstand systems tract,"[Reservoir Characterization] A systems tract overlying a sequence boundary and overlain by a transgressive surface. Characterized by a progradational to aggradational parasequence set, this systems tract commonly includes a basin-floor fan, a slope fan and a lowstand wedge. It is often abbreviated as LST.",Reservoir Characterization,https://glossary.slb.com/en/terms/l/lowstand_systems_tract
magnetic resonance,"[Reservoir Characterization, Formation Evaluation] A phenomenon by which a nucleus absorbs electromagnetic radiation of a specific frequency in the presence of a strong magnetic field. Isidor Isaac Rabi (1898 to 1988), an American physicist born in Austria, first detected magnetic resonance in 1938. Since then, magnetic resonance has been applied to the detection of light atoms (such as hydrogen in hydrocarbons) and as a nondestructive way to study the human body.","Reservoir Characterization, Formation Evaluation",https://glossary.slb.com/en/terms/m/magnetic_resonance
map,"[Reservoir Characterization] A representation, on a plane surface and at an established scale, of the physical features of a part or whole of the Earth's surface or of any desired surface or subsurface data, by means of signs and symbols, and with the means of orientation indicated. Reservoirs are often represented by a series of maps for each of the layers distinguished within the reservoir. This series of maps may include maps of structure, gross thickness, net thickness, porosity, water saturation and other required petrophysical characteristics. A complete set of petrophysical characteristic maps may constitute a reservoir description, reservoir characterization or reservoir model.",Reservoir Characterization,https://glossary.slb.com/en/terms/m/map
marine flooding surface,"[Reservoir Characterization] Sometimes abbreviated to flooding surface, a surface exhibiting evidence of an abrupt increase in water depth, separating younger from older strata. The surface may also display evidence of minor submarine erosion. It forms in response to an increase in water depth and typically bounds parasequences. In sequence stratigraphic terminology, it replaces the older, more generic term ""trangressive surface,"" although it is not a strict equivalent.",Reservoir Characterization,https://glossary.slb.com/en/terms/m/marine_flooding_surface
maximum flooding surface,"[Reservoir Characterization] A widespread marine flooding surface that separates the underlying transgressive systems tract from the overlying highstand systems tract. The surface also marks the deepest water facies within a sequence. The maximum flooding surface represents a change from retrogradational to progradational parasequence stacking patterns. It commonly displays evidence of condensation or slow deposition, such as abundant burrowing, hardgrounds, mineralization and fossil accumulations. On wireline logs, the shales that immediately overlie the maximum flooding surface commonly have different characteristics than other shales and can often be recognized on the basis of resistivity, gamma ray, neutron and density logs. These shales can also be recognized by electrofacies analysis when the analysis is designed to do so.",Reservoir Characterization,https://glossary.slb.com/en/terms/m/maximum_flooding_surface
mean,[Reservoir Characterization] A mathematical method of finding a central value for a group of data. It is most often referred to as the average but also as the arithmetic mean; it is the sum of all the observed values divided by the number of observations.,Reservoir Characterization,https://glossary.slb.com/en/terms/m/mean
median,"[Reservoir Characterization] A mathematical measure of the centrality of a dataset. If the dataset is arranged in the order of the values, the median is the value of the central data point for an odd number of data, or the mean of the two central data points for an even number of data. The median is often used in place of the mean or average when there are a number of extreme data values or the distribution of data is skewed.",Reservoir Characterization,https://glossary.slb.com/en/terms/m/median
midrange,[Reservoir Characterization] A mathematical method of finding a central value for a group of data. The midrange is defined as the sum of the lowest value in the dataset and the highest value if the dataset divided by two.,Reservoir Characterization,https://glossary.slb.com/en/terms/m/midrange
model,"1. (n.) [Geophysics] A representation of a physical property or entity that can be used to make predictions or compare observations with assumptions. Mathematical velocity models are commonly used to predict the depth to a formation of interest. Physical models, such as layers of clay or putty, can be used to simulate rock layers. As Sheriff (1991) points out, agreement between data and a model does not prove that the model is correct, since there can be numerous models that agree with a given dataset. | 2. (vb.) [Reservoir Characterization] To produce a representation or a simulation of a problem. | 3. (n.) [Reservoir Characterization] A conceptual, three-dimensional construction of a reservoir or oil and gas field. The model is constructed from incomplete data and much of the interwell space must be estimated from nearby wells or from low vertical resolution data, such as seismic data. The construction of models can be performed by deterministic methods or geostatistical methods, or a combination of both.",Geophysics; Reservoir Characterization,https://glossary.slb.com/en/terms/m/model
modeling,"[Reservoir Characterization, Geophysics] The act of constructing a model.","Reservoir Characterization, Geophysics",https://glossary.slb.com/en/terms/m/modeling
moment,"1. (n.) [General Terms] The product of a physical quantity and its distance from an axis or a tendency to cause motion around an axis. | 2. (n.) [Reservoir Characterization] The mean or expected value of the product formed by multiplying together a set of one or more variates or variables, each to a specified power.",General Terms; Reservoir Characterization,https://glossary.slb.com/en/terms/m/moment
Monte Carlo risk analysis,"[Reservoir Characterization] An approach to performing risk analysis on any project with uncertain input data. Generally, numbers are selected from representative input data and then used in iterative, CPU-intensive calculations to find the most likely outcome and the range of probable outcomes. The uncertainty in the output also provides a measure of the validity of the model. The technique is applied to financial investment portfolio and investment risk analysis as well as scientific applications. Monte Carlo analysis methods are used in the oil field to estimate the risks involved in new exploration projects, evaluation of development schemes and evaluation of validity of reservoir models.",Reservoir Characterization,https://glossary.slb.com/en/terms/m/monte_carlo_risk_analysis
Monte Carlo sampling,[Reservoir Characterization] The sampling of uncertain data for use in Monte Carlo risk analysis or simulation.,Reservoir Characterization,https://glossary.slb.com/en/terms/m/monte_carlo_sampling
Monte Carlo simulation,[Reservoir Characterization] The use of Monte Carlo risk analysis techniques to estimate the most probable outcomes from a model with uncertain input data and to estimate the validity of the simulated model.,Reservoir Characterization,https://glossary.slb.com/en/terms/m/monte_carlo_simulation
multiple regression,"[Reservoir Characterization] Regression techniques that find relationships between two or more variables that have a complex (nonlinear) relationship. Porosity and permeability relationships are often of this form in rocks that have multiple porosity types (primary, intergranular, fracture or vugular porosity, for example) or multiple cement types and other variables that affect permeability.",Reservoir Characterization,https://glossary.slb.com/en/terms/m/multiple_regression
multishot survey,[Reservoir Characterization] A technique for determining the deviation of a wellbore. The multishot tool provides more accuracy than the single-shot tool and is usually used in highly deviated wells.,Reservoir Characterization,https://glossary.slb.com/en/terms/m/multishot_survey
nested fractal structures,[Reservoir Characterization] Any model that incorporates more than one variable that is represented by fractal geometry or a fractal function. These models can become very complex if the variables are interdependent.,Reservoir Characterization,https://glossary.slb.com/en/terms/n/nested_fractal_structures
neural network,"[Reservoir Characterization, Digital] A concept for advanced computer calculations developed by Alan Turing to mimic some of the operations of the neurons in a brain. Memory elements (neurons) are conceptually interconnected by multiple paths connected with on-off switches to emulate the synapses of the brain. The original intent was to build a data-processing machine. Modern applications reduce the concept to structured digital software processing models. Repeated processing through a neural network allows the network to learn from the data it processes. The learned process obtained from a set of training data with solutions can then be applied to other data sets for which no solution exists. An oilfield example includes training a network with wireline log and core data and then using the network to interpret further log data in terms of the core data. Neural networks are also being used in seismic processing, geological mapping and petrophysical analysis.","Reservoir Characterization, Digital",https://glossary.slb.com/en/terms/n/neural_network
neural networks,[Reservoir Characterization] A concept for advanced computer calculations developed by Alan Turing to mimic some of the operations of the neurons in a brain. Memory elements (neurons) are conceptually int,Reservoir Characterization,https://glossary.slb.com/en/terms/n/neural_networks
nuclear magnetic resonance,"1. (n.) [Reservoir Characterization, Formation Evaluation] A phenomenon by which a nucleus absorbs electromagnetic radiation of a specific frequency in the presence of a strong magnetic field. Isidor Isaac Rabi (1898 to 1988), an American physicist born in Austria, first detected magnetic resonance in 1938. Since then, magnetic resonance has been applied to the detection of light atoms (such as hydrogen in hydrocarbons) and as a nondestructive way to study the human body. | 2. (adj.) [Formation Evaluation] Pertaining to a measurement of the nuclear magnetic properties of formation hydrogen. The basic core and log measurement is the T2 decay, presented as a distribution of T2 amplitudes versus time at each sample depth, typically from 0.3 ms to 3 s. The T2 decay is further processed to give the total pore volume (the total porosity) and pore volumes within different ranges of T2. The most common volumes are the bound fluid and free fluid. A permeability estimate is made using a transform such as the Timur-Coates or SDR permeability transforms. By running the log with different acquisition parameters, direct hydrocarbon typing and enhanced diffusion are possible.","Formation Evaluation; Reservoir Characterization, Formation Evaluation",https://glossary.slb.com/en/terms/n/nuclear_magnetic_resonance
numerical methods,"[Reservoir Characterization] Mathematical methods that require iterative processing of data rather than applying deterministic equations. Some relationships can be solved only by numerical methods, including most integration problems, some differentials and some statistical processes.",Reservoir Characterization,https://glossary.slb.com/en/terms/n/numerical_methods
numerical model,"[Reservoir Characterization] A rendering of a model of a reservoir or field in entirely numerical formats. Numerical models, once built, may be used to perform many mathematical operations, including calculations of available reserves and simulations of the behavior of the reservoir.",Reservoir Characterization,https://glossary.slb.com/en/terms/n/numerical_model
numerical reservoir simulation,[Reservoir Characterization] The mathematical simulation of a numerical model of a reservoir's petrophysical characteristics to analyze and predict fluid behavior in the reservoir over time.,Reservoir Characterization,https://glossary.slb.com/en/terms/n/numerical_reservoir_simulation
parameter,"1. (n.) [Reservoir Characterization] A characteristic of a model of a reservoir that may or may not vary with respect to position or with time. Porosity is a petrophysical parameter (or characteristic) that varies with position. | 2. (n.) [Reservoir Characterization] A variable that is given a constant value for the purposes of certain calculations. For example, during log analysis of a particular layer of a reservoir, the water resistivity (Rw) may be set to a particular value and referred to as a parameter.",Reservoir Characterization,https://glossary.slb.com/en/terms/p/parameter
parasequence boundary,[Reservoir Characterization] A marine flooding surface or its correlative surface.,Reservoir Characterization,https://glossary.slb.com/en/terms/p/parasequence_boundary
parasequence set,"[Reservoir Characterization] A succession of genetically related parasequences that form a distinctive stacking pattern, and that are typically bounded by major marine flooding surfaces and their correlative surfaces. Parasequence sets are usually classified as progradational, aggradational or retrogradational.",Reservoir Characterization,https://glossary.slb.com/en/terms/p/parasequence_set
periodogram,"[Reservoir Characterization] A graphical representation of harmonic information in a dataset. Often taken from Fourier analysis of the data, this representation is used to determine periodicities in petrophysical data and in geological depositional sequences.",Reservoir Characterization,https://glossary.slb.com/en/terms/p/periodogram
petrophysical model,"1. (n.) [Reservoir Characterization] A process or procedure used to interpret petrophysical (usually wireline log) data. Usually representing a set of equations, algorithms, or other mathematical processes, petrophysical models often have multiple routines. For example, a deterministic model might include routines that calculate shale volume porosity effective porosity water saturation permeability. Often, the model is calibrated using core, production, test, and other datasets. Although many software packages contain ready-built petrophysical models or component routines that can be called upon, many log-analysis problems are unique and require that ""built-to-purpose"" models be constructed. Construction of new petrophysical models is normally driven by the data available and the nature of the problem to be solved. | 2. (n.) [Reservoir Characterization] A model of a reservoir or a field in which the petrophysical data were the only or the primary data used to construct the model.",Reservoir Characterization,https://glossary.slb.com/en/terms/p/petrophysical_model
petrophysical rock type,"[Reservoir Characterization] Rock types that have been classified according to their petrophysical properties, especially properties that pertain to fluid behavior within the rock, such as porosity capillary pressure permeabilities irreducible saturations saturations. Petrophysical rock types are often calibrated from core and dynamic data, but are usually calculated from wireline logs, where possible, because the wireline logs are generally the only measurements that are available for all wells at all depths. Electrofacies approaches are often used to determine rock types from logs.",Reservoir Characterization,https://glossary.slb.com/en/terms/p/petrophysical_rock_type
Poisson distribution,"[Reservoir Characterization] A probability distribution in which the mean and the variance are identical. This distribution was first described by S.D. Poisson, a French mathematician and physicist (1781–1840).",Reservoir Characterization,https://glossary.slb.com/en/terms/p/poisson_distribution
pore gas,"[Reservoir Characterization, Shale Gas] Also known as interstitial gas, the gas stored in the pore space of a reservoir rock. Measurement of interstitial gas and adsorbed gas, which is the gas accumulated on the surface of another solid material, such as a grain of reservoir rock, allows calculation of gas in place in a reservoir.","Reservoir Characterization, Shale Gas",https://glossary.slb.com/en/terms/p/pore_gas
pressure transient analysis,"[Well Testing, Reservoir Characterization] The analysis of pressure changes over time, especially those associated with small variations in the volume of fluid. In most well tests, a limited amount of fluid is allowed to flow from the formation being tested and the pressure at the formation monitored over time. Then, the well is closed and the pressure monitored while the fluid within the formation equilibrates. The analysis of these pressure changes can provide information on the size and shape of the formation as well as its ability to produce fluids.","Well Testing, Reservoir Characterization",https://glossary.slb.com/en/terms/p/pressure_transient_analysis
pressure transient well test,"[Reservoir Characterization] A means of assessing reservoir performance by measuring flow rates and pressures under a range of flowing conditions and then applying the data to a mathematical model. In most well tests, a limited amount of fluid is allowed to flow from the formation being tested. The formation is isolated behind cemented casing and perforated at the formation depth or, in openhole, the formation is straddled by a pair of packers that isolate the formation. During the flow period, the pressure at the formation is monitored over time. Then, the formation is closed (or shut in) and the pressure monitored at the formation while the fluid within the formation equilibrates. The analysis of these pressure changes can provide information on the size and shape of the formation as well as its ability to produce fluids.",Reservoir Characterization,https://glossary.slb.com/en/terms/p/pressure_transient_well_test
principal axis,"[Reservoir Characterization] The axis along which the data in n-dimensional space is primarily distributed. In two dimensions, the first principal axis is the semimajor axis of the ellipse that best fits the dataset. Multiple principal axes are always orthogonal. Data are sometimes rearranged to be in principal component space before further analysis (such as cluster analysis) is performed. Analysis on data that have been transformed into principal component space is referred to as principal component analysis, or PCA.",Reservoir Characterization,https://glossary.slb.com/en/terms/p/principal_axis
principal component analysis,"[Reservoir Characterization] Analysis of data that has been transformed from the original axes to principal axes, often abbreviated PCA. The first principal axis is the direction in which the data are primarily distributed or the ""long"" axis of the distribution in n-dimensional space. Data are sometimes rearranged to be in principal component space before further analysis (such as cluster analysis) is performed.",Reservoir Characterization,https://glossary.slb.com/en/terms/p/principal_component_analysis
probability,[Reservoir Characterization] A numerical estimate of the chances of an event occurring given a limited number of opportunities for the event to occur.,Reservoir Characterization,https://glossary.slb.com/en/terms/p/probability
quantile map,[Reservoir Characterization] A map based on quantile values from the probabilities of the values of the data. This map is used to reveal problems with distributions of variables in geostatistical studies.,Reservoir Characterization,https://glossary.slb.com/en/terms/q/quantile_map
quartile,"[Reservoir Characterization] Special quantiles at 0%, 25%, 50%, 75% and 100%.",Reservoir Characterization,https://glossary.slb.com/en/terms/q/quartile
radius of curvature,"[Reservoir Characterization] A method of following a trend between points by connecting the data points by segments of a circle such that the segments ""line up"" with each other smoothly. This method is used to plot out deviation surveys based on a limited number of survey points to find the path of a wellbore.",Reservoir Characterization,https://glossary.slb.com/en/terms/r/radius_of_curvature
random-walk method,[Reservoir Characterization] A method of performing stochastic analysis on dynamic data. This method can be used in stochastic simulation of fluid behavior in reservoirs and fields.,Reservoir Characterization,https://glossary.slb.com/en/terms/r/random-walk_method
recovery,"[Reservoir Characterization] The fraction of hydrocarbons that can or has been produced from a well, reservoir or field; also, the fluid that has been produced.",Reservoir Characterization,https://glossary.slb.com/en/terms/r/recovery
recovery forecast,"[Reservoir Characterization] A prediction of the amount of production that will occur from a well, reservoir or field. This estimate is sometimes expressed as a fraction of the total hydrocarbons originally in place.",Reservoir Characterization,https://glossary.slb.com/en/terms/r/recovery_forecast
regression,"1. (n.) [Geology] The migration of shoreline into a basin during progradation due to a fall in relative sea level. Deposition during a regression can juxtapose shallow-water sediments atop deep-water sediments. Antonyms: transgression | 2. (n.) [Reservoir Characterization] The statistical fitting of trend lines to a dataset. Many regression methods are available, including linear, iterative, multiple and polynomial. If there is a 'good' fit to the data, then the variables are often assumed to be dependent.",Geology; Reservoir Characterization,https://glossary.slb.com/en/terms/r/regression
regression coefficient,"[Reservoir Characterization] A quantification of the degree of 'goodness' of fit of a regression line to a dataset. A value of 0.5 represents random data with no dependence, and a coefficient of 1.0 represents a perfect fit with absolute dependence.",Reservoir Characterization,https://glossary.slb.com/en/terms/r/regression_coefficient
regressive,"1. (adj.) [Geology] Pertaining to regression, the migration of shoreline into a basin during progradation due to a fall in relative sea level. Deposition during a regression can juxtapose shallow-water sediments atop deep-water sediments. Antonyms: transgressive | 2. (adj.) [Reservoir Characterization] Pertaining to regression, the statistical fitting of trend lines to a dataset. Many regression methods are available, including linear, iterative, multiple and polynomial. If there is a 'good' fit to the data, then the variables are often assumed to be dependent.",Geology; Reservoir Characterization,https://glossary.slb.com/en/terms/r/regressive
remaining oil saturation,"[Formation Evaluation, Reservoir Characterization] Fraction of pore volume occupied by oil at any location in a reservoir at any time during its life. Remaining oil saturation has no petrophysical significance beyond an assessment of the amount of oil remaining in the rock. Considered a snapshot of the reservoir, this assessment depends on the location in the reservoir and time of the measurement. This saturation is measured without regard to the displacement process or processes that produced it. Remaining oil saturation (ROS) may be calculated from 1 − Sxo, where Sxo is the invaded zone, or flushed zone, water saturation.","Formation Evaluation, Reservoir Characterization",https://glossary.slb.com/en/terms/r/remaining_oil_saturation
reservoir characterization,1. (n.) [Reservoir Characterization] A model of a reservoir that incorporates all the characteristics of the reservoir that are pertinent to its ability to store hydrocarbons and also to produce them. Reservoir characterization models are used to simulate the behavior of the fluids within the reservoir under different sets of circumstances and to find the optimal production techniques that will maximize the production. | 2. (n.) [Reservoir Characterization] The act of building a reservoir model based on its characteristics with respect to fluid flow.,Reservoir Characterization,https://glossary.slb.com/en/terms/r/reservoir_characterization
reservoir communication,[Reservoir Characterization] The flow of fluids from one part of a reservoir to another or from one reservoir to another. The term is often used to describe crossflow from one reservoir compartment to another.,Reservoir Characterization,https://glossary.slb.com/en/terms/r/reservoir_communication
reservoir description,"1. (n.) [Reservoir Characterization] Also called reservoir characterization, a model of a reservoir that incorporates all the characteristics of the reservoir that are pertinent to its ability to store hydrocarbons and also to produce them. Reservoir characterization models are used to simulate the behavior of the fluids within the reservoir under different sets of circumstances and to find the optimal production techniques that will maximize the production. | 2. (n.) [Reservoir Characterization] The act of building a reservoir model based on its characteristics with respect to fluid flow.",Reservoir Characterization,https://glossary.slb.com/en/terms/r/reservoir_description
reservoir modeling,"[Reservoir Characterization] The act of producing a model of a reservoir. The model could include any of the geological, fluid or other characteristics of the reservoir. See related Insights Articles: How project integration reduces upstream asset risk",Reservoir Characterization,https://glossary.slb.com/en/terms/r/reservoir_modeling
reservoir simulation,"[Reservoir Characterization] A computer run of a reservoir model over time to examine the flow of fluid within the reservoir and from the reservoir. Reservoir simulators are built on reservoir models that include the petrophysical characteristics required to understand the behavior of the fluids over time. Usually, the simulator is calibrated using historic pressure and production data in a process referred to as ""history matching."" Once the simulator has been successfully calibrated, it is used to predict future reservoir production under a series of potential scenarios, such as drilling new wells, injecting various fluids or stimulation.",Reservoir Characterization,https://glossary.slb.com/en/terms/r/reservoir_simulation
residual oil saturation,"[Formation Evaluation, Reservoir Characterization] Fraction of pore volume occupied by oil at the end of oil displacement that used a specific fluid. This reservoir engineering quantity signifies the ultimate recovery under a given displacement process and represents the endpoint of the relative permeability curves in reservoir simulation. The residual oil saturation quantity is the saturation achieved after an infinite number of pore volumes of the displacing fluid have flowed through a particular portion of reservoir rock. To define residual oil saturation, the displacement method and the type, volume, direction and velocity of the displacing fluid must be known. Residual oil saturation is the ratio of the immobile residual oil volume divided by the effective porosity.","Formation Evaluation, Reservoir Characterization",https://glossary.slb.com/en/terms/r/residual_oil_saturation
rock properties,[Reservoir Characterization] The physical characteristics of reservoir rocks that enable them to store fluids and to allow fluids to flow through them. The main properties of interest are rock porosities and permeabilities.,Reservoir Characterization,https://glossary.slb.com/en/terms/r/rock_properties
rock types,[Reservoir Characterization] A set of characteristics that several rocks have in common. The characteristics of interest are usually those pertaining to fluid movement and fluid storage capacity.,Reservoir Characterization,https://glossary.slb.com/en/terms/r/rock_types
