term,definition,disciplines,url
microseismic monitoring,"[Well Completions, Shale Gas] A technique to track the propagation of a hydraulic fracture as it advances through a formation. Microseisms are detected, located, and displayed in time for scientists and engineers to approximate the location and propagation of the hydraulic fracture. Software provides modeling, survey design, microseismic detection and location, uncertainty analysis, data integration, and visualization for interpretation. Computer imagery is used to monitor the activity in 3D space relative to the location of the fracturing treatment. The monitored activities are animated to show progressive fracture growth and the subsurface response to pumping variations. When displayed in real time, the microseismic activity allows one to make changes to the stimulation design to ensure optimal reservoir contact. Also known as hydraulic fracture monitoring, this technique delivers information about the effectiveness of the stimulation of a reservoir that can be used to enhance reservoir development in shale gas completions.","Well Completions, Shale Gas",https://glossary.slb.com/en/terms/m/microseismic_monitoring
missile,"[Shale Gas, Well Completions, Well Workover and Intervention] Flow control unit used in the pressurization of fluid employed in hydraulic fracturing. Fracturing fluid enters the missile at low pressure and is directed to the pump trucks for pressurization. High-pressure fluid returns to the missile and is directed to the well or, in the case of a multiwell pad, to a frac manifold.","Shale Gas, Well Completions, Well Workover and Intervention",https://glossary.slb.com/en/terms/m/missile
mudrock,"[Shale Gas] A fine-grained detrital sedimentary rock formed by consolidation of clay- and silt-sized particles. Mudrocks are highly variable in their clay content and are often rich in carbonate material. As a consequence, they are less fissile, or susceptible to splitting along planes, than shales. Mudrocks may include relatively large amounts of organic material compared with other rock types and thus have potential to become rich hydrocarbon source rocks. The typical fine grain size and low permeability, a consequence of the alignment of their platy or flaky grains, allow mudrocks to form good cap rocks for hydrocarbon traps. However, mudrocks are also capable of being reservoir rocks, as evidenced by the many wells drilled into them to produce gas.",Shale Gas,https://glossary.slb.com/en/terms/m/mudrock
natural fracture,"[Shale Gas, Geology] A crack or surface of breakage within rock not related to foliation or cleavage in metamorphic rock along which there has been no movement. A fracture along which there has been displacement is a fault. When walls of a fracture have moved only normal to each other, the fracture is called a joint. Fractures can enhance permeability of rocks greatly by connecting pores together, and for that reason, fractures are induced mechanically in some reservoirs in order to boost hydrocarbon flow. Fractures may also be referred to as natural fractures to distinguish them from fractures induced as part of a reservoir stimulation or drilling operation. In some shale reservoirs, natural fractures improve production by enhancing effective permeability. In other cases, natural fractures can complicate reservoir stimulation.","Shale Gas, Geology",https://glossary.slb.com/en/terms/n/natural_fracture
natural gas,"1. (n.) [Geology] A naturally occurring mixture of hydrocarbon gases that is highly compressible and expansible. Methane [CH4] is the chief constituent of most natural gas (constituting as much as 85% of some natural gases), with lesser amounts of ethane [C2H6], propane [C3H8], butane [C4H10] and pentane [C5H12]. Impurities can also be present in large proportions, including carbon dioxide, helium, nitrogen and hydrogen sulfide. | 2. (n.) [Shale Gas] Natural gas produced from shale reservoirs is known as shale gas. The composition of the gas stream is a function of the thermal maturity of the rock. Thermally immature rocks will contain heavier hydrocarbon components, possibly even liquid components. Overmature reservoirs typically contain appreciable quantities of carbon dioxide [CO2].",Geology; Shale Gas,https://glossary.slb.com/en/terms/n/natural_gas
perforate,"1. (vb.) [Perforating] To create holes in the casing or liner to achieve efficient communication between the reservoir and the wellbore. The characteristics and placement of the communication paths (perforations) can have significant influence on the productivity of the well. Therefore, a robust design and execution process should be followed to ensure efficient creation of the appropriate number, size and orientation of perforations. A perforating gun assembly with the appropriate configuration of shaped explosive charges and the means to verify or correlate the correct perforating depth can be deployed on wireline, tubing or coiled tubing. For more details, see The Defining Series: Perforating Fundamentals. | 2. (n.) [Shale Gas] The creation of holes in the casing or liner to achieve efficient communication between the reservoir and the wellbore. This process is integral to the optimal creation of hydraulic fractures. Geomechanical analysis is commonly conducted before perforating shale reservoirs to account for the relationship between formation stresses and productivity.",Perforating; Shale Gas,https://glossary.slb.com/en/terms/p/perforate
petroleum systems modeling,"[Shale Gas] A technique used to represent the history of a sedimentary basin, including the processes and components necessary to form petroleum: petroleum source rock reservoir trapping mechanism seal appropriate relative timing of formation of these. Using geologic, geophysical, and engineering data, scientists create a 3D model of the subsurface that can be used to understand whether petroleum is present and how much might exist in potential traps. Petroleum systems models can be used to help predict pore pressure and plan well construction and field development. A useful petroleum systems model can be used to identify and explain inconsistencies in the data. The resulting models are valuable during exploration for identifying resource richness, such as sweet spots in unconventional plays such as shale gas, and during field development and production for improving completion efficiency. Petroleum systems modeling is distinct from reservoir simulation in that it covers a larger scale that might include multiple oil and gas fields and considers a geologic time frame of millions of years rather than a production time frame of years or decades.",Shale Gas,https://glossary.slb.com/en/terms/p/petroleum_systems_modeling
play,"1. (n.) [Shale Gas, Geology] An area in which hydrocarbon accumulations or prospects of a given type occur. For example the shale gas plays in North America include the Barnett, Eagle Ford, Fayetteville, Haynesville, Marcellus, and Woodford, among many others. Outside North America, shale gas potential is being pursued in many parts of Europe, Africa, Asia, and South America. | 2. (n.) [Geology, Shale Gas] A conceptual model for a style of hydrocarbon accumulation used by explorationists to develop prospects in a basin, region or trend and used by development personnel to continue exploiting a given trend. A play (or a group of interrelated plays) generally occurs in a single petroleum system. | 3. (vt.) [Geology] To pursue hydrocarbon accumulations of a given type.","Geology; Geology, Shale Gas; Shale Gas, Geology",https://glossary.slb.com/en/terms/p/play
pore gas,"[Reservoir Characterization, Shale Gas] Also known as interstitial gas, the gas stored in the pore space of a reservoir rock. Measurement of interstitial gas and adsorbed gas, which is the gas accumulated on the surface of another solid material, such as a grain of reservoir rock, allows calculation of gas in place in a reservoir.","Reservoir Characterization, Shale Gas",https://glossary.slb.com/en/terms/p/pore_gas
produced water,[Shale Gas] A term used to describe water produced from a wellbore that is not a treatment fluid. The characteristics of produced water vary and use of the term often implies an inexact or unknown composition. It is generally accepted that water within the pores of shale reservoirs is not produced due to its low relative permeability and its mobility being lower than that of gas.,Shale Gas,https://glossary.slb.com/en/terms/p/produced_water
proppant,"[Well Workover and Intervention, Shale Gas] Sized particles mixed with fracturing fluid to hold fractures open after a hydraulic fracturing treatment. In addition to naturally occurring sand grains, man-made or specially engineered proppants, such as resin-coated sand or high-strength ceramic materials like sintered bauxite, may also be used. Proppant materials are carefully sorted for size and sphericity to provide an efficient conduit for production of fluid from the reservoir to the wellbore.","Well Workover and Intervention, Shale Gas",https://glossary.slb.com/en/terms/p/proppant
pyrolysis,"1. (n.) [Geology, Geochemistry, Shale Gas] A type of geochemical analysis in which a rock sample is subject to controlled heating in an inert gas to or past the point of generating hydrocarbons in order to assess its quality as a source rock, the abundance of organic material in it, its thermal maturity, and the quality of hydrocarbons it might generate or have generated. Pyrolysis breaks large hydrocarbon molecules into smaller molecules. This process is used to determine the quality of shale as a source rock and is instrumental in evaluating shale gas plays. | 2. (n.) [General Terms] Thermochemical breakdown of organic matter by heating in the absence of oxygen.","General Terms; Geology, Geochemistry, Shale Gas",https://glossary.slb.com/en/terms/p/pyrolysis
refracturing,"[Shale Gas] An operation to restimulate a well after an initial period of production. Refracturing operations attempt to bypass near-wellbore damage, reestablish good connectivity with the reservoir, and tap portions of the reservoir with higher pore pressure. Refracturing operations are also performed after a period of production that can alter the stresses in a reservoir due to depletion; the restimulation can allow the new fracture to reorient along a different azimuth. A successful refracturing operation restores well productivity to near original or even higher rates of production and extends the productive life of a well.",Shale Gas,https://glossary.slb.com/en/terms/r/refracturing
reservoir characterization model,"[Shale Gas] A model of a specific volume of the subsurface that incorporates all the geologic characteristics of the reservoir. Such models are used to quantify characteristics within the subsurface volume that are relatively stable over long periods of time and can, therefore, be considered static. These attributes include the structural shape and thicknesses of the formations within the subsurface volume being modeled, their lithologies, and the porosity and permeability distributions. These last two characteristics often vary significantly from location to location within the volume, resulting in heterogeneity. However, porosity and permeability are stable in the near-geologic timeframe and do not change due to the movement of fluids or gases through any of the formations pore spaces. The result of reservoir characterization is a reservoir characterization model (also known as a static model and sometimes referred to as a geologic model). Shale gas reservoir rocks require the analysis of high-quality seismic data, core, and log measurements and engineering data to produce an accurate reservoir characterization model. This model is then used as input into reservoir simulation, during which reservoir engineers add other reservoir characteristics, such as pressures, temperatures, and fluid and gas compositions. These features can change due to the movement of fluids or gases through any of the formations pore spaces. Since these are dynamic in their nature over short timeframes, once production is initiated these models are referred to as dynamic models. Thorough reservoir simulations (dynamic models) that are based on accurately developed reservoir characterizations (static models) can be of significant value in optimizing well placement and field-development planning.",Shale Gas,https://glossary.slb.com/en/terms/r/reservoir_characterization_model
reservoir quality (RQ),"[Formation Evaluation, Well Completions, Shale Gas] A prediction of the likelihood of a rock to yield commercial quantities of hydrocarbons. Reservoir quality (RQ) is a geologic, engineering and economic assessment of a resource, its reserves and their producibility. The term RQ includes the following factors: volume of oil or gas in place, organic content (TOC), thermal maturity, effective porosity, fluid saturations—oil, gas and water, reservoir thickness and intrinsic permeability.","Formation Evaluation, Well Completions, Shale Gas",https://glossary.slb.com/en/terms/r/reservoir-quality-rq
rotary steerable system,"[Drilling, Shale Gas] A tool designed to drill directionally with continuous rotation from the surface, eliminating the need to slide a steerable motor. Rotary steerable systems typically are deployed when drilling directional, horizontal, or extended-reach wells. State-of-the-art rotary steerable systems have minimal interaction with the borehole, thereby preserving borehole quality. The most advanced systems exert consistent side force similar to traditional stabilizers that rotate with the drillstring or orient the bit in the desired direction while continuously rotating at the same number of rotations per minute as the drillstring.","Drilling, Shale Gas",https://glossary.slb.com/en/terms/r/rotary_steerable_system
shale,"1. (n.) [Geology, Shale Gas] A fine-grained, fissile, detrital sedimentary rock formed by consolidation of clay- and silt-sized particles into thin, relatively impermeable layers. It is the most abundant sedimentary rock. Shale can include relatively large amounts of organic material compared with other rock types and thus has potential to become a rich hydrocarbon source rock, even though a typical shale contains just 1% organic matter. Its typical fine grain size and lack of permeability, a consequence of the alignment of its platy or flaky grains, allow shale to form a good cap rock for hydrocarbon traps. Gas shows from shales during drilling have led some shales to be targeted as potential gas reservoirs. Various clay types and volumes influence the quality of the reservoir from a petrophysical and geomechanical perspective. The quality of shale reservoirs depends on their thickness and extent, organic content, thermal maturity, depth and pressure, fluid saturations, and permeability, among other factors. | 2. (n.) [Drilling Fluids] A fine-grained, impermeable, sedimentary rock composed of clays and other minerals, usually with a high percentage of quartz. Shale is the most common, and certainly the most troublesome, rock type that must be drilled in order to reach oil and gas deposits. The characteristic that makes shales most troublesome to drillers is its water sensitivity, due in part to its clay content and the ionic composition of the clay. For this reason, oil-base drilling fluids are the mud of choice to drill the most water-sensitive shales.","Drilling Fluids; Geology, Shale Gas",https://glossary.slb.com/en/terms/s/shale
shale gas,[Shale Gas] Natural gas produced from gas shale formations.,Shale Gas,https://glossary.slb.com/en/terms/s/shale_gas
shaly,"1. (adj.) [Geology, Shale Gas] Containing shale, a fine-grained, fissile, detrital sedimentary rock formed by consolidation of clay- and silt-sized particles into thin, relatively impermeable layers. It is the most abundant sedimentary rock. Shale can include relatively large amounts of organic material compared with other rock types and thus has potential to become a rich hydrocarbon source rock, even though a typical shale contains just 1% organic matter. Its typical fine grain size and lack of permeability, a consequence of the alignment of its platy or flaky grains, allow shale to form a good cap rock for hydrocarbon traps. Gas shows from shales during drilling have led some shales to be targeted as potential gas reservoirs. Various clay types and volumes influence the quality of the reservoir from a petrophysical and geomechanical perspective. The quality of shale reservoirs depends on their thickness and extent, organic content, thermal maturity, depth and pressure, fluid saturations, and permeability, among other factors. | 2. (adj.) [Drilling Fluids] Containing shale, a fine-grained, impermeable, sedimentary rock composed of clays and other minerals, usually with a high percentage of quartz. Shale is the most common, and certainly the most troublesome, rock type that must be drilled in order to reach oil and gas deposits. The characteristic that makes shales most troublesome to drillers is its water sensitivity, due in part to its clay content and the ionic composition of the clay. For this reason, oil-base drilling fluids are the mud of choice to drill the most water-sensitive shales.","Drilling Fluids; Geology, Shale Gas",https://glossary.slb.com/en/terms/s/shaly
source rock,"[Geology, Geochemistry, Shale Gas] A rock rich in organic matter which, if heated sufficiently, will generate oil or gas. Typical source rocks, usually shales or limestones, contain about 1% organic matter and at least 0.5% total organic carbon (TOC), although a rich source rock might have as much as 10% organic matter. Rocks of marine origin tend to be oil-prone, whereas terrestrial source rocks (such as coal) tend to be gas-prone. Preservation of organic matter without degradation is critical to creating a good source rock, and necessary for a complete petroleum system. Under the right conditions, source rocks may also be reservoir rocks, as in the case of shale gas reservoirs.","Geology, Geochemistry, Shale Gas",https://glossary.slb.com/en/terms/s/source_rock
staged fracturing,"[Shale Gas] An operation in which numerous reservoir intervals are hydraulically stimulated in succession. Staged hydraulic fracturing operations are commonly performed from horizontal wellbores placed in shale gas reservoirs. Using geomechanical data, engineers are able to optimize the placement of perforations and fracturing stages to maximize gas production.",Shale Gas,https://glossary.slb.com/en/terms/s/staged_fracturing
stimulation,"[Enhanced Oil Recovery, Well Completions, Well Workover and Intervention, Shale Gas] A treatment performed to restore or enhance the productivity of a well. Stimulation treatments fall into two main groups, hydraulic fracturing treatments and matrix treatments. Fracturing treatments are performed above the fracture pressure of the reservoir formation and create a highly conductive flow path between the reservoir and the wellbore. Matrix treatments are performed below the reservoir fracture pressure and generally are designed to restore the natural permeability of the reservoir following damage to the near-wellbore area. Stimulation in shale gas reservoirs typically takes the form of hydraulic fracturing treatments.","Enhanced Oil Recovery, Well Completions, Well Workover and Intervention, Shale Gas",https://glossary.slb.com/en/terms/s/stimulation
sweet spot,"[Shale Gas] Colloquial expression for a target location or area within a play or a reservoir that represents the best production or potential production. Geoscientists and engineers attempt to map sweet spots enable wellbores to be placed in the most productive areas of the reservoir. Sweet spots in shale reservoirs may be defined by source-rock richness or thickness, by natural fractures, or by other factors, using geological data such as core analysis, well log data, or seismic data.",Shale Gas,https://glossary.slb.com/en/terms/s/sweet_spot
thermal maturity,[Shale Gas] The degree of heating of a source rock in the process of transforming kerogen into hydrocarbon. Thermal maturity is commonly evaluated by measuring vitrinite reflectance or by pyrolysis.,Shale Gas,https://glossary.slb.com/en/terms/t/thermal_maturity
tight,"1. (adj.) [Geology, Shale Gas] Describing a relatively impermeable reservoir rock from which hydrocarbon production is difficult. Reservoirs can be tight because of smaller grains or matrix between larger grains, or they might be tight because they consist predominantly of silt- or clay-sized grains, as is the case for shale reservoirs. Stimulation of tight formations can result in increased production from formations that previously would have been abandoned or produced uneconomically. | 2. (adj.) [Geology] Secrecy or confidentiality of information. Operators typically try to prevent disclosure of results from exploration wells and will hold any such information ""tight"". A tight hole is a well whose status and data are not widely disseminated by the operator.","Geology; Geology, Shale Gas",https://glossary.slb.com/en/terms/t/tight
tight gas,"[Shale Gas, Geology] Gas produced from a relatively impermeable reservoir rock. Hydrocarbon production from tight reservoirs can be difficult without stimulation operations. Stimulation of tight formations can result in increased production from formations that previously might have been abandoned or been produced uneconomically. The term is generally used for reservoirs other than shales.","Shale Gas, Geology",https://glossary.slb.com/en/terms/t/tight_gas
TOC,"1. (n.) [Geology, Shale Gas] The concentration of organic material in source rocks as represented by the weight percent of organic carbon. A value of approximately 0.5% total organic carbon by weight percent is considered the minimum for an effective source rock, although values of 2% are considered the minimum for shale gas reservoirs; values exceeding 10% exist, although some geoscientists assert that high total organic carbon values indicate the possibility of kerogen filling pore space rather than other forms of hydrocarbons. Total organic carbon is measured from 1-g samples of pulverized rock that are combusted and converted to CO or CO2. If a sample appears to contain sufficient total organic carbon to generate hydrocarbons, it may be subjected to pyrolysis. | 2. (n.) [Drilling] Abbreviation for ""top of cement."" The highest depth of set cement in the annulus after well cementing, generally determined from logging. Although cementing engineers calculate the expected top of cement before pumping, unanticipated washouts or losses to the formation can affect the final height of the cement column.","Drilling; Geology, Shale Gas",https://glossary.slb.com/en/terms/t/toc
total organic carbon,"[Shale Gas] The concentration of organic material in source rocks as represented by the weight percent of organic carbon. A value of approximately 0.5% total organic carbon by weight percent is considered the minimum for an effective source rock, although values of 2% are considered the minimum for shale gas reservoirs; values exceeding 10% exist, although some geoscientists assert that high total organic carbon values indicate the possibility of kerogen filling pore space rather than other forms of hydrocarbons. Total organic carbon is measured from 1-g samples of pulverized rock that are combusted and converted to CO or CO2. If a sample appears to contain sufficient total organic carbon to generate hydrocarbons, it may be subjected to pyrolysis.",Shale Gas,https://glossary.slb.com/en/terms/t/total_organic_carbon
unconventional resource,"[Geology, Shale Gas] An umbrella term for oil and natural gas that is produced by means that do not meet the criteria for conventional production. What has qualified as unconventional at any particular time is a complex function of resource characteristics, the available exploration and production technologies, the economic environment, and the scale, frequency and duration of production from the resource. Perceptions of these factors inevitably change over time and often differ among users of the term. At present, the term is used in reference to oil and gas resources whose porosity, permeability, fluid trapping mechanism, or other characteristics differ from conventional sandstone and carbonate reservoirs. Coalbed methane, gas hydrates, shale gas, fractured reservoirs, and tight gas sands are considered unconventional resources.","Geology, Shale Gas",https://glossary.slb.com/en/terms/u/unconventional_resource
vitrinite reflectance,"1. (n.) [Geology] A measurement of the maturity of organic matter with respect to whether it has generated hydrocarbons or could be an effective source rock. | 2. (n.) [Shale Gas] A measure of the thermal maturity of organic matter. This analytical method was developed to rank the maturity of coals and is now used in other rocks to determine whether they have generated hydrocarbons or could be effective source rocks. The reflectivity of at least 30 individual grains of vitrinite from a rock sample is measured under a microscope. The measurement is given in units of reflectance, % Ro, with typical values ranging from 0% Ro to 3% Ro, with values for gas-generating source rocks typically exceeding 1.5%. Strictly speaking, the plant material that forms vitrinite did not occur prior to Ordovician time, although geochemists have established a scale of equivalent vitrinite reflectance for rocks older than Ordovician.",Geology; Shale Gas,https://glossary.slb.com/en/terms/v/vitrinite_reflectance
well placement,[Shale Gas] Activities associated with drilling a wellbore to intercept one of more specified locations. The term usually is used in reference to directional or horizontal wells that are oriented to maximize contact with the most productive parts of reservoirs via hydraulic fracturing or to optimize intersection with natural fractures. Geomechanical analysis of natural fractures and stresses and geological analysis of the reservoir are critical to successful well planning. Advanced formation evaluation and drilling technology support the drilling operation in real time. See related Insights Articles: How project integration reduces upstream asset risk,Shale Gas,https://glossary.slb.com/en/terms/w/well_placement
well plan,"[Shale Gas] The description of a proposed wellbore, including the shape, orientation, depth, completion, and evaluation. Well plans might be relatively simple for vertical wellbores. Directional or horizontal wellbores require more detailed planning about where to land the well and begin directional drilling, how long the directional or horizontal section should be, and how to evaluate and complete the well. Shale gas wells, many of which are horizontal wells, require highly detailed well plans to optimize production from reservoirs that are vertically and laterally heterogeneous.",Shale Gas,https://glossary.slb.com/en/terms/w/well_plan
well stimulation,"[Enhanced Oil Recovery, Well Workover and Intervention, Well Completions, Shale Gas] A treatment performed to restore or enhance the productivity of a well. Stimulation treatments fall into two main groups, hydraulic fracturing treatments and matrix treatments. Fracturing treatments are performed above the fracture pressure of the reservoir formation and create a highly conductive flow path between the reservoir and the wellbore. Matrix treatments are performed below the reservoir fracture pressure and generally are designed to restore the natural permeability of the reservoir following damage to the near-wellbore area. Stimulation in shale gas reservoirs typically takes the form of hydraulic fracturing treatments.","Enhanced Oil Recovery, Well Workover and Intervention, Well Completions, Shale Gas",https://glossary.slb.com/en/terms/w/well_stimulation
