term,definition,disciplines,url
coiled tubing,"1. (n.) [Drilling] A long, continuous length of pipe wound on a spool. The pipe is straightened prior to pushing into a wellbore and rewound to coil the pipe back onto the transport and storage spool. Depending on the pipe diameter (1 in. to 4-1/2 in.) and the spool size, coiled tubing can range from 2,000 ft to 15,000 ft [610 to 4,570 m] or greater length. For more details, The Defining Series: Introduction to Coiled Tubing. | 2. (n.) [Well Workover and Intervention] A generic term relating to the use of a coiled tubing string and associated equipment. As a well-intervention method, coiled tubing techniques offer several key benefits over alternative well-intervention technologies. The ability to work safely under live well conditions, with a continuous string, enables fluids to be pumped at any time regardless of the position or direction of travel. This is a significant advantage in many applications. Installing an electrical conductor or hydraulic conduit further enhances the capability of a coiled tubing string and enables relatively complex intervention techniques to be applied safely. For more details, see The Defining Series: Introduction to Coiled Tubing.",Drilling; Well Workover and Intervention,https://glossary.slb.com/en/terms/c/coiled_tubing
coiled tubing drilling,"[Drilling] The use of coiled tubing with downhole mud motors to turn the bit to deepen a wellbore. Coiled tubing drilling operations proceed quickly compared to using a jointed pipe drilling rig because connection time is eliminated during tripping. Coiled tubing drilling is economical in several applications, such as drilling slimmer wells, areas where a small rig footprint is essential, reentering wells and drilling underbalanced.",Drilling,https://glossary.slb.com/en/terms/c/coiled_tubing_drilling
combination string,"[Drilling] Another term for a tapered string: a string of drillpipe or casing that consists of two or more sizes or weights. In most tapered strings, a larger diameter pipe or casing is placed at the top of the wellbore and the smaller size at the bottom. Note that since the pipe is put into the well bottom first, the smaller pipe is run into the hole first, followed by the larger diameter. Other than the different sizes, which are usually chosen to optimize well economics, there is nothing distinctive about the pipe sections. However, pipe-handling tools must be available for each pipe size, not just one size, as is the typical case.",Drilling,https://glossary.slb.com/en/terms/c/combination_string
come out of the hole,[Drilling] To remove the drillstring from the wellbore. Antonyms: run in hole,Drilling,https://glossary.slb.com/en/terms/c/come_out_of_the_hole
company man,"[Drilling] The representative of the oil company or operator on a drilling location. For land operations, the company man is responsible for operational issues on the location, including the safety and efficiency of the project. Even administrative managers are expected to respond to the direction of the company man when they are on the rigsite. Offshore, depending on the regulatory requirements, there may be an offshore installation manager, who supervises the company man on safety and vessel integrity issues, but not on operational issues.",Drilling,https://glossary.slb.com/en/terms/c/company_man
company representative,"[Drilling] The representative of the oil company or operator on a drilling location. For land operations, the company man is responsible for operational issues on the location, including the safety and efficiency of the project. Even administrative managers are expected to respond to the direction of the company man when they are on the rigsite. Offshore, depending on the regulatory requirements, there may be an offshore installation manager, who supervises the company man on safety and vessel integrity issues, but not on operational issues.",Drilling,https://glossary.slb.com/en/terms/c/company_representative
completion,"1. (n.) [Drilling] The hardware used to optimize the production of hydrocarbons from the well. This may range from nothing but a packer on tubing above an openhole completion (""barefoot"" completion), to a system of mechanical filtering elements outside of perforated pipe, to a fully automated measurement and control system that optimizes reservoir economics without human intervention (an ""intelligent"" completion). | 2. (n.) [Well Completions] A generic term used to describe the assembly of downhole tubulars and equipment required to enable safe and efficient production from an oil or gas well. The point at which the completion process begins may depend on the type and design of well. However, there are many options applied or actions performed during the construction phase of a well that have significant impact on the productivity of the well. | 3. (n.) [Well Completions, Shale Gas] A generic term used to describe the events and equipment necessary to bring a wellbore into production once drilling operations have been concluded, including but not limited to the assembly of downhole tubulars and equipment required to enable safe and efficient production from an oil or gas well. Completion quality can significantly affect production from shale reservoirs.","Drilling; Well Completions; Well Completions, Shale Gas",https://glossary.slb.com/en/terms/c/completion
concentric,"[Drilling] Having the same center, such as when the casing and the wellbore have a common center point and, therefore, a uniform annular dimension.",Drilling,https://glossary.slb.com/en/terms/c/concentric
conductor pipe,"1. (n.) [Drilling] The casing string that is usually put into the well first, particularly on land wells, to prevent the sides of the hole from caving into the wellbore. This casing, sometimes called drive pipe, is generally a short length and is sometimes driven into the ground. Conductor pipe is run because the shallow section of most wells onshore is drilled in unconsolidated sediment or soil rather than consolidated strata typically encountered deeper. Offshore, the drive pipe or structural casing may be installed prior to the conductor for similar reasons. | 2. (n.) [Well Completions] A short string of large-diameter casing set to support the surface formations. The conductor pipe is typically set soon after drilling has commenced since the unconsolidated shallow formations can quickly wash out or cave in. Where loose surface soil exists, the conductor pipe may be driven into place before the drilling commences.",Drilling; Well Completions,https://glossary.slb.com/en/terms/c/conductor_pipe
connection,"1. (n.) [Drilling] Any threaded or nonthreaded union or joint that connects two tubular components. | 2. (n.) [Drilling] The act of adding a joint or stand of drillpipe to the top of the drillstring, also described as ""making a connection.""",Drilling,https://glossary.slb.com/en/terms/c/connection
connection gas,"[Drilling] A brief influx of gas that is introduced into the drilling fluid when a pipe connection is made. Before making a connection, the driller stops the mud pumps, thereby allowing gas to enter the wellbore at depth. Gas may also be drawn into the wellbore by minor swabbing effects resulting from short movements of the drillstring that occur during the connection. Connection gas usually occurs after one lag interval following the connection. On a mud log, it will appear as a short peak above background levels. This peak often appears at 30-foot intervals, depending on the lengths of drillpipe being connected as the well is drilled.",Drilling,https://glossary.slb.com/en/terms/c/connection_gas
contamination gas,[Drilling] Gas that is introduced into the drilling mud from a source other than the formation. Contamination gas normally evolves as a by-product of oil-base mud systems and those using volatile additives such as diesel fuel or other lubricants.,Drilling,https://glossary.slb.com/en/terms/c/contamination_gas
contract depth,"[Drilling] The depth in a drilling well at which the drilling contractor receives a lump-sum payment for reaching a particular milestone. The contract depth is specified in a legal agreement between the operator, who pays for the well, and the drilling contractor, who owns and operates the drilling rig. Contract depth may be the final or total depth (TD) of the well, an intermediate point in the well or another milestone, such as running well-logging tools to the bottom of the hole. In the case of an intermediate contract depth, the work to deepen the well would likely be done on a day rate basis, or a ""time and materials"" contract.",Drilling,https://glossary.slb.com/en/terms/c/contract_depth
core,"1. (vb.) [Drilling] To deepen the wellbore by way of collecting a cylindrical sample of rock. A core bit is used to accomplish this, in conjunction with a core barrel and core catcher. The bit is usually a drag bit fitted with either PDC or natural diamond cutting structures, but the core bit is unusual in that it has a hole in its center. This allows the bit to drill around a central cylinder of rock, which is taken in through the bit and into the core barrel. The core barrel itself may be thought of as a special storage chamber for holding the rock core. The core catcher serves to grip the bottom of the core and, as tension is applied to the drillstring, the rock under the core breaks away from the undrilled formation below it. The core catcher also retains the core so that it does not fall out the bottom of the drillstring, which is open in the middle at that point. | 2. (n.) [Geology] Innermost layer of the Earth. Studies of compressional and shear waves indicate that the core makes up nearly 3500 km [2170 miles] of the Earth's radius of 6370 km [3950 miles]. Such studies also demonstrate that because shear waves do not pass through the outer part of the core (2250 km [1400 miles] thick), it is liquid (only solids can shear). The inner core is solid and 1220 km [750 miles] thick. The core's iron and nickel composition was inferred through studies of the Earth's gravitational field and average density. The relatively low density of the outer layers of the Earth suggests a dense inner layer. | 3. (n.) [Formation Evaluation] A cylindrical sample of geologic formation, usually reservoir rock, taken during or after drilling a well. Cores can be full-diameter cores (that is, they are nearly as large in diameter as the drill bit) taken at the time of drilling the zone, or sidewall cores (generally less than 1 in. [2.5 cm] in diameter) taken after a hole has been drilled. Cores samples are used for many studies, some of which relate to drilling fluids and damage done by them.",Drilling; Formation Evaluation; Geology,https://glossary.slb.com/en/terms/c/core
crooked hole,"[Drilling] Antiquated term for a deviated wellbore, usually used to describe a well deviated accidentally during the drilling process.",Drilling,https://glossary.slb.com/en/terms/c/crooked_hole
crossflow,"1. (n.) [Drilling] The flow of fluid across the bottom of the bit after it exits the bit nozzles, strikes the bottom or sides of the hole and turns upwards to the annulus. Modern, well-designed bits maximize crossflow using an asymmetric nozzle arrangement. | 2. (n.) [Drilling] The flow of reservoir fluids from one zone to another. Crossflow can occur when a lost returns event is followed by a well control event. The higher pressured reservoir fluid flows out of the formation, travels along the wellbore to a lower pressured formation, and then flows into the lower pressure formation. | 3. (n.) [Well Completions] A condition that exists when two production zones with dissimilar pressure characteristics are allowed to communicate during production. Reservoir fluid from the high-pressure zone will flow preferentially to the low-pressure zone rather than up the production conduit unless the production parameters are closely controlled.",Drilling; Well Completions,https://glossary.slb.com/en/terms/c/crossflow
crown block,"[Drilling] The fixed set of pulleys (called sheaves) located at the top of the derrick or mast, over which the drilling line is threaded. The companion blocks to these pulleys are the traveling blocks. By using two sets of blocks in this fashion, great mechanical advantage is gained, enabling the use of relatively small drilling line (3/4- to 1 1/2-in-diameter steel cable) to hoist loads many times heavier than the cable could support as a single strand.",Drilling,https://glossary.slb.com/en/terms/c/crown_block
crushed zone,"1. (n.) [Drilling] The rubblized rock just below the tooth of a rock bit. Rock in the crushed zone fails due to the high compressive stress placed on it by the bit tooth (in the case of a roller-cone bit). The effective creation of and removal of crushed zone rock is important to the efficiency of the drill bit. If the rock is not broken and removed efficiently, the result is akin to effectively drilling the hole twice. | 2. (n.) [Perforating, Well Completions] The rubblized or damaged zone surrounding a perforation tunnel where the action of the perforating charge or bullet has altered the formation structure and permeability. Although it is generally damaging to production, the severity or extent of the crushed zone depend greatly on the characteristics of the formation, the perforating charge and the underbalance or overbalance conditions at time of perforating. Measures to reduce the effect of the crushed zone include underbalanced perforating in which the crushed zone and perforating debris are flushed from the perforating tunnel by the reservoir fluid as soon as the perforation is created. Where overbalanced perforating techniques are used, it may be necessary to acidize the crushed zone to achieve maximum productivity from the perforated interval.","Drilling; Perforating, Well Completions",https://glossary.slb.com/en/terms/c/crushed_zone
CT,"1. (n.) [Drilling] Another term for coiled tubing, a long, continuous length of pipe wound on a spool. The pipe is straightened prior to pushing into a wellbore and rewound to coil the pipe back onto the transport and storage spool. Depending on the pipe diameter (1 in. to 4 1/2 in.) and the spool size, coiled tubing can range from 2,000 ft to 15,000 ft [610 to 4,570 m] or greater length. | 2. (adj.) [Well Workover and Intervention] A generic term relating to the use of a coiled tubing string and associated equipment. As a well-intervention method, coiled tubing techniques offer several key benefits over alternative well-intervention technologies. The ability to work safely under live well conditions, with a continuous string, enables fluids to be pumped at any time regardless of the position or direction of travel. This is a significant advantage in many applications. Installing an electrical conductor or hydraulic conduit further enhances the capability of a coiled tubing string and enables relatively complex intervention techniques to be applied safely.",Drilling; Well Workover and Intervention,https://glossary.slb.com/en/terms/c/ct
cut and thread fishing technique,"[Drilling] A method for recovering wireline stuck in a wellbore. In cut-and-thread operations, the wireline is gripped securely with a special tool and cut at the surface. The cut end is threaded through a stand of drillpipe. While the pipe hangs in the wellbore, the wireline is threaded through another stand of drillpipe, which is screwed onto the stand in the wellbore. The process is repeated until the stuck wireline is recovered. This technique, while dangerous and time-consuming, is known to improve greatly the chances of full recovery of the wireline and the tool at its end in the shortest overall time compared with trying to grab the wireline in the openhole with fishing tools.",Drilling,https://glossary.slb.com/en/terms/c/cut_and_thread_fishing_technique
cut-and-thread fishing technique,"[Drilling] A method for recovering wireline stuck in a wellbore. In cut-and-thread operations, the wireline is gripped securely with a special tool and cut at the surface. The cut end is threaded through a stand of drillpipe. While the pipe hangs in the wellbore, the wireline is threaded through another stand of drillpipe, which is screwed onto the stand in the wellbore. The process is repeated until the stuck wireline is recovered. This technique, while dangerous and time-consuming, is known to improve greatly the chances of full recovery of the wireline and the tool at its end in the shortest overall time compared with trying to grab the wireline in the openhole with fishing tools.",Drilling,https://glossary.slb.com/en/terms/c/cut-and-thread_fishing_technique
cuttings,"1. (n.) [Drilling] Small pieces of rock that break away due to the action of the bit teeth. Cuttings are screened out of the liquid mud system at the shale shakers and are monitored for composition, size, shape, color, texture, hydrocarbon content and other properties by the mud engineer, the mud logger and other on-site personnel. The mud logger usually captures samples of cuttings for subsequent analysis and archiving. | 2. (n.) [Drilling Fluids] Rock pieces dislodged by the drill bit as it cuts rock in the hole. Cuttings are distinct from cavings, rock debris that spalls as a result of wellbore instability. Visual inspection of rock at the shale shaker usually distinguishes cuttings from cavings.",Drilling; Drilling Fluids,https://glossary.slb.com/en/terms/c/cuttings
day rate,"[Drilling] The daily cost to the operator of renting the drilling rig and the associated costs of personnel and routine supplies. This cost may or may not include fuel, and usually does not include capital goods, such as casing and wellheads, or special services, such as logging or cementing. In most of the world, the day rate represents roughly half of the cost of the well. Similarly, the total daily cost to drill a well (spread rate) is roughly double what the rig day-rate amount is.",Drilling,https://glossary.slb.com/en/terms/d/day_rate
daylight tour,"[Drilling] The work shift of a drilling crew that commences at about the sunrise hour. Drilling operations usually take place around the clock because of the cost to rent a rig. As a result, there are usually two separate crews working twelve-hour tours to keep the operation going. Some companies prefer three eight-hour tours: the daylight tour starts at daylight or 8 AM; the graveyard tour is the overnight shift or the shift that begins at midnight. (Pronounced ""tower"" in many areas.)",Drilling,https://glossary.slb.com/en/terms/d/daylight_tour
DD,"1. (n.) [Drilling Fluids] A surfactant-type mud additive intended to prevent formation shales and clays from sticking to the drilling assembly and also to prevent gumbo shale from agglomerating and plugging the annulus and flowlines. Some DDs are claimed to be mud lubricants that lessen the torque and drag of the drillstring as it is rotated and moved up and down in the hole. | 2. (n.) [Drilling] An individual trained in the science and art of intentionally drilling a well along a predetermined path in three-dimensional space, usually involving deviating the well from vertical and directing it in a specific compass direction or heading. The directional driller considers such parameters as rotary speed, weight on bit, control drilling and when to stop drilling and take surveys of the wellpath, and works closely with the toolpusher.",Drilling; Drilling Fluids,https://glossary.slb.com/en/terms/d/dd
degasser,"[Drilling] A device that removes air or gases (methane, H2S, CO2, and others) from drilling liquids. There are two generic types that work: by both expanding the size of the gas bubbles entrained in the mud (by pulling a vacuum on the mud) by increasing the surface area available to the mud so that bubbles escape (through the use of various cascading baffle plates). If the gas content in the mud is high, a mud gas separator or ""poor-boy degasser"" is used, because it has a higher capacity than standard degassers and routes the evolved gases away from the rig to a flaring area complete with an ignition source.",Drilling,https://glossary.slb.com/en/terms/d/degasser
derrick,"[Drilling] The structure used to support the crown blocks and the drillstring of a drilling rig. Derricks are usually pyramidal in shape, and offer a good strength-to-weight ratio. If the derrick design does not allow it to be moved easily in one piece, special ironworkers must assemble them piece by piece, and in some cases disassemble them if they are to be moved.",Drilling,https://glossary.slb.com/en/terms/d/derrick
derrick floor,"[Drilling] The relatively small work area in which the rig crew conducts operations, usually adding or removing drillpipe to or from the drillstring. The rig floor is the most dangerous location on the rig because heavy iron is moved around there. Drillstring connections are made or broken on the drillfloor, and the driller's console for controlling the major components of the rig are located there. Attached to the rig floor is a small metal room, the doghouse, where the rig crew can meet, take breaks and take refuge from the elements during idle times.",Drilling,https://glossary.slb.com/en/terms/d/derrick_floor
derrickman,"1. (n.) [Drilling] One of the rig crew members who gets his name from the fact that he works on a platform attached to the derrick or mast, typically 85 ft [26 m] above the rig floor, during trips. On small land drilling crews, the derrickman is second in rank to the driller. Larger offshore crews may have an assistant driller between the derrickman and the driller. In a typical trip out of the hole (TOH), the derrickman wears a special safety harness that enables him to lean out from the work platform (called the monkeyboard) to reach the drillpipe in the center of the derrick or mast, throw a line around the pipe and pull it back into its storage location (the fingerboards) until it is time to run the pipe back into the well. In terms of skill, physical exertion and perceived danger, a derrickman has one of the most demanding jobs on the rig crew. Some modern drilling rigs have automated pipe-handling equipment such that the derrickman controls the machinery rather than physically handling the pipe. In an emergency, the derrickman can quickly reach the ground by an escape line often called the Geronimo line. | 2. (n.) [Drilling Fluids] The member of the drilling crew in charge of the mud-processing area during periods of circulation. The derrickman also measures mud density and conducts the Marsh funnel viscosity test on a regular basis when the mud is circulating in the hole. The derrickman reports to the toolpusher, but is instructed in detail by the mud engineer on what to add to the mud, how fast and how much. His other job is to handle pipe in the derrick while pulling out or running into the hole.",Drilling; Drilling Fluids,https://glossary.slb.com/en/terms/d/derrickman
desander,"[Drilling] A hydrocyclone device that removes large drill solids from the whole mud system. The desander should be located downstream of the shale shakers and degassers, but before the desilters or mud cleaners. A volume of mud is pumped into the wide upper section of the hydrocylone at an angle roughly tangent to its circumference. As the mud flows around and gradually down the inside of the cone shape, solids are separated from the liquid by centrifugal forces. The solids continue around and down until they exit the bottom of the hydrocyclone (along with small amounts of liquid) and are discarded. The cleaner and lighter density liquid mud travels up through a vortex in the center of the hydrocyclone, exits through piping at the top of the hydrocyclone and is then routed to the mud tanks and the next mud-cleaning device, usually a desilter. Various size desander and desilter cones are functionally identical, with the size of the cone determining the size of particles the device removes from the mud system.",Drilling,https://glossary.slb.com/en/terms/d/desander
desilter,"[Drilling] A hydrocyclone much like a desander except that its design incorporates a greater number of smaller cones. As with the desander, its purpose is to remove unwanted solids from the mud system. The smaller cones allow the desilter to efficiently remove smaller diameter drill solids than a desander does. For that reason, the desilter is located downstream from the desander in the surface mud system.",Drilling,https://glossary.slb.com/en/terms/d/desilter
deviated drilling,"[Shale Gas, Drilling] The intentional deviation of a wellbore from the path it would naturally take. This is accomplished through the use of whipstocks, bottomhole assembly (BHA) configurations, instruments to measure the path of the wellbore in three-dimensional space, data links to communicate measurements taken downhole to the surface, mud motors and special BHA components and drill bits, including rotary steerable systems, and drill bits. The directional driller also exploits drilling parameters such as weight on bit and rotary speed to deflect the bit away from the axis of the existing wellbore. In some cases, such as drilling steeply dipping formations or unpredictable deviation in conventional drilling operations, directional-drilling techniques may be employed to ensure that the hole is drilled vertically. While many techniques can accomplish this, the general concept is simple: point the bit in the direction that one wants to drill. The most common way is through the use of a bend near the bit in a downhole steerable mud motor. The bend points the bit in a direction different from the axis of the wellbore when the entire drillstring is not rotating. By pumping mud through the mud motor, the bit turns while the drillstring does not rotate, allowing the bit to drill in the direction it points. When a particular wellbore direction is achieved, that direction may be maintained by rotating the entire drillstring (including the bent section) so that the bit does not drill in a single direction off the wellbore axis, but instead sweeps around and its net direction coincides with the existing wellbore. Rotary steerable tools allow steering while rotating, usually with higher rates of penetration and ultimately smoother boreholes. Directional drilling is common in shale reservoirs because it allows drillers to place the borehole in contact with the most productive reservoir rock.","Shale Gas, Drilling",https://glossary.slb.com/en/terms/d/deviated_drilling
deviated hole,[Drilling] A wellbore that is not vertical. The term usually indicates a wellbore intentionally drilled away from vertical.,Drilling,https://glossary.slb.com/en/terms/d/deviated_hole
deviation survey,"[Drilling] A completed measurement of the inclination and azimuth of a location in a well (typically the total depth at the time of measurement). In both directional and straight holes, the position of the well must be known with reasonable accuracy to ensure the correct wellbore path and to know its position in the event a relief well must be drilled. The measurements themselves include inclination from vertical, and the azimuth (or compass heading) of the wellbore if the direction of the path is critical. These measurements are made at discrete points in the well, and the approximate path of the wellbore computed from the discrete points. Measurement devices range from simple pendulum-like devices to complex electronic accelerometers and gyroscopes used more often as MWD becomes more popular. In simple pendulum measurements, the position of a freely hanging pendulum relative to a measurement grid (attached to the housing of the tool and assumed to represent the path of the wellbore) is captured on photographic film. The film is developed and examined when the tool is removed from the wellbore, either on wireline or the next time pipe is tripped out of the hole.",Drilling,https://glossary.slb.com/en/terms/d/deviation_survey
diamond bit,"[Drilling] A tool for drilling rock that works by scraping industrial grade diamonds against the bottom of the hole. The diamonds are embedded into the metal structure (usually a sintered or powdered carbide base matrix) during the manufacture of the bit. The bit designer has virtually unlimited combinations of bit shape, the placement of hydraulic jetting ports, the amount of diamonds and the size of the diamonds used (usually expressed as diamonds per carat). In general, a diamond bit that drills faster has a shorter lifetime. Similarly, a bit designed for extremely long life will typically drill at a slower rate. If a bit has a relatively high number of diamonds compared with other bits, it is said to be ""heavy-set"" and has higher durability. A ""light-set"" bit, on the other hand, drills more aggressively, but wears out faster because fewer diamonds do the work.",Drilling,https://glossary.slb.com/en/terms/d/diamond_bit
differential pressure,"1. (n.) [Drilling] In general, a measurement of fluid force per unit area (measured in units such as pounds per square inch) subtracted from a higher measurement of fluid force per unit area. This comparison could be made between pressures outside and inside a pipe, a pressure vessel, before and after an obstruction in a flow path, or simply between two points along any fluid path, such as two points along the inside of a pipe or across a packer. | 2. (n.) [Drilling] The change in force per unit area measured before and after drilling fluid passes through small-diameter bit nozzles. | 3. (n.) [Drilling] The change in force per unit area measured across various downhole tools such as measurement-while-drilling (MWD) tools, downhole turbines, and mud motors. | 4. (n.) [Drilling] The change in force per unit area between the reservoir pore pressure and the wellbore fluid pressure. If this measurement becomes negative in value (that is, the reservoir pressure exceeds the wellbore fluid pressure), then a flow of reservoir fluids into the wellbore can result. | 5. (n.) [Production Testing] The difference between two pressure measurements. For production wells, the differential pressure is the difference between average reservoir pressure and bottomhole pressure, and for injection wells, it is the difference between injection pressure and average reservoir pressure.",Drilling; Production Testing,https://glossary.slb.com/en/terms/d/differential_pressure
differential pressure sticking,"1. (n.) [Drilling] A condition whereby the drillstring cannot be moved (rotated or reciprocated) along the axis of the wellbore. Differential sticking typically occurs when high-contact forces caused by low reservoir pressures, high wellbore pressures, or both, are exerted over a sufficiently large area of the drillstring. Differential sticking is, for most drilling organizations, the greatest drilling problem worldwide in terms of time and financial cost. It is important to note that the sticking force is a product of the differential pressure between the wellbore and the reservoir and the area that the differential pressure is acting upon. This means that a relatively low differential pressure (delta p) applied over a large working area can be just as effective in sticking the pipe as can a high differential pressure applied over a small area. | 2. (n.) [Drilling Fluids] A situation in which the drilling assembly (pipe, drill collars and bottomhole assembly) is stuck in filter cake that was previously deposited on a permeable zone. The pipe is held in the cake by a difference in pressures between the hydrostatic pressure of the mud and the pore pressure in the permeable zone. The force required to pull the pipe free can exceed the strength of the pipe. Methods used to get the pipe free, in addition to pulling and torquing the pipe, include: (1) lowering hydrostatic pressure in the wellbore, (2) placing a spotting fluid next to the stuck zone and (3) applying shock force just above the stuck point by mechanical jarring, or (4) all the above. The most common approach, however, to getting free is to place a spot of oil, oil-base mud, or special spotting fluid.",Drilling; Drilling Fluids,https://glossary.slb.com/en/terms/d/differential_pressure_sticking
differential sticking,"1. (n.) [Drilling] A condition whereby the drillstring cannot be moved (rotated or reciprocated) along the axis of the wellbore. Differential sticking typically occurs when high-contact forces caused by low reservoir pressures, high wellbore pressures, or both, are exerted over a sufficiently large area of the drillstring. Differential sticking is, for most drilling organizations, the greatest drilling problem worldwide in terms of time and financial cost. It is important to note that the sticking force is a product of the differential pressure between the wellbore and the reservoir and the area that the differential pressure is acting upon. This means that a relatively low differential pressure (delta p) applied over a large working area can be just as effective in sticking the pipe as can a high differential pressure applied over a small area. | 2. (n.) [Drilling Fluids] A situation in which the drilling assembly (pipe, drill collars and bottomhole assembly) is stuck in filter cake that was previously deposited on a permeable zone. The pipe is held in the cake by a difference in pressures between the hydrostatic pressure of the mud and the pore pressure in the permeable zone. The force required to pull the pipe free can exceed the strength of the pipe. Methods used to get the pipe free, in addition to pulling and torquing the pipe, include: (1) lowering hydrostatic pressure in the wellbore, (2) placing a spotting fluid next to the stuck zone and (3) applying shock force just above the stuck point by mechanical jarring, or (4) all the above. The most common approach, however, to getting free is to place a spot of oil, oil-base mud, or special spotting fluid.",Drilling; Drilling Fluids,https://glossary.slb.com/en/terms/d/differential_sticking
directional driller,"[Drilling] An individual trained in the science and art of intentionally drilling a well along a predetermined path in three-dimensional space, usually involving deviating the well from vertical and directing it in a specific compass direction or heading. The directional driller considers such parameters as rotary speed, weight on bit, control drilling and when to stop drilling and take surveys of the wellpath, and works closely with the toolpusher.",Drilling,https://glossary.slb.com/en/terms/d/directional_driller
directional drilling,"[Drilling, Shale Gas] The intentional deviation of a wellbore from the path it would naturally take. This is accomplished through the use of whipstocks, bottomhole assembly (BHA) configurations, instruments to measure the path of the wellbore in three-dimensional space, data links to communicate measurements taken downhole to the surface, mud motors and special BHA components and drill bits, including rotary steerable systems, and drill bits. The directional driller also exploits drilling parameters such as weight on bit and rotary speed to deflect the bit away from the axis of the existing wellbore. In some cases, such as drilling steeply dipping formations or unpredictable deviation in conventional drilling operations, directional-drilling techniques may be employed to ensure that the hole is drilled vertically. While many techniques can accomplish this, the general concept is simple: point the bit in the direction that one wants to drill. The most common way is through the use of a bend near the bit in a downhole steerable mud motor. The bend points the bit in a direction different from the axis of the wellbore when the entire drillstring is not rotating. By pumping mud through the mud motor, the bit turns while the drillstring does not rotate, allowing the bit to drill in the direction it points. When a particular wellbore direction is achieved, that direction may be maintained by rotating the entire drillstring (including the bent section) so that the bit does not drill in a single direction off the wellbore axis, but instead sweeps around and its net direction coincides with the existing wellbore. Rotary steerable tools allow steering while rotating, usually with higher rates of penetration and ultimately smoother boreholes. Directional drilling is common in shale reservoirs because it allows drillers to place the borehole in contact with the most productive reservoir rock. For more details, see The Defining Series: Elements of Hydraulic Fracturing. Or, learn more about Schlumberger’s directional drilling capabilities.","Drilling, Shale Gas",https://glossary.slb.com/en/terms/d/directional_drilling
directional survey,"[Drilling] A completed measurement of the inclination and azimuth of a location in a well (typically the total depth at the time of measurement). In both directional and straight holes, the position of the well must be known with reasonable accuracy to ensure the correct wellbore path and to know its position in the event a relief well must be drilled. The measurements themselves include inclination from vertical, and the azimuth (or compass heading) of the wellbore if the direction of the path is critical. These measurements are made at discrete points in the well, and the approximate path of the wellbore computed from the discrete points. Measurement devices range from simple pendulum-like devices to complex electronic accelerometers and gyroscopes used more often as MWD becomes more popular. In simple pendulum measurements, the position of a freely hanging pendulum relative to a measurement grid (attached to the housing of the tool and assumed to represent the path of the wellbore) is captured on photographic film. The film is developed and examined when the tool is removed from the wellbore, either on wireline or the next time pipe is tripped out of the hole.",Drilling,https://glossary.slb.com/en/terms/d/directional_survey
directional well,"[Drilling] A wellbore that requires the use of special tools or techniques to ensure that the wellbore path hits a particular subsurface target, typically located away from (as opposed to directly under) the surface location of the well.",Drilling,https://glossary.slb.com/en/terms/d/directional_well
displacement,"1. (n.) [Geology] The offset of segments or points that were once continuous or adjacent. Layers of rock that have been moved by the action of faults show displacement on either side of the fault surface. | 2. (n.) [Geophysics] The movement of a particle by wave action, such as movement of rock grains when a seismic wave shakes the ground. | 3. (n.) [Geophysics] The horizontal distance between a seismic refraction depth point and the geophone where refracted energy or refraction signal was recorded. | 4. (n.) [Drilling] The shortest distance from the surface location of a well to the vertical projection of the bottom of the well (or other point in the well) to the Earth's surface. Horizontal wells often have total displacements of 1000 ft [305 m] or more from the surface location, and the world record exceeds 10 km [6.2 miles] of displacement. | 5. (n.) [Drilling] The act of removing one fluid (usually liquid) from a wellbore and replacing it with another. This is accomplished by pumping a spacer fluid that is benign to both the first and second fluid, followed by the new fluid, down the drillstring and out the bottom of the drillstring or bit. While the spacer and second fluid are pumped into the top of the wellbore, the first fluid is forced out of the annulus between the drillstring and the wellbore or casing. In some cases, this general procedure may be reversed by pumping in the top of the annulus and taking fluid back from the drillstring. Since this is the reverse of the normal circulation path, this is referred to as ""reversing out"" or ""reverse circulation."" | 6. (n.) [Drilling] The act of forcing a cement slurry that has been pumped into a casing string or drillstring to exit the bottom of the casing or drillstring by pumping another fluid behind it. Cement displacement is similar to definition 5 above, with the noted exception that the cement slurry would not normally be pumped out the top of the annulus, but would instead be placed in a particular location in the annulus. This location might be the entire annulus on a short casing string, or filling only a bottom portion of the casing on longer casing strings.",Drilling; Geology; Geophysics,https://glossary.slb.com/en/terms/d/displacement
displacement fluid,"[Drilling] The fluid, usually drilling mud, used to force a cement slurry out of the casing string and into the annulus.",Drilling,https://glossary.slb.com/en/terms/d/displacement_fluid
doghouse,"[Drilling] The steel-sided room adjacent to the rig floor, usually having an access door close to the driller's controls. This general-purpose shelter is a combination tool shed, office, communications center, coffee room, lunchroom, and general meeting place for the driller and their crew. It is at the same elevation as the rig floor, usually cantilevered out from the main substructure supporting the rig.",Drilling,https://glossary.slb.com/en/terms/d/doghouse
