term,definition,disciplines,url
densitometer,"[Well Workover and Intervention] A device installed on a mixing or pumping system manifold to measure the density of fluids. The density of fluids pumped into a well is frequently a key operating parameter, requiring constant monitoring and control. This is especially true when mixing slurries and transport fluids for solids, such as fracturing or gravel-pack fluids.",Well Workover and Intervention,https://glossary.slb.com/en/terms/d/densitometer
deployment system,"[Well Workover and Intervention] An assembly of pressure-control equipment that enables the running and retrieval of long tool strings on a coiled tubing string in a live wellbore. The deployment system is configured to provide two barriers against well pressure as the tool string is assembled and run into the wellbore. Once fully assembled, the coiled tubing equipment is connected and the tool string is run into the wellbore. The process is reversed for tool retrieval.",Well Workover and Intervention,https://glossary.slb.com/en/terms/d/deployment_system
depth correlation,"[Production Logging, Well Workover and Intervention, Reservoir Characterization, Formation Evaluation] The process of comparing and fixing measured depths with known features on baseline logs of the wellbore tubulars and the surrounding formation.","Production Logging, Well Workover and Intervention, Reservoir Characterization, Formation Evaluation",https://glossary.slb.com/en/terms/d/depth_correlation
diversion,"[Well Workover and Intervention] A technique used in injection treatments, such as matrix stimulation, to ensure a uniform distribution of treatment fluid across the treatment interval. Injected fluids tend to follow the path of least resistance, possibly resulting in the least permeable areas receiving inadequate treatment. By using some means of diversion, the treatment can be focused on the areas requiring the most treatment. To be effective, the diversion effect should be temporary to enable the full productivity of the well to be restored when the treatment is complete. There are two main categories of diversion: chemical diversion and mechanical diversion.",Well Workover and Intervention,https://glossary.slb.com/en/terms/d/diversion
diverter,"[Well Workover and Intervention, Well Completions] A chemical agent or mechanical device used in injection treatments, such as matrix stimulation, to ensure a uniform distribution of treatment fluid across the treatment interval. Injected fluids tend to follow the path of least resistance, possibly resulting in the least permeable areas receiving inadequate treatment. By using some means of diversion, the treatment can be focused on the areas requiring the most treatment. To be effective, the diversion effect should be temporary to enable the full productivity of the well to be restored when the treatment is complete. There are two main categories of diversion: chemical diversion and mechanical diversion. Chemical diverters function by creating a temporary blocking effect that is safely cleaned up following the treatment, enabling enhanced productivity throughout the treated interval. Mechanical diverters act as physical barriers to ensure even treatment.","Well Workover and Intervention, Well Completions",https://glossary.slb.com/en/terms/d/diverter
diverting agent,"[Well Workover and Intervention, Well Completions] A chemical agent used in stimulation treatments to ensure uniform injection over the area to be treated. Diverting agents, also known as chemical diverters, function by creating a temporary blocking effect that is safely cleaned up following the treatment, enabling enhanced productivity throughout the treated interval. In matrix acidizing of injection wells, benzoic acid is used as a chemical diverter, while oil-soluble resins are employed in production wells. Both compounds are slightly soluble or inert in the acidic medium [HCl], but after functioning as diverters, they dissolve with water injection or oil production, respectively. Stable, viscous foams generated in the rock matrix are also considered to be chemical diverters.","Well Workover and Intervention, Well Completions",https://glossary.slb.com/en/terms/d/diverting_agent
dosing pump,[Well Workover and Intervention] A low-volume fluid pump with controllable discharge rate used to inject chemical additives to the mixing or pumping system. Dosing pumps frequently are used to inject fluids that may be difficult to mix efficiently in batch-tank systems because of their low volume.,Well Workover and Intervention,https://glossary.slb.com/en/terms/d/dosing_pump
dummy valve,[Well Workover and Intervention] A blank gas-lift valve placed in a gas-lift mandrel to isolate the tubing string from the annulus. Gas-lift valves frequently are replaced with dummy valves during intervention work on wells with gas-lift completions.,Well Workover and Intervention,https://glossary.slb.com/en/terms/d/dummy_valve
dump bailer,"[Well Workover and Intervention] A wireline or slickline tool used to place small volumes of cement slurry, or similar material, in a wellbore. Typically, the slurry is placed on a plug or similar device that provides a stable platform for the low-volume cement plug.",Well Workover and Intervention,https://glossary.slb.com/en/terms/d/dump_bailer
duplex pump,"[Well Workover and Intervention] A type of fluid pump, commonly used on workover rigs, that has two plungers or pistons. As a positive-reciprocating pump, the fluid flow rate is typically calculated from the number of strokes per minute that the pump makes and the displacement volume per stroke. Such a level of accuracy usually is sufficient for general workover purposes.",Well Workover and Intervention,https://glossary.slb.com/en/terms/d/duplex_pump
electrical coupon,"[Well Workover and Intervention] An instrument used in a corrosion test to determine metal loss. It directly measures the increase in resistance of a metal as its cross-sectional area is reduced by corrosion. At suitable times, once the readings are obtained, these numbers are converted into corrosion rates (mpy). An electrical coupon is also called an electrical resistance probe.",Well Workover and Intervention,https://glossary.slb.com/en/terms/e/electrical_coupon
endless tubing,"1. (n.) [Drilling] Another term for coiled tubing, a long, continuous length of pipe wound on a spool. The pipe is straightened prior to pushing into a wellbore and rewound to coil the pipe back onto the transport and storage spool. Depending on the pipe diameter (1 in. to 4 1/2 in.) and the spool size, coiled tubing can range from 2,000 ft to 15,000 ft [610 to 4,570 m] or greater length. | 2. (n.) [Well Workover and Intervention] A generic term relating to the use of a coiled tubing string and associated equipment. As a well-intervention method, coiled tubing techniques offer several key benefits over alternative well-intervention technologies. The ability to work safely under live well conditions, with a continuous string, enables fluids to be pumped at any time regardless of the position or direction of travel. This is a significant advantage in many applications. Installing an electrical conductor or hydraulic conduit further enhances the capability of a coiled tubing string and enables relatively complex intervention techniques to be applied safely.",Drilling; Well Workover and Intervention,https://glossary.slb.com/en/terms/e/endless_tubing
entrained gas,[Well Workover and Intervention] The gas present in the fluids of a wellbore circulatory system. Many well-intervention operations are conducted with the well live or held on balance. Fluids circulated within the wellbore under these conditions are likely to pick up reservoir fluid and gas. The entrained gas and fluid require special handling and processing before the base fluid can be safely recirculated in the wellbore or prepared for disposal.,Well Workover and Intervention,https://glossary.slb.com/en/terms/e/entrained_gas
equalizing loop,"[Well Workover and Intervention] The high-pressure piping and valves configured around the stripping rams of a snubbing unit. The equalizing loop enables the wellhead pressure to be applied on both sides of the rams when closed, a process required before the rams can be opened.",Well Workover and Intervention,https://glossary.slb.com/en/terms/e/equalizing_loop
equalizing valve,"1. (n.) [Well Completions] A device that is operated to equalize the pressure across a valve, plug or similar pressure or fluid isolation barrier. The operating mechanism on many pressure-sealing devices is rendered inoperable once the mechanism has been activated by pressure. In such cases, the pressure across the pressure barrier must be equalized before the barrier can be removed. | 2. (n.) [Well Workover and Intervention] A high-pressure valve, generally of small diameter, located on a conduit that runs between the two sides of an isolation valve or blowout preventer ram set. The forces acting on isolation devices such as blowout preventer rams can be extremely high, preventing the rams from being opened, or causing damage to the ram set seals during the opening process. The equalizing valve allows the pressure to be equalized across the ram set or isolation valve, enabling the device to be opened safely.",Well Completions; Well Workover and Intervention,https://glossary.slb.com/en/terms/e/equalizing_valve
excess cement,"[Well Workover and Intervention] The cement slurry remaining in the wellbore following a cement squeeze in which the objective is to squeeze slurry into the perforations and behind the casing or liner. The volume of slurry required to effect a successful squeeze is often difficult to estimate. In most cases, an excess allowance is made since a shortage of slurry would result in failure of the operation. Removal of the excess cement slurry before it sets has been a key objective in the development of modern cement-squeeze techniques.",Well Workover and Intervention,https://glossary.slb.com/en/terms/e/excess_cement
external cutter,"[Well Workover and Intervention] A downhole tool used to cut tubing or similar tubulars that have become stuck in the wellbore. The external cutter slips over the fish or tubing to be cut. Special hardened metal-cutters on the inside of the tool engage on the external surfaces of the fish. External cutters are generally used to remove the topmost, possibly damaged, portion of a fish to enable an overshot, or similar fishing tools, to engage on an undamaged surface.",Well Workover and Intervention,https://glossary.slb.com/en/terms/e/external_cutter
field weld,"[Well Workover and Intervention] A welding technique used to join two tubes in which the squared and prepared ends are butted together in preparation for welding. The resulting circumferential weld has relatively good strength characteristics but has limitations where the tube is to be plastically deformed or bent, such as occurs on a coiled tubing string. Consequently, butt welds performed on a coiled tubing string should be checked carefully using hardness and radiographic testing methods and their locations detailed in the string record. The anticipated fatigue life in the butt-weld area must also be reduced to compensate for the weakness of the weld.",Well Workover and Intervention,https://glossary.slb.com/en/terms/f/field_weld
fishing,"[Well Workover and Intervention] The application of tools, equipment and techniques for the removal of junk, debris or fish from a wellbore. The key elements of a fishing operation include an understanding of the dimensions and nature of the fish to be removed, the wellbore conditions, the tools and techniques employed and the process by which the recovered fish will be handled at surface.",Well Workover and Intervention,https://glossary.slb.com/en/terms/f/fishing
fishing diagram,"[Well Workover and Intervention] A diagram noting the major profiles and dimensions of tools and equipment run into a wellbore. A fishing diagram should be prepared for every tool operation, enabling contingency plans to be implemented efficiently if the tool string becomes stuck or lost.",Well Workover and Intervention,https://glossary.slb.com/en/terms/f/fishing_diagram
fishing neck,"[Well Workover and Intervention] The surface on which a fishing tool engages when retrieving tubing, tools or equipment stuck or lost in a wellbore. Tools and equipment that are temporarily installed in a wellbore are generally equipped with a specific fishing-neck profile to enable the running and retrieval tools to reliably engage and release.",Well Workover and Intervention,https://glossary.slb.com/en/terms/f/fishing_neck
flag,[Well Workover and Intervention] A mark or marker applied to a sand line or similar wire rope to indicate a specific depth or as a means of indicating the end of the line is nearing surface during retrieval. The term may also be used for magnetic or physical marks applied to wireline or coiled tubing strings.,Well Workover and Intervention,https://glossary.slb.com/en/terms/f/flag
flow assurance,"[Well Workover and Intervention] The design, strategies and principles for ensuring that there is uninterrupted hydrocarbon production flowing from the reservoir to the point of sale. Impediments to hydrocarbon flow in wellbores and flowlines may arise from an interrelated combination of effects involving flow dynamics—single and multiphase fluid flow—and production chemistry. At reservoir pressure and temperature conditions, fluids are single phase. As they travel toward the production facility, the fluids experience changes in pressure and temperature that result in multiple fluid phases and the formation, accumulation and dispersal of inorganic and organic solids that may become impediments to production. Multiphase flow may cause phenomena such as slugging in subsea flowlines and risers. Solids deposition may cause flowline plugging anywhere in the system. Historically, production impediments in wellbores and flowlines are well-known in onshore and shallow water environments, where they have been managed using thermal, mechanical and chemical means. The long flowlines connecting a wellhead or manifold to a production facility are exposed to low temperatures and high pressures. In these deepwater environments, intervention technologies and operations are expensive because they typically require deepwater vessels or a rig. Personnel responsible for flow assurance should have advanced knowledge of flow dynamics and production chemistry. See related Insights Articles: How project integration reduces upstream asset risk",Well Workover and Intervention,https://glossary.slb.com/en/terms/f/flow_assurance
flow back,"[Well Workover and Intervention] The process of allowing fluids to flow from the well following a treatment, either in preparation for a subsequent phase of treatment or in preparation for cleanup and returning the well to production.",Well Workover and Intervention,https://glossary.slb.com/en/terms/f/flow_back
flow cross,"[Well Completions, Well Workover and Intervention] Pressure-containing equipment consisting of four or more flanged or studded connections used to control and direct fluid flow. A flow cross is typically a component of Christmas trees, where it connects the master valve, wing valves, and swab valve.","Well Completions, Well Workover and Intervention",https://glossary.slb.com/en/terms/f/flow_cross
flow meter,"1. (n.) [Well Workover and Intervention] A device installed in a pump manifold or treating line to measure the fluid flow rate. Flowmeters can be used to measure the flow rates of liquid or gas and are available in various configurations and with differing operating principles. | 2. (n.) [Production Logging] A device for measuring in-situ the velocity of fluid flow in a well, usually one completed for production or injection. The most common device is the spinner flowmeter, but torque flowmeters and crosscorrelation flowmeters also are used. In the 1940s and 1950s, various other surface-metering techniques were tried, but spinner flowmeters emerged as the most suitable for measuring downhole velocities. Spinner and torque flowmeters measure the average velocity of the fluids crossing the device, while crosscorrelation flowmeters measure the velocity of a particular phase. Although not normally called flowmeters, various other techniques measure flow velocity, for example water-flow logs, phase-velocity logs, distributed-temperature logs and even audio measurements. | 3. (n.) [Production Testing] An instrument that measures the flow rate of fluids through a pipeline. There are several types of flowmeters, including the differential-pressure meter, orifice meter, positive-displacement meter, vortex meter and multiphase meters.",Production Logging; Production Testing; Well Workover and Intervention,https://glossary.slb.com/en/terms/f/flow_meter
flowback,"[Well Workover and Intervention] The process of allowing fluids to flow from the well following a treatment, either in preparation for a subsequent phase of treatment or in preparation for cleanup and returning the well to production.",Well Workover and Intervention,https://glossary.slb.com/en/terms/f/flowback
flowmeter,"1. (n.) [Well Workover and Intervention] A device installed in a pump manifold or treating line to measure the fluid flow rate. Flowmeters can be used to measure the flow rates of liquid or gas and are available in various configurations and with differing operating principles. | 2. (n.) [Production Logging] A device for measuring in-situ the velocity of fluid flow in a well, usually one completed for production or injection. The most common device is the spinner flowmeter, but torque flowmeters and crosscorrelation flowmeters also are used. In the 1940s and 1950s, various other surface-metering techniques were tried, but spinner flowmeters emerged as the most suitable for measuring downhole velocities. Spinner and torque flowmeters measure the average velocity of the fluids crossing the device, while crosscorrelation flowmeters measure the velocity of a particular phase. Although not normally called flowmeters, various other techniques measure flow velocity, for example water-flow logs, phase-velocity logs, distributed-temperature logs and even audio measurements. | 3. (n.) [Production Testing] An instrument that measures the flow rate of fluids through a pipeline. There are several types of flowmeters, including the differential-pressure meter, orifice meter, positive-displacement meter, vortex meter and multiphase meters.",Production Logging; Production Testing; Well Workover and Intervention,https://glossary.slb.com/en/terms/f/flowmeter
fluid compatibility test,"[Well Workover and Intervention] A test, or series of tests, performed to check that no undesirable reactions occur with a specific fluid. The testing process may include checks for compatibility with other treating fluids, wellbore fluids, reservoir fluids and the reservoir formation. In extreme cases, the mixing of seemingly benign fluids can create significant reactions that may damage the reservoir permeability permanently.",Well Workover and Intervention,https://glossary.slb.com/en/terms/f/fluid_compatibility_test
fluid level,"[Well Workover and Intervention] The depth, or distance from surface, that the fluid in a well incapable of natural flow will reach under static conditions.",Well Workover and Intervention,https://glossary.slb.com/en/terms/f/fluid_level
fluid loss,"[Drilling Fluids, Well Workover and Intervention] The leakage of the liquid phase of drilling fluid, slurry or treatment fluid containing solid particles into the formation matrix. The resulting buildup of solid material or filter cake may be undesirable, as may the penetration of filtrate through the formation. Fluid-loss additives are used to control the process and avoid potential reservoir damage.","Drilling Fluids, Well Workover and Intervention",https://glossary.slb.com/en/terms/f/fluid_loss
fluid-friction reducer,"[Well Workover and Intervention] A chemical additive that alters fluid rheological properties to reduce friction created within the fluid as it flows through small-diameter tubulars or similar restrictions. Generally polymers, or similar friction reducing agents, add viscosity to the fluid, which reduces the turbulence induced as the fluid flows. Reductions in fluid friction of 50 to 60% are possible.",Well Workover and Intervention,https://glossary.slb.com/en/terms/f/fluid-friction_reducer
foam breaker,"1. (n.) [Drilling Fluids] A mud additive used to lower interfacial tension so that trapped gas will readily escape from mud. Mechanical degassing equipment is commonly used along with defoamer. Octyl alcohol, aluminum stearate, various glycols, silicones and sulfonated hydrocarbons are used as defoamers. Antonyms: foaming agent | 2. (n.) [Well Workover and Intervention] A chemical additive used to prevent the formation of foam during the preparation of a treatment fluid or slurries at surface. Excess foam created during the mixing process may cause handling and pumping difficulties and may interfere with the performance or quality control of the mixed fluid. Antifoam agents may also be used to break foams returned from the wellbore, following a treatment, in preparation for disposal of the fluids. Antonyms: foaming agent",Drilling Fluids; Well Workover and Intervention,https://glossary.slb.com/en/terms/f/foam_breaker
foam diversion,"[Well Workover and Intervention] The use of foam as a diverting agent during staged stimulation treatments. Stable foam is relatively viscous and the effect within a reservoir matrix can be used to divert subsequent acid stages from the zones already treated. Following the treatment, the foam breaks, with little risk of formation damage, to form a mixture of liquid and gaseous nitrogen that facilitates the cleanup process.",Well Workover and Intervention,https://glossary.slb.com/en/terms/f/foam_diversion
foam generator,[Well Workover and Intervention] A device fitted in surface treatment lines that helps distribute a liquid foamer phase in a stream of nitrogen gas. The foam generator creates a consistent mixture that becomes a stable foam under downhole pressure and temperature conditions.,Well Workover and Intervention,https://glossary.slb.com/en/terms/f/foam_generator
formation fracture pressure,"[Well Completions, Shale Gas, Well Testing, Well Workover and Intervention] Pressure above which injection of fluids will cause the rock formation to fracture hydraulically.","Well Completions, Shale Gas, Well Testing, Well Workover and Intervention",https://glossary.slb.com/en/terms/f/formation_fracture_pressure
formic acid,"1. (n.) [Well Workover and Intervention] An organic acid used in the stimulation of high-temperature oil and gas wells in which conventional hydrochloric acid systems cannot be adequately inhibited, or where contact time with tubulars is likely to be extended. | 2. (n.) [Enhanced Oil Recovery] An organic acid [HCOOH] used in oil- and gas-well stimulation treatments. Formic acid has an advantage over HCl in that formic acid is easier to inhibit against pipe corrosion at temperatures as high as 400°F [204°C]. Formic acid is intermediate in strength between hydrochloric acid [HCl] and acetic acid. Additionally, formic acid corrodes steel more uniformly than does HCl and causes less pitting.",Enhanced Oil Recovery; Well Workover and Intervention,https://glossary.slb.com/en/terms/f/formic_acid
frac balls,"[Well Completions, Well Workover and Intervention] Another term for ball sealers, small spheres designed to seal perforations that are accepting the most fluid, thereby diverting reservoir treatments to other portions of the target zone. Ball sealers are incorporated into the treatment fluid and pumped with it. The effectiveness of this type of mechanical diversion to keep the balls in place is strongly dependent on the differential pressure across the perforation and the geometry of the perforation itself.","Well Completions, Well Workover and Intervention",https://glossary.slb.com/en/terms/f/frac_balls
frac crew,"[Well Workover and Intervention] Collective term for the personnel required to run a successful hydraulic fracturing operation. Members of the frac crew prepare the equipment on the wellsite prior to the operation, mix and pump the necessary chemicals and fluids during the frac job and render the wellsite location safe following the completion of the operation.",Well Workover and Intervention,https://glossary.slb.com/en/terms/f/frac_crew
frac gel,"[Well Workover and Intervention] The primary fluid used in hydraulic fracturing operations. Several chemical additives generally will be added to the frac gel to form a treatment fluid specifically designed for the anticipated wellbore, reservoir and operating conditions.",Well Workover and Intervention,https://glossary.slb.com/en/terms/f/frac_gel
frac gradient,"[Well Workover and Intervention] The pressure gradient, generally stated in psi/ft [kPa/m], at which a specific formation interval breaks down and accepts fluid. Determining the frac gradient is a key requirement in designing and analyzing a hydraulic fracturing treatment.",Well Workover and Intervention,https://glossary.slb.com/en/terms/f/frac_gradient
frac head,"[Shale Gas, Well Completions, Well Workover and Intervention] A flow cross installed on top of a frac tree where treating iron is connected and treatment fluid enters the frac tree.","Shale Gas, Well Completions, Well Workover and Intervention",https://glossary.slb.com/en/terms/f/frac_head
frac iron,"[Well Completions, Well Workover and Intervention] The temporary surface piping, valves, and manifolds necessary to deliver a fluid treatment to the wellbore from the mixing and pumping equipment.","Well Completions, Well Workover and Intervention",https://glossary.slb.com/en/terms/f/frac_iron
frac job,"[Well Completions, Shale Gas, Well Workover and Intervention] Another term for hydraulic fracturing, a stimulation treatment routinely performed on oil and gas wells in low-permeability reservoirs. Specially engineered fluids are pumped at high pressure and rate into the reservoir interval to be treated, causing a vertical fracture to open. The wings of the fracture extend away from the wellbore in opposing directions according to the natural stresses within the formation. Proppant, such as grains of sand of a particular size, is mixed with the treatment fluid to keep the fracture open when the treatment is complete. Hydraulic fracturing creates high-conductivity communication with a large area of formation and bypasses any damage that may exist in the near-wellbore area.","Well Completions, Shale Gas, Well Workover and Intervention",https://glossary.slb.com/en/terms/f/frac_job
frac manifold,"[Well Completions, Well Workover and Intervention] A system of frac valves that directs treatment fluid from the missile to multiple frac trees. The frac manifold facilitates quick redirection of fracturing pressure from one well to another, enabling pump trucks to run nearly continuously to minimize downtime.","Well Completions, Well Workover and Intervention",https://glossary.slb.com/en/terms/f/frac_manifold
frac pump,"[Well Workover and Intervention] A high-pressure, high-volume pump used in hydraulic fracturing treatments.",Well Workover and Intervention,https://glossary.slb.com/en/terms/f/frac_pump
frac stack,"[Shale Gas, Well Completions, Well Workover and Intervention] A Christmas tree installed specifically for the fracturing process. A frac stack typically consists of upper and lower master valves, flow cross, wing valves, goat head, and swab valve. Frac stacks generally have larger bores and higher pressure ratings than production trees to accommodate the high flow rates and pressures necessary for hydraulic fracturing. Learn more about Schlumberger frac stack offerings","Shale Gas, Well Completions, Well Workover and Intervention",https://glossary.slb.com/en/terms/f/frac_stack
frac tree,"[Shale Gas, Well Completions, Well Workover and Intervention] A Christmas tree installed specifically for the fracturing process. A frac tree typically consists of upper and lower master valves, flow cross, wing valves, goat head, and swab valve. Frac trees generally have larger bores and higher pressure ratings than production trees to accommodate the high flow rates and pressures necessary for hydraulic fracturing. Learn more about Schlumberger frac tree offerings","Shale Gas, Well Completions, Well Workover and Intervention",https://glossary.slb.com/en/terms/f/frac_tree
frac valve,[Well Workover and Intervention] A high-pressure isolation valve fitted to the top of the wellhead on a well that is about to be hydraulically fractured. The frac valve can be closed to isolate the treating equipment from the wellbore.,Well Workover and Intervention,https://glossary.slb.com/en/terms/f/frac_valve
fracturing mandrel,"[Well Completions, Well Workover and Intervention] A sleeve with a flanged top connection upon which a frac tree is installed. The sleeve is inserted into a wellhead to isolate its low-pressure connections from the higher fracturing pressures. The fracturing mandrel enables the use of low-pressure wellheads that could not normally withstand the higher pressures necessary for hydraulic fracturing.","Well Completions, Well Workover and Intervention",https://glossary.slb.com/en/terms/f/fracturing_mandrel
fracturing manifold,"[Well Completions, Well Workover and Intervention] A system of frac valves that directs treatment fluid from the missile to multiple frac trees. The frac manifold facilitates quick redirection of fracturing pressure from one well to another, enabling pump trucks to run nearly continuously to minimize downtime.","Well Completions, Well Workover and Intervention",https://glossary.slb.com/en/terms/f/fracturing_manifold
fracturing pressure,"[Well Testing, Well Workover and Intervention, Shale Gas] Pressure above which injection of fluids will cause the rock formation to fracture hydraulically.","Well Testing, Well Workover and Intervention, Shale Gas",https://glossary.slb.com/en/terms/f/fracturing_pressure
fracturing sleeve,"[Well Completions, Well Workover and Intervention] Similar to a fracturing mandrel, a fracturing sleeve is temporarily inserted into a wellhead before the fracturing process begins to isolate low-pressure connections from the higher fracturing pressures. Fracturing sleeves differ from fracturing mandrels in that the fracturing sleeve is fully contained within the wellhead, and the frac tree is installed on the wellhead, not the sleeve.","Well Completions, Well Workover and Intervention",https://glossary.slb.com/en/terms/f/fracturing_sleeve
free point,"[Well Workover and Intervention] The depth at which a tubing or coiled tubing string that is stuck in the wellbore is free to move. When the tubing string must be cut to enable recovery, the free point should be known to ensure retrieval of the cut tubing. This enables remedial action to be taken to resolve the sticking mechanism on the portion of the string below the cut.",Well Workover and Intervention,https://glossary.slb.com/en/terms/f/free_point
free-point indicator,"[Well Workover and Intervention] A wireline tool used to determine the free point on a stuck string. The free-point indicator operates by detecting stretch in the tubular when tension is applied at surface. If stretch is not detected, the string must be stuck above the tool; if stretch is detected, the string is free above the free-point indicator tool.",Well Workover and Intervention,https://glossary.slb.com/en/terms/f/free-point_indicator
friction reducer,"[Well Workover and Intervention] An additive, generally in slurry or liquid form, used to reduce the friction forces experienced by tools and tubulars in the wellbore. Friction reducers are routinely used in horizontal and highly deviated wellbores where the friction forces limit the passage of tools along the wellbore.",Well Workover and Intervention,https://glossary.slb.com/en/terms/f/friction_reducer
gas buster,"[Well Workover and Intervention] A simple separator vessel used to remove free or entrained gas from fluids circulated in the wellbore, such as mud used during drilling operations. The gas buster typically comprises a vessel containing a series of baffles with a liquid exit on the bottom and a gas-vent line at the top of the vessel.",Well Workover and Intervention,https://glossary.slb.com/en/terms/g/gas_buster
gauge tank,"[Well Workover and Intervention] A small tank with accurate volume markings used to measure flow into or out of a well. Treatments that require accurate volume tracking of fluids, such as squeeze cementing, generally use a gauge tank to measure fluid volumes.",Well Workover and Intervention,https://glossary.slb.com/en/terms/g/gauge_tank
gin pole,"[Well Workover and Intervention] A lifting device, similar in function to a crane jib, that is used in a number of oilfield applications, such as for handling tubulars on a snubbing unit, tool strings on a slickline unit or on a winch truck, and for general lifting at the wellsite.",Well Workover and Intervention,https://glossary.slb.com/en/terms/g/gin_pole
goat head,"[Shale Gas, Well Completions, Well Workover and Intervention] A flow cross installed on top of a frac tree where treating iron is connected and treatment fluid enters the frac tree.","Shale Gas, Well Completions, Well Workover and Intervention",https://glossary.slb.com/en/terms/g/goat_head
goose neck,"1. (n.) [Drilling] An inverted ""U"" shaped section of rigid piping normally used as a conduit for high-pressure drilling fluid. In particular, the term is applied to a structure that connects the top of a vertical standpipe running up the side of a derrick or mast to a flexible kelly hose that in turn is connected to another gooseneck between the flexible line and the swivel. | 2. (n.) [Well Workover and Intervention] The assembly mounted on a coiled tubing injector head that guides the tubing string as it passes through an arc from the reel into a vertical alignment with the injector-head chains and wellbore. The radius of the guide arch is generally designed to be as large as practicable since the plastic deformation created in the coiled tubing string induces material fatigue in the tube.",Drilling; Well Workover and Intervention,https://glossary.slb.com/en/terms/g/goose_neck
gooseneck,"1. (n.) [Drilling] An inverted ""U"" shaped section of rigid piping normally used as a conduit for high-pressure drilling fluid. In particular, the term is applied to a structure that connects the top of a vertical standpipe running up the side of a derrick or mast to a flexible kelly hose that in turn is connected to another gooseneck between the flexible line and the swivel. | 2. (n.) [Well Workover and Intervention] The assembly mounted on a coiled tubing injector head that guides the tubing string as it passes through an arc from the reel into a vertical alignment with the injector-head chains and wellbore. The radius of the guide arch is generally designed to be as large as practicable since the plastic deformation created in the coiled tubing string induces material fatigue in the tube.",Drilling; Well Workover and Intervention,https://glossary.slb.com/en/terms/g/gooseneck
grapple,"[Well Workover and Intervention] A generic name given to tools that engage on the outer surface of a tubing string or tool assembly, generally for fishing purposes.",Well Workover and Intervention,https://glossary.slb.com/en/terms/g/grapple
grease-injection system,"[Well Workover and Intervention] An assembly of components used to contain wellhead fluids and pressure during braided-line or wireline operations. The wireline passes through a close-tolerance tube assembly as it leaves the wellbore. High-pressure grease is pumped into the surrounding annulus to effect a pressure-tight dynamic seal that is maintained during the operation by injecting more grease as required. A slight leakage of grease is normal, and the addition of fresh grease enables the consistency of the seal to be maintained at an effective level.",Well Workover and Intervention,https://glossary.slb.com/en/terms/g/grease-injection_system
gripper blocks,"[Well Workover and Intervention] The profiled blocks attached to the drive chains of a coiled tubing injector head. The gripper blocks are arranged in opposing pairs to secure the coiled tubing string in the injector-head chains. As the hydraulic drive system rotates the chains, the gripper blocks feed the tubing string into, or out of the well.",Well Workover and Intervention,https://glossary.slb.com/en/terms/g/gripper_blocks
hammer union,"[Drilling, Production Testing, Well Completions, Well Testing, Well Workover and Intervention] A connection common in the oil industry consisting of two joints coupled by a threaded nut. Protrusions on the nut are hit with a sledgehammer to tighten the connection and energize the seals. Hammer unions are commonly used on treating iron because of their ability to be quickly made up or broken down.","Drilling, Production Testing, Well Completions, Well Testing, Well Workover and Intervention",https://glossary.slb.com/en/terms/h/hammer_union
heavy pipe,"[Well Workover and Intervention] An operating condition during a snubbing operation in which the force resulting from the weight of the pipe or tubing string is greater than the wellhead pressure and the buoyancy forces acting to eject the string from the wellbore. In the heavy-pipe condition, the string will drop into the wellbore if the gripping force is lost.",Well Workover and Intervention,https://glossary.slb.com/en/terms/h/heavy_pipe
hesitation squeeze,"[Well Workover and Intervention] A technique used in squeeze cementing whereby a portion of the slurry is pumped, then pumping stops to expose the slurry to differential pressure against the zone of interest in stages over a period from several minutes to several hours. This pressure, higher than necessary for fluid movement, is applied to force the cement slurry into the area requiring repair. This staged procedure is repeated until all the slurry has been pumped or until no further slurry can be placed into the treatment zone. The cement remaining in the zone forms an effective hydraulic seal with a high compressive strength.",Well Workover and Intervention,https://glossary.slb.com/en/terms/h/hesitation_squeeze
HF,"[Well Workover and Intervention, Well Completions] A poisonous liquid acid composed of hydrogen and fluorine. Hydrofluoric acid [HF] is used primarily because it is the only common, inexpensive mineral acid that can dissolve siliceous minerals. HF is typically mixed with hydrochloric acid [HCl] or organic acid to keep the pH low when it spends, thereby preventing detrimental precipitates. These mixtures, also called mud acids, are considered the main fluid in a sandstone acid treatment because they remove formation damage. Hydrofluoric acid should not be used in sandstone formations with high carbonate content because of the high risk of calcium fluoride precipitation [CaF2].","Well Workover and Intervention, Well Completions",https://glossary.slb.com/en/terms/h/hf
high pressure squeeze,"[Well Workover and Intervention] A squeeze-cementing technique involving the application of treatment pressure that is higher than the fracture pressure of the formation. This procedure may be necessary to force the slurry into microcracks or annuli that surround the wellbore. The characteristics of a fracture are dependent on the fluid flow rate when the fracture is initiated; consequently, high-pressure squeeze operations must be conducted with a high degree of control to place the slurry in the desired location.",Well Workover and Intervention,https://glossary.slb.com/en/terms/h/high_pressure_squeeze
high-pressure manifold,"[Shale Gas, Well Completions, Well Workover and Intervention] Flow control unit used in the pressurization of fluid employed in hydraulic fracturing. Fracturing fluid enters the missile at low pressure and is directed to the pump trucks for pressurization. High-pressure fluid returns to the missile and is directed to the well or, in the case of a multiwell pad, to a frac manifold.","Shale Gas, Well Completions, Well Workover and Intervention",https://glossary.slb.com/en/terms/h/high-pressure_manifold
