term,definition,disciplines,url
common offset,"[Geophysics] Pertaining to traces that have the same offset, or distance between source and receiver.",Geophysics,https://glossary.slb.com/en/terms/c/common_offset
common receiver,[Geophysics] Pertaining to traces that have a different source but share a receiver.,Geophysics,https://glossary.slb.com/en/terms/c/common_receiver
common receiver gather,[Geophysics] A display of seismic traces that share a receiver.,Geophysics,https://glossary.slb.com/en/terms/c/common_receiver_gather
common reflection point,"[Geophysics] In multichannel seismic acquisition, the common midpoint on a reflector, or the halfway point when a wave travels from a source to a reflector to a receiver that is shared by numerous locations if the reflector is flat-lying. Like common depth point, this term is commonly misused, because in the case of dipping layers, common reflection points do not exist.",Geophysics,https://glossary.slb.com/en/terms/c/common_reflection_point
common source,[Geophysics] Pertaining to traces that have a different receiver but share a source.,Geophysics,https://glossary.slb.com/en/terms/c/common_source
common source gather,[Geophysics] A display of seismic traces that share a source.,Geophysics,https://glossary.slb.com/en/terms/c/common_source_gather
common-offset,"[Geophysics] Pertaining to traces that have the same offset, or distance between source and receiver.",Geophysics,https://glossary.slb.com/en/terms/c/common-offset
common-receiver,[Geophysics] Pertaining to traces that have a different source but share a receiver.,Geophysics,https://glossary.slb.com/en/terms/c/common-receiver
common-receiver gather,[Geophysics] A display of seismic traces that share a receiver.,Geophysics,https://glossary.slb.com/en/terms/c/common-receiver_gather
common-source,[Geophysics] Pertaining to traces that have a different receiver but share a source.,Geophysics,https://glossary.slb.com/en/terms/c/common-source
common-source gather,[Geophysics] A display of seismic traces that share a source.,Geophysics,https://glossary.slb.com/en/terms/c/common-source_gather
compaction correction,"[Geophysics] A change made to porosity measurements, such as those from sonic logs, to compensate for the lack of compaction, or the predicted loss of pore space as sediments are buried by overburden. Compaction corrections are commonly performed in uncompacted sediments.",Geophysics,https://glossary.slb.com/en/terms/c/compaction_correction
complex trace analysis,"[Geophysics] A mathematical method to determine seismic attributes, including reflection strength and instantaneous frequency, by using the Hilbert transform, a special form of the Fourier transform, and the quadrature trace, or the component of the signal that is 90 degrees out of phase. The Fourier transform a(t) = h(t) + jx(t), where h(t) = seismic trace x(t) = quadrature trace can be used to determine reflection strength by combining h and x: r(t) = [h(t)2 + x(t)2]1/2, and to determine instantaneous phase: θ(t) = tan−1[x(t)/h(t)].",Geophysics,https://glossary.slb.com/en/terms/c/complex_trace_analysis
compressional wave,"[Geophysics] An elastic body wave or sound wave in which particles oscillate in the direction the wave propagates. P-waves are the waves studied in conventional seismic data. P-waves incident on an interface at other than normal incidence can produce reflected and transmitted S-waves, in that case known as converted waves.",Geophysics,https://glossary.slb.com/en/terms/c/compressional_wave
conductance,"1. (n.) [Geophysics] The product of conductivity and thickness, typically measured in units of siemens (S). In the inversion of electrical and electromagnetic measurements, the conductance of a layer or zone is usually much better determined than either the conductivity or thickness individually. | 2. (n.) [Geophysics] The reciprocal of resistance in a direct current circuit, measured in siemens (formerly mhos). In an alternating current circuit, conductance is the resistance divided by the square of impedance, also measured in siemens.",Geophysics,https://glossary.slb.com/en/terms/c/conductance
convergence,"1. (n.) [Geology] The movement of tectonic plates toward each other, generating compressional forces and ultimately resulting in collision, and in some cases subduction, of tectonic plates. The boundary where tectonic plates converge is called a convergent margin. | 2. (n.) [Geophysics] In mathematics, the process in which a sequence of numbers approaches a fixed value called the ""limit"" of the sequence. This term is often used in modeling or inversion to describe the situation in which a sequence of calculated values approach, or converge with, measured values. Antonyms: divergence",Geology; Geophysics,https://glossary.slb.com/en/terms/c/convergence
convergent,"1. (adj.) [Geology] Pertaining to the movement of tectonic plates toward each other, generating compressional forces and ultimately resulting in collision, and in some cases subduction, of tectonic plates. The boundary where tectonic plates converge is called a convergent margin. | 2. (adj.) [Geophysics] In mathematics, pertaining to the process in which a sequence of numbers approaches a fixed value called the ""limit"" of the sequence. This term is often used in modeling or inversion to describe the situation in which a sequence of calculated values approach, or converge with, measured values.",Geology; Geophysics,https://glossary.slb.com/en/terms/c/convergent
converted wave,"[Geophysics] A seismic wave that changes from a P-wave to an S-wave, or vice versa, when it encounters an interface.",Geophysics,https://glossary.slb.com/en/terms/c/converted_wave
convolution,"1. (n.) [Geophysics] A mathematical operation on two functions that is the most general representation of the process of linear (invariant) filtering. Convolution can be applied to any two functions of time or space (or other variables) to yield a third function, the output of the convolution. Although the mathematical definition is symmetric with respect to the two input functions, it is common in signal processing to say that one of the functions is a filter acting on the other function. The response of many physical systems can be represented mathematically by a convolution. For example, a convolution can be used to model the filtering of seismic energy by the various rock layers in the Earth; deconvolution is used extensively in seismic processing to counteract that filtering. The mathematical form of the convolution of two functions, a filter f(t) and a time-series x(t), is y(t) = ∫ f(t−τ)x(τ)dτ, where y(t) is the output of the convolution. In the frequency domain, convolution is simply the product of the Fourier transforms (FT) of the two functions: Y(ω) = F(ω)*X(ω), where X(ω) = FT of the time series x(t) F(ω) = FT of the filter f(t) Y(ω) = FT of the output y(t) ω = angular frequency. | 2. (n.) [Well Testing] A mathematical operation that uses downhole flow-rate measurements to transform bottomhole pressure measurements distorted by variable rates to an interpretable transient. Convolution also can use surface rates to transform wellhead pressures to an interpretable form. Convolution assumes a particular model for the pressure-transient response, usually infinite-acting radial flow. This operation is similar to what is done to account for the flow history in rigorous pressure-transient analysis.",Geophysics; Well Testing,https://glossary.slb.com/en/terms/c/convolution
convolve,"1. (vb.) [Geophysics] To perform a convolution, which is a mathematical operation on two functions that is the most general representation of the process of linear (invariant) filtering. Convolution can be applied to any two functions of time or space (or other variables) to yield a third function, the output of the convolution. Although the mathematical definition is symmetric with respect to the two input functions, it is common in signal processing to say that one of the functions is a filter acting on the other function. The response of many physical systems can be represented mathematically by a convolution. For example, a convolution can be used to model the filtering of seismic energy by the various rock layers in the Earth; deconvolution is used extensively in seismic processing to counteract that filtering. | 2. (vb.) [Well Testing] To perform a convolution, which is a mathematical operation that uses downhole flow-rate measurements to transform bottomhole pressure measurements distorted by variable rates to an interpretable transient. Convolution also can use surface rates to transform wellhead pressures to an interpretable form. Convolution assumes a particular model for the pressure-transient response, usually infinite-acting radial flow. This operation is similar to what is done to account for the flow history in rigorous pressure-transient analysis.",Geophysics; Well Testing,https://glossary.slb.com/en/terms/c/convolve
correlation,"1. (n.) [Geology] A connection of points from well to well in which the data suggest that the points were deposited at the same time (chronostratigraphic) or have similar and related characteristics. | 2. (n.) [Geophysics] The comparison of seismic waveforms in the time domain, similar to coherence in the frequency domain. | 3. (n.) [Reservoir Characterization] A positive relationship between data samples that implies a connection or a relationship between them.",Geology; Geophysics; Reservoir Characterization,https://glossary.slb.com/en/terms/c/correlation
coupling,"1. (n.) [Geophysics] The state of being attached to another entity: A well-planted geophone has a coupling to the Earth's surface or to a borehole wall that allows it to record ground motion during acquisition of seismic data. | 2. (n.) [Geophysics] An electrical or mechanical device that joins parts of systems and can affect the interaction of, or energy transfer between, parts of systems. Electrical couplings promote the passage of certain signals but prevent the passage of others, such as an alternating current coupling that excludes direct current.",Geophysics,https://glossary.slb.com/en/terms/c/coupling
CRG,[Geophysics] Abbreviation for common receiver gather. A display of seismic traces that share a receiver.,Geophysics,https://glossary.slb.com/en/terms/c/crg
critical angle,"[Geophysics] The angle of incidence according to Snell's law at which a refracted wave travels along the interface between two media. It can be quantified mathematically as follows: sin θc = V1 / V2, where θc = the critical angle V1 = velocity of the first medium V2 = velocity of the first medium, which is greater than V1.",Geophysics,https://glossary.slb.com/en/terms/c/critical_angle
critical damping,"[Geophysics] The minimum damping that will prevent or stop oscillation in the shortest amount of time, typically associated with oscillatory systems like geophones. Critical damping is symbolized by μc.",Geophysics,https://glossary.slb.com/en/terms/c/critical_damping
critical reflection,"[Geophysics] A reflection, typically at a large angle, that occurs when the angle of incidence and the angle of reflection of a wave are equal to the critical angle.",Geophysics,https://glossary.slb.com/en/terms/c/critical_reflection
crosscorrelate,"[Geophysics] The comparison of different waveforms in digital form to quantify their similarity. A normalized crosscorrelation, or a correlation coefficient, equal to unity indicates a perfect match, whereas a poor match will yield a value close to zero.",Geophysics,https://glossary.slb.com/en/terms/c/crosscorrelate
crosscorrelation,"[Geophysics] The comparison of different waveforms in digital form to quantify their similarity. A normalized crosscorrelation, or a correlation coefficient, equal to unity indicates a perfect match, whereas a poor match will yield a value close to zero.",Geophysics,https://glossary.slb.com/en/terms/c/crosscorrelation
crossline,[Geophysics] A seismic line within a 3D survey perpendicular to the direction in which the data were acquired.,Geophysics,https://glossary.slb.com/en/terms/c/crossline
crosswell reflection tomography,"[Formation Evaluation, Geophysics] A crosswell seismic technique that incorporates reflection traveltimes and direct traveltimes into a tomographic inversion algorithm to produce images of seismic velocity between wells.","Formation Evaluation, Geophysics",https://glossary.slb.com/en/terms/c/crosswell_reflection_tomography
crosswell seismic tomography,"[Formation Evaluation, Geophysics] A survey technique that measures the seismic signal transmitted from a source, located in one well, to a receiver array in a neighboring well. The resulting data are processed to create a reflection image or to map the acoustic velocity or other properties (velocities of P- and S-waves, for example) of the area between wells. Placement of the source and receiver array in adjacent wells not only enables the formation between wells to be surveyed, it also avoids seismic signal propagation through attenuative near-surface formations. Another advantage is that it places the source and receiver near the reservoir zone of interest, thereby obtaining better resolution than is possible with conventional surface seismic surveys. This technique is often used for high-resolution reservoir characterization when surface seismic or vertical seismic profile (VSP) data lack resolution, or for time-lapse monitoring of fluid movements in the reservoir.","Formation Evaluation, Geophysics",https://glossary.slb.com/en/terms/c/crosswell_seismic_tomography
crosswell tomography,"[Enhanced Oil Recovery, Formation Evaluation, Geophysics] A technique for measuring a signal that is broadcast from a transmitter or source located in one well, to a receiver array placed in a neighboring well. This technique is used to create a display of formation properties such as acoustic velocity and attenuation, seismic reflectivity, or electromagnetic resistivity in the area between wells. The reservoir-scale data acquired with this technique can be used to bridge the gap between wellbore measurements and surface measurements.","Enhanced Oil Recovery, Formation Evaluation, Geophysics",https://glossary.slb.com/en/terms/c/crosswell_tomography
crustal magnetic field,"[Geophysics] The magnetic field associated with the Earth’s crust arises from induced and remanent magnetism. The crustal field—also referred to as the anomaly field—varies in direction and strength when measured over the Earth’s surface. It is relatively strong in the vicinity of ferrous and magnetic materials, such as in the oceanic crust and near concentrations of metal ores, and is a focus of geophysical mineral exploration.",Geophysics,https://glossary.slb.com/en/terms/c/crustal_magnetic_field
CSG,"1. (n.) [Geology] Abbreviation for coal seam gas. Natural gas, predominantly methane [CH4], generated during coal formation and adsorbed in coal. Natural gas adsorbs to the surfaces of matrix pores within the coal and natural fractures, or cleats, as reservoir pressure increases. Production of natural gas from coal requires decreasing the pore pressure below the coal’s desorption pressure so that methane will desorb from surfaces, diffuse through the coal matrix and become free gas. Because the diffusivity and permeability of the coal matrix are ultralow, coal must have an extensive cleat system to ensure adequate permeability and flow of methane to wellbores at economic production rates. Coal seams are typically saturated with water. Consequently, the coal must be dewatered for efficient gas production. Dewatering reduces the hydrostatic pressure and promotes gas desorption from coal. As dewatering progresses, gas production often increases at a rate governed by how quickly gas desorbs from coal, the permeability of the cleat and the relative permeability of the gas-water system in the cleat. Eventually, the rate and amount of gas desorption decreases as the coal seam is depleted of its gas, and production declines. Coal seams with no water (dry coal) have been discovered and commercially exploited. In these reservoirs, the adsorbed gas is held in place by free gas in the cleats. Consequently, gas production consists of both free gas from the cleat system and desorbed gas from the matrix. | 2. (n.) [Geophysics] Abbreviation for common source gather. A display of seismic traces that share a source.",Geology; Geophysics,https://glossary.slb.com/en/terms/c/csg
cultural anomaly,"[Geophysics] A local geophysical anomaly generated by a man-made feature, such as electrical and communications wires, steel beams and tanks and railroad tracks.",Geophysics,https://glossary.slb.com/en/terms/c/cultural_anomaly
cultural noise,"[Geophysics] Undesirable energy, or noise, generated by human activity, such as automobile traffic that interferes with seismic surveying, or electrical power lines or the steel in pipelines that can adversely affect electromagnetic methods.",Geophysics,https://glossary.slb.com/en/terms/c/cultural_noise
curve fitting,"[Geophysics] The generation of a theoretical equation to define a given dataset. In contrast, curve matching involves the comparison of well-understood data to a dataset of interest.",Geophysics,https://glossary.slb.com/en/terms/c/curve_fitting
curve matching,"[Geophysics] The graphical comparison of well-understood datasets, called type curves, to another dataset. If a certain type curve closely corresponds to a dataset, then an interpretation of similarity can be made, although, as Sheriff (1991) points out, there might be other type curves that also match the data of interest. Curve matching differs from curve fitting in that curve fitting involves theoretical models rather than actual examples.",Geophysics,https://glossary.slb.com/en/terms/c/curve_matching
cycle skip,"[Geophysics] An anomalously high transit time in a log, such as a continuous velocity log, observable as a spike on the log, commonly caused by the presence of fractures, gas, unconsolidated formations, aerated drilling mud and enlarged boreholes.",Geophysics,https://glossary.slb.com/en/terms/c/cycle_skip
damping,"[Geophysics] The opposition, slowing or prevention of oscillation, or decreasing vibration amplitude, as kinetic energy dissipates. Frictional damping can be important in the use of geophones for seismic surveys, since a vibrating instrument is difficult to read. Eddy currents can produce electromagnetic damping. The classic example of damping from physics is the slowing of a swinging pendulum unless it has a steady supply of energy.",Geophysics,https://glossary.slb.com/en/terms/d/damping
datum,"1. (n.) [Geophysics] An agreed and known value, such as the elevation of a benchmark or sea level, to which other measurements are corrected. In seismic data, the term refers to an arbitrary planar surface to which corrections are made and on which sources and receivers are assumed to lie to minimize the effects of topography and near-surface zones of low velocity. | 2. (n.) [Well Completions] A depth reference point, typically established at the time the well is completed, against which subsequent depth measurements should be corrected or correlated.",Geophysics; Well Completions,https://glossary.slb.com/en/terms/d/datum
datum correction,[Geophysics] A value added to reflection times of seismic data to compensate for the location of the geophone and source relative to the seismic datum.,Geophysics,https://glossary.slb.com/en/terms/d/datum_correction
dB,"[Geophysics] The unit of measurement to compare the relative intensity of acoustic or electrical signal, equal to one-tenth of a bel, named for American inventor Alexander Graham Bell (1847 to 1922). The logarithm of the ratio of the sound or signal to a standard provides the decibel measurement. The symbol for the unit is dB. Humans typically hear sounds in the range of 20 to 50 dB in conversation, and upwards of 90 dB when exposed to heavy machinery or aircraft.",Geophysics,https://glossary.slb.com/en/terms/d/db
decibel,"[Geophysics] The unit of measurement to compare the relative intensity of acoustic or electrical signal, equal to one-tenth of a bel, named for American inventor Alexander Graham Bell (1847 to 1922). The logarithm of the ratio of the sound or signal to a standard provides the decibel measurement. The symbol for the unit is dB. Humans typically hear sounds in the range of 20 to 50 dB in conversation, and upwards of 90 dB when exposed to heavy machinery or aircraft.",Geophysics,https://glossary.slb.com/en/terms/d/decibel
deconvolution,"1. (n.) [Geophysics] A step in seismic signal processing to recover high frequencies, attenuate multiples, equalize amplitudes, produce a zero-phase wavelet or for other purposes that generally affect the waveshape. Deconvolution, or inverse filtering, can improve seismic data that were adversely affected by filtering, or convolution that occurs naturally as seismic energy is filtered by the Earth. Deconvolution can also be performed on other types of data, such as gravity, magnetic or well log data. | 2. (n.) [Formation Evaluation] With reference to induction logging, a method of removing shoulder-bed effects from an induction log. The term refers to early 6FF40 and deep induction logs in which the standard method of deconvolution was based on three measurements separated by 78 in. [198 cm] in depth. The three measurements were weighted by an amount calculated to reduce the effect of shoulder beds on the readings in a high-resistivity bed. Originally, the resistivity of the shoulder beds could be input, but in later usage this resistivity became standardized at 1 ohm-m. The deconvolution was not effective in high-contrast formations. In modern tools, the shoulder effect is corrected by using an inverse filter or an automatic inversion. | 3. (n.) [Well Testing] A mathematical operation that uses downhole flow-rate measurements to transform bottomhole pressure measurements distorted by variable rates to an interpretable transient. Deconvolution also can use surface rates to transform wellhead pressures to an interpretable form. Deconvolution has the advantage over convolution that it does not assume a particular model for the pressure-transient response. However, the simplest form of deconvolution often gives a noisy result, and more complex approaches may be computing intensive.",Formation Evaluation; Geophysics; Well Testing,https://glossary.slb.com/en/terms/d/deconvolution
deep seismic sounding,"[Geophysics] A seismic profile recorded specifically to study the lower crust, the Mohorovicic discontinuity and the mantle of the Earth, typically using refraction methods. Most standard seismic reflection profiles record only a small fraction (typically, on the order of 10 km [6 miles]) of the Earth's crust, which is 5 to 75 km [3 to 45 miles] thick.",Geophysics,https://glossary.slb.com/en/terms/d/deep_seismic_sounding
deep tow,"[Geophysics] A method of marine seismic acquisition in which a boat tows a receiver well below the surface of the water to get closer to features of interest or to reduce noise due to conditions of the sea. Deep tow devices are used for some side-scan sonar, gravity and magnetic surveys.",Geophysics,https://glossary.slb.com/en/terms/d/deep_tow
delta,"1. (n.) [Geology] An area of deposition or the deposit formed by a flowing sediment-laden current as it enters an open or standing body of water, such as a river spilling into a gulf. As a river enters a body of water, its velocity drops and its ability to carry sediment diminishes, leading to deposition. The term has origins in Greek because the shape of deltas in map view can be similar to the Greek letter delta. The shapes of deltas are subsequently modified by rivers, tides and waves. There is a characteristic coarsening upward of sediments in a delta. The three main classes of deltas are river-dominated (Mississippi River), wave-dominated (Nile River), and tide-dominated (Ganges River). Ancient deltas contain some of the largest and most productive petroleum systems. | 2. (n.) [Geophysics] An anisotropy parameter that describes near-vertical P-wave velocity anisotropy and the difference between the vertical and small-offset moveout velocity of P-waves. δ = ½{[(C13 + C44)2 − (C33 − C44)2] / [C33 (C33 − C44)]} Anisotropy parameter for near-vertical P-waves. Delta (δ) describes near-vertical P-wave velocity anisotropy and the difference between the vertical and small-offset moveout velocity of P-waves. C33 is the vertical P-wave modulus (parallel to the symmetry axis), C44 is the modulus for a vertically traveling and horizontally polarized S-wave (parallel to the symmetry axis) and C13 is the modulus of dilation in the vertical direction induced by compression in the horizontal direction. Reference: Thomsen L: “Weak Elastic Anisotropy,” Geophysics 51, no. 10 (October 1986): 1954–1966.",Geology; Geophysics,https://glossary.slb.com/en/terms/d/delta
delta t,"[Geophysics, Formation Evaluation] Also called interval transit time, the amount of time for a wave to travel a certain distance, proportional to the reciprocal of velocity, typically measured in microseconds per foot by an acoustic log and symbolized by t or DT. P-wave interval transit times for common sedimentary rock types range from 43 (dolostone) to 160 (unconsolidated shales) microseconds per foot, and can be distinguished from measurements of steel casing, which has a consistent transit time of 57 microseconds per foot.","Geophysics, Formation Evaluation",https://glossary.slb.com/en/terms/d/delta_t
density contrast,"[Geophysics] The variation in the mass per unit volume of rocks, which affects the local gravitational field of the Earth. A density contrast also contributes to an acoustic impedance contrast, which affects the reflection coefficient.",Geophysics,https://glossary.slb.com/en/terms/d/density_contrast
density profile,[Geophysics] A series of gravity measurements made along a line or over an area of a locally high topographic feature to remove or compensate for the effect of topography on deeper density readings.,Geophysics,https://glossary.slb.com/en/terms/d/density_profile
depth controller,[Geophysics] A device used in acquisition of marine seismic data that keeps streamers at a certain depth in the water.,Geophysics,https://glossary.slb.com/en/terms/d/depth_controller
depth conversion,"[Geophysics] The process of transforming seismic data from a scale of time (the domain in which they are acquired) to a scale of depth to provide a picture of the structure of the subsurface independent of velocity. Depth conversion, ideally, is an iterative process that begins with proper seismic processing, seismic velocity analysis and study of well data to refine the conversion. Acoustic logs, check-shot surveys and vertical seismic profiles can aid depth conversion efforts and improve correlation of well logs and drilling data with surface seismic data.",Geophysics,https://glossary.slb.com/en/terms/d/depth_conversion
depth map,[Geophysics] A two-dimensional representation of subsurface structure with contours in depth that have been converted from seismic traveltimes.,Geophysics,https://glossary.slb.com/en/terms/d/depth_map
depth migration,"[Geophysics] A step in seismic processing in which reflections in seismic data are moved to their correct locations in space, including position relative to shotpoints, in areas where there are significant and rapid lateral or vertical changes in velocity that distort the time image. This requires an accurate knowledge of vertical and horizontal seismic velocity variations.",Geophysics,https://glossary.slb.com/en/terms/d/depth_migration
depth point,[Geophysics] A point on the surface for which the depth to a horizon has been calculated in a refraction seismic survey. The term is commonly misused as a synonym for common depth point.,Geophysics,https://glossary.slb.com/en/terms/d/depth_point
depth section,[Geophysics] A display of seismic data with a scale of units of depth rather than time along the vertical axis. Careful migration and depth conversion are essential for creating depth sections.,Geophysics,https://glossary.slb.com/en/terms/d/depth_section
detectable limit,"[Geophysics] The minimum thickness necessary for a layer of rock to be visible or distinct in reflection seismic data. Generally, the detectable limit is at least 1/30 of the wavelength. Acquisition of higher frequency seismic data generally results in better detection or vertical resolution of thinner layers.",Geophysics,https://glossary.slb.com/en/terms/d/detectable_limit
detector,"[Geophysics] A sensor or receiver, such as a geophone or hydrophone, gravimeter or magnetometer.",Geophysics,https://glossary.slb.com/en/terms/d/detector
deterministic deconvolution,"[Geophysics] A type of inverse filtering, or deconvolution, in which the effects of the filter are known by observation or assumed, as opposed to statistical deconvolution.",Geophysics,https://glossary.slb.com/en/terms/d/deterministic_deconvolution
detonate,"[Perforating, Geophysics] To set off an explosive material. Explosive sources are used in seismic acquisition and explosive charges are used to perforate wells in preparation for production or injection.","Perforating, Geophysics",https://glossary.slb.com/en/terms/d/detonate
detonator,"1. (n.) [Geophysics] A small, electrically activated explosive charge that explodes a larger charge. Detonators, also called caps, seismic caps or blasting caps, are used for seismic acquisition with an explosive source to achieve consistent timing of detonation. | 2. (n.) [Perforating] A device containing primary high-explosive material that is used to initiate an explosive sequence. The two common types of detonators are electrical detonators (also known as blasting caps) and percussion detonators. Electrical detonators have a fuse material that burns when high voltage is applied to initiate the primary high explosive. Percussion detonators contain abrasive grit and primary high explosive in a sealed container that is activated by a firing pin. The impact force of the firing pin is sufficient to initiate the ballistic sequence that is then transmitted to the detonating cord. Several safety systems are used in conjunction with detonators to avoid accidental firing during rig-up or rig-down. Safety systems also are used to disarm the gun or ballistic assembly if downhole conditions are unsafe for firing.",Geophysics; Perforating,https://glossary.slb.com/en/terms/d/detonator
dielectric,[Geophysics] A material used in a capacitor to store a charge from an applied electrical field. A pure dielectric does not conduct electricity.,Geophysics,https://glossary.slb.com/en/terms/d/dielectric
difference map,"[Geophysics] A map that represents the change from one map to another, such as a reservoir map of an area made from two different seismic surveys separated in production history (one possible product of 4D seismic data), or an isochron map that displays the variation in time between two seismic events or reflections.",Geophysics,https://glossary.slb.com/en/terms/d/difference_map
differential weathering correction,"[Geophysics] A type of static correction that compensates for delays in seismic reflection or refraction times from one point to another, such as among geophone groups in a survey. These delays can be induced by low-velocity layers such as the weathered layer near the Earth's surface.",Geophysics,https://glossary.slb.com/en/terms/d/differential_weathering_correction
diffraction,"[Geophysics] A type of event produced by the radial scattering of a wave into new wavefronts after the wave meets a discontinuity such as a fault surface, an unconformity or an abrupt change in rock type. Diffractions appear as hyperbolic or umbrella-shaped events on a seismic profile. Proper migration of seismic data makes use of diffracted energy to properly position reflections.",Geophysics,https://glossary.slb.com/en/terms/d/diffraction
diffraction stack,"[Geophysics] Also known as Kirchhoff migration, a method of seismic migration that uses the integral form (Kirchhoff equation) of the wave equation. All methods of seismic migration involve the backpropagation (or continuation) of the seismic wavefield from the region where it was measured (Earth's surface or along a borehole) into the region to be imaged. In Kirchhoff migration, this is done by using the Kirchhoff integral representation of a field at a given point as a (weighted) superposition of waves propagating from adjacent points and times. Continuation of the wavefield requires a background model of seismic velocity, which is usually a model of constant or smoothly varying velocity. Because of the integral form of Kirchhoff migration, its implementation reduces to stacking the data along curves that trace the arrival time of energy scattered by image points in the earth.",Geophysics,https://glossary.slb.com/en/terms/d/diffraction_stack
diffusion,"1. (n.) [Geophysics] The movement of ions or molecules from regions of high concentration to low concentration within a solution. | 2. (n.) [Geophysics] The conduction of heat by the movement of molecules. | 3. (n.) [Formation Evaluation, Enhanced Oil Recovery] The process by which particles move over time within a material due to their kinetic motion. The term is most commonly used in pulsed neutron capture logging and in nuclear magnetic resonance (NMR) logging. In a pulsed neutron capture log, the term refers to the spread of neutrons away from the neutron generator. In NMR logging, diffusion refers to the movement of gas, oil, or water molecules within the pore space.","Formation Evaluation, Enhanced Oil Recovery; Geophysics",https://glossary.slb.com/en/terms/d/diffusion
diffusion equation,"1. (n.) [Geophysics] A partial differential equation describing the variation in space and time of a physical quantity that is governed by diffusion. The diffusion equation provides a good mathematical model for the variation of temperature through conduction of heat and the propagation of electromagnetic waves in a highly conducting medium. The diffusion equation is a parabolic partial differential equation whose characteristic form relates the first partial derivative of a field with respect to time to its second partial derivatives with respect to spatial coordinates. It is closely related to the wave equation. ∇2E = j ω μ σ E, where E = electrical field ω = angular frequency μ = magnetic permeability σ = electrical conductivity ∇ = vector differential operator. | 2. (n.) [Well Testing] A fundamental differential equation obtained by combining the continuity equation, flow law and equation of state. Most of the mathematics of well testing were derived from solutions of this equation, which was originally developed for the study of heat transfer. Fluid flow through porous media is directly analogous to flow of heat through solids. Solutions used in well testing usually assume radial flow and homogenous, isotropic formations.",Geophysics; Well Testing,https://glossary.slb.com/en/terms/d/diffusion_equation
dilatancy,"[Geophysics] The increase in the volume of rocks as a result of deformation, such as when fractures develop.",Geophysics,https://glossary.slb.com/en/terms/d/dilatancy
dilatancy theory,"[Geophysics] A possible explanation for volume changes in rocks due to strain, such as microfracturing or cracking, and the accompanying change in the ratio of P- to S-wave velocity. Support for dilatancy theory comes in the form of porosity increases from 20 to 40% that have been measured in laboratory experiments using rock samples.",Geophysics,https://glossary.slb.com/en/terms/d/dilatancy_theory
dilatation,"1. (n.) [Geophysics] The process of changing volume as stress is applied to a body. | 2. (n.) [Geophysics] The volumetric strain produced by applying stress to a body. | 3. (n.) [Geophysics] A rarefaction, or decrease in pressure and density of a medium as molecules are displaced by a P-wave. As P-waves pass through the Earth, the Earth undergoes compression and expansion. These changes in volume contribute to the positive and negative amplitudes of a seismic trace.",Geophysics,https://glossary.slb.com/en/terms/d/dilatation
dilatational wave,"[Geophysics] An elastic body wave or sound wave in which particles oscillate in the direction the wave propagates. P-waves are the waves studied in conventional seismic data. P-waves incident on an interface at other than normal incidence can produce reflected and transmitted S-waves, in that case known as converted waves.",Geophysics,https://glossary.slb.com/en/terms/d/dilatational_wave
dim spot,"[Geophysics] A type of local seismic event that, in contrast to a bright spot, shows weak rather than strong amplitude. The weak amplitude might correlate with hydrocarbons that reduce the contrast in acoustic impedance between the reservoir and the overlying rock, or might be related to a stratigraphic change that reduces acoustic impedance. Antonyms: bright spot",Geophysics,https://glossary.slb.com/en/terms/d/dim_spot
dip moveout,"1. (n.) [Geophysics] The difference in the arrival times or traveltimes of a reflected wave, measured by receivers at two different offset locations, that is produced when reflectors dip. Seismic processing compensates for DMO. | 2. (n.) [Geophysics] The procedure in seismic processing that compensates for the effects of a dipping reflector. DMO processing was developed in the early 1980s.",Geophysics,https://glossary.slb.com/en/terms/d/dip_moveout
dipole,"1. (n.) [Geophysics] A pair of opposite (and equal) electrical charges. The strength of the dipole is a vector quantity whose direction points from the positive to the negative charge and whose magnitude is the product of the absolute value of the charge times the separation. A point dipole is an idealized mathematical representation of a dipole in which the separation of the charges goes to zero while their charge increases so that the product (dipole strength) remains constant. | 2. (n.) [Geophysics] Two poles of opposite polarity that can generate a field, such as an electric or magnetic field or a dipole source and dipole receiver used in sonic logging for excitation and detection of shear waves. | 3. (n.) [Geophysics] A small antenna used in electromagnetic surveying that can be represented mathematically as a dipole.",Geophysics,https://glossary.slb.com/en/terms/d/dipole
dipole field,[Geophysics] The primary contribution to Earth’s main magnetic field.,Geophysics,https://glossary.slb.com/en/terms/d/dipole_field
directivity,"[Geophysics] The property of some seismic sources whereby the amplitude, frequency, velocity or other property of the resulting seismic waves varies with direction. A directional charge, such as a length of primer cord or a linear array of charges, can be used when directivity is desirable. Directivity is also a property of geophone arrays, air guns, explosives or vibrators, which can be positioned to reduce horizontal traveling noise such as ground roll. Receivers in the form of groups in which the individual geophones or hydrophones are separated from each other in linear (1D) or areal (2D) arrays are directional, and are designed to suppress signal arriving nearly horizontally and to pass nearly vertical arrivals with minimum attenuation or distortion. Directivity is often present, but the difficulty in accounting for it during seismic processing makes it undesirable in most cases.",Geophysics,https://glossary.slb.com/en/terms/d/directivity
discontinuity,"[Geophysics] A subsurface boundary or interface at which a physical quantity, such as the velocity of transmission of seismic waves, changes abruptly. The velocity of P-waves increases dramatically (from about 6.5 to 8.0 km/s) at the Mohorovicic discontinuity between the Earth's crust and mantle.",Geophysics,https://glossary.slb.com/en/terms/d/discontinuity
