term,definition,disciplines,url
depleted zone,[Well Completions] An isolated section of reservoir in which the pressure has dropped below that of adjacent zones or the main body of the reservoir formation.,Well Completions,https://glossary.slb.com/en/terms/d/depleted_zone
depth control,"1. (n.) [Well Completions] The procedures and equipment used to measure and correlate depth to ensure that a treatment is applied at the correct position within the wellbore. | 2. (n.) [Reservoir Characterization] The practice of ensuring that all measurements taken in a borehole are matched to the ""base depth,"" normally the depth determined with the resistivity log.",Reservoir Characterization; Well Completions,https://glossary.slb.com/en/terms/d/depth_control
depth reference point,"[Well Completions] A point within the wellbore from which accurate depth measurements can be made, such as the end of the tubing string, or a nipple or similar completion component.",Well Completions,https://glossary.slb.com/en/terms/d/depth_reference_point
disposal well,"[Well Completions] A well, often a depleted oil or gas well, into which waste fluids can be injected for safe disposal. Disposal wells typically are subject to regulatory requirements to avoid the contamination of freshwater aquifers.",Well Completions,https://glossary.slb.com/en/terms/d/disposal_well
diverter,"[Well Workover and Intervention, Well Completions] A chemical agent or mechanical device used in injection treatments, such as matrix stimulation, to ensure a uniform distribution of treatment fluid across the treatment interval. Injected fluids tend to follow the path of least resistance, possibly resulting in the least permeable areas receiving inadequate treatment. By using some means of diversion, the treatment can be focused on the areas requiring the most treatment. To be effective, the diversion effect should be temporary to enable the full productivity of the well to be restored when the treatment is complete. There are two main categories of diversion: chemical diversion and mechanical diversion. Chemical diverters function by creating a temporary blocking effect that is safely cleaned up following the treatment, enabling enhanced productivity throughout the treated interval. Mechanical diverters act as physical barriers to ensure even treatment.","Well Workover and Intervention, Well Completions",https://glossary.slb.com/en/terms/d/diverter
diverting agent,"[Well Workover and Intervention, Well Completions] A chemical agent used in stimulation treatments to ensure uniform injection over the area to be treated. Diverting agents, also known as chemical diverters, function by creating a temporary blocking effect that is safely cleaned up following the treatment, enabling enhanced productivity throughout the treated interval. In matrix acidizing of injection wells, benzoic acid is used as a chemical diverter, while oil-soluble resins are employed in production wells. Both compounds are slightly soluble or inert in the acidic medium [HCl], but after functioning as diverters, they dissolve with water injection or oil production, respectively. Stable, viscous foams generated in the rock matrix are also considered to be chemical diverters.","Well Workover and Intervention, Well Completions",https://glossary.slb.com/en/terms/d/diverting_agent
downhole gauge,"[Well Completions] A pressure gauge, typically run on slickline, used to measure and record downhole pressure. Downhole gauges are commonly used in assessing the downhole pressure under various flowing conditions, the basis of pressure transient analysis.",Well Completions,https://glossary.slb.com/en/terms/d/downhole_gauge
downhole safety valve (DSV),"[Well Completions] A downhole device that isolates wellbore pressure and fluids in the event of an emergency or catastrophic failure of surface equipment. The control systems associated with safety valves are generally set in a fail-safe mode, such that any interruption or malfunction of the system will result in the safety valve closing to render the well safe. Downhole safety valves are fitted in almost all wells and are typically subject to rigorous local or regional legislative requirements.",Well Completions,https://glossary.slb.com/en/terms/d/downhole_safety_valve_dsv
downstream,"[Well Completions] Pertaining to equipment, facilities or systems that are located in the production train after the surface choke or Christmas tree. Antonyms: upstream",Well Completions,https://glossary.slb.com/en/terms/d/downstream
drain hole,"[Well Completions] A hole or short conduit through which fluids can flow. In equipment applications, a drain hole is generally made to avoid the buildup of pressure within a nonpressure area, such as may occur in the event of a leak in a pressure housing within a tool assembly.",Well Completions,https://glossary.slb.com/en/terms/d/drain_hole
drainhole,"[Well Completions] A hole or short conduit through which fluids can flow. In equipment applications, a drainhole is generally made to avoid the buildup of pressure within a nonpressure area, such as may occur in the event of a leak in a pressure housing within a tool assembly.",Well Completions,https://glossary.slb.com/en/terms/d/drainhole
drift,"1. (n.) [Drilling] A term to describe the inclination from vertical of a wellbore. | 2. (vb.) [Drilling] To guarantee the inside diameter of a pipe or other cylindrical tool by pulling a cylinder or pipe (often called a rabbit) of known outside diameter through it. The drift diameter is the inside diameter (ID) that the pipe manufacturer guarantees per specifications. Note that the nominal inside diameter is not the same as the drift diameter but is always slightly larger. The drift diameter is used by the well planner to determine what size tools or casing strings can later be run through the casing, whereas the nominal inside diameter is used for fluid volume calculations such as mud circulating times and cement slurry placement calculations. | 3. (vb.) [Drilling] To pass a gauge through casing, tubulars and completion components to ensure minimum-diameter specifications are within tolerance, as described in definition 2. This task is also performed to ensure that there is no junk, dried cement, dirt, rocks or other debris inside the pipe. | 4. (n.) [Geophysics] In calibration of a check-shot survey, the difference between geometrically corrected transit time and integrated sonic time. | 5. (n.) [Geophysics] A gradual change in a measurement or recording device during surveying. Reference to or repetition of a measurement at a base station can indicate whether drift is a problem. | 6. (n.) [Well Completions] An accurately machined device that is pulled through the casing, tubulars and completion components to ensure minimum-diameter specifications are within tolerance, as described in definition 2. While this tool is usually of a short length, the well planner may specify a special drift that either has a longer length or a nonstandard outside diameter. The large-diameter casing drifts are frequently known as ""rabbits.""",Drilling; Geophysics; Well Completions,https://glossary.slb.com/en/terms/d/drift
drillable packer,"[Well Completions] A packer assembly that can be removed from the wellbore only by drilling or milling. Drillable packers, and similar tools such as bridge plugs, are typically made from cast iron, aluminum, plastic, or similar brittle materials.",Well Completions,https://glossary.slb.com/en/terms/d/drillable_packer
driller's depth,"[Well Completions] The depth of a well or features within the wellbore as measured while drilling. The measured length of each joint of drillpipe or tubing is added to provide a total depth or measurement to the point of interest. Driller's depth is the first depth measurement of a wellbore and is taken from the rotary table level on the rig floor. In most cases, subsequent depth measurements, such as those made during the well completion phase, are corrected to the wellhead datum that is based on driller's depth.",Well Completions,https://glossary.slb.com/en/terms/d/drillers_depth
drop ball,"[Perforating, Well Completions] A ball that is dropped or pumped through the wellbore tubulars to activate a downhole tool or device. When the ball is located on a landing seat, hydraulic pressure generally is applied to operate the tool mechanism.","Perforating, Well Completions",https://glossary.slb.com/en/terms/d/drop_ball
dry gas,"1. (n.) [Geology] Natural gas that occurs in the absence of condensate or liquid hydrocarbons, or gas that has had condensable hydrocarbons removed. Dry gas typically has a gas-to-oil ratio exceeding 100,000 scf/STB. Antonyms: wet gas | 2. (n.) [Well Completions] Gas produced from a well that produces little or no condensate or reservoir liquids. The production of liquids from gas wells complicates the design and operation of surface process facilities required to handle and export the produced gas. Antonyms: wet gas",Geology; Well Completions,https://glossary.slb.com/en/terms/d/dry_gas
dual completion,"1. (n.) [Well Completions] A single wellbore having tubulars and equipment that enable production from two segregated zones. In most cases, two tubing strings will be used to provide the necessary level of control and safety for the fluids from both zones. However, in some simple dual completions, the second or upper zone is produced up the tubing-casing annulus. | 2. (n.) [Well Testing] A wellbore with simultaneous production of hydrocarbons, water or both from more than one producing zone. Although the term refers to cases in which only two separate zones are present, in actuality there may be multiple zones involved. This completion technique avoids backflow from one reservoir zone to another in the wellbore.",Well Completions; Well Testing,https://glossary.slb.com/en/terms/d/dual_completion
electric submersible pump,"1. (n.) [Well Completions] An artificial-lift system that utilizes a downhole pumping system that is electrically driven. The pump typically comprises several staged centrifugal pump sections that can be specifically configured to suit the production and wellbore characteristics of a given application. Electrical submersible pump systems are a common artificial-lift method, providing flexibility over a range of sizes and output flow capacities. | 2. (n.) [Heavy Oil] An electric downhole pump used in heavy oil production that is designed with vane and fin configurations to accommodate frictional losses and pump efficiencies caused by heavy oil viscosity.",Heavy Oil; Well Completions,https://glossary.slb.com/en/terms/e/electric_submersible_pump
equalizing valve,"1. (n.) [Well Completions] A device that is operated to equalize the pressure across a valve, plug or similar pressure or fluid isolation barrier. The operating mechanism on many pressure-sealing devices is rendered inoperable once the mechanism has been activated by pressure. In such cases, the pressure across the pressure barrier must be equalized before the barrier can be removed. | 2. (n.) [Well Workover and Intervention] A high-pressure valve, generally of small diameter, located on a conduit that runs between the two sides of an isolation valve or blowout preventer ram set. The forces acting on isolation devices such as blowout preventer rams can be extremely high, preventing the rams from being opened, or causing damage to the ram set seals during the opening process. The equalizing valve allows the pressure to be equalized across the ram set or isolation valve, enabling the device to be opened safely.",Well Completions; Well Workover and Intervention,https://glossary.slb.com/en/terms/e/equalizing_valve
expansion joint,[Well Completions] A device or completion component designed to enable relative movement between two fixed assemblies in the event of thermal expansion or contraction. The forces generated by thermal expansion or contraction can be significant. Expansion joints within the completion assembly prevent any movement or forces being transmitted to fixed components such as packers or tubing hangers.,Well Completions,https://glossary.slb.com/en/terms/e/expansion_joint
expendable plug,"[Well Completions] A temporary plug, inserted in the completion assembly before it is run, to enable pressure testing of the completed string. With the operation complete, the expendable plug can be pumped out of the assembly, thereby avoiding a separate retrieval run.",Well Completions,https://glossary.slb.com/en/terms/e/expendable_plug
external pulling tool,[Well Completions] A downhole tool used to pull or retrieve temporary plugs or similar equipment. The external pulling tool engages on the external surfaces of the item to be retrieved.,Well Completions,https://glossary.slb.com/en/terms/e/external_pulling_tool
external upset,[Well Completions] A type of tubing connection in which the external diameter of the tubing joint is larger adjacent to the tubing connection to provide the necessary strength. The internal tubing surface is flush to enable good fluid-flow characteristics.,Well Completions,https://glossary.slb.com/en/terms/e/external_upset
filtered brine,[Well Completions] A completion or workover fluid that has been treated to remove debris and fine particles that may cause near-wellbore damage if allowed to enter the reservoir formation.,Well Completions,https://glossary.slb.com/en/terms/f/filtered_brine
fines migration,"[Well Completions] The movement of fine clay, quartz particles or similar materials within the reservoir formation due to drag forces during production. Fines migration may result from an unconsolidated or inherently unstable formation, or from use of an incompatible treatment fluid that liberates fine particles. Unlike sand migration that is best stabilized, the material mobilized in fines migration should be produced to avoid near-wellbore damage. Fines migration causes particles suspended in the produced fluid to bridge the pore throats near the wellbore, reducing well productivity. Fines can include different materials such as clays (phyllosilicates smaller than 4 microns) and silts (silicates or aluminosilicates with sizes ranging from 4 to 64 microns). Kaolinite and illite are the most common migrating clays. Damage created by fines usually is located within a radius of 3 to 5 ft [1 to 2 m] of the wellbore, but can also occur in gravel-pack completions. In sandstone formations, hydrofluoric acid [HF] mixtures are used to dissolve fines. In carbonate formations, the goal is not to dissolve but rather to disperse fines in the wormholes, so hydrochloric [HCl] acid is used as the treatment fluid.",Well Completions,https://glossary.slb.com/en/terms/f/fines_migration
fixed choke,[Well Completions] A device used to control the flow of fluids by directing flow through a restriction or hole of a fixed size. The fluid characteristics and the pressure differential across the choke determine the flow rate through a fixed choke.,Well Completions,https://glossary.slb.com/en/terms/f/fixed_choke
flag joint,[Well Completions] A joint of tubing or casing included in the string at a known position to provide a reference point for further operations. A short pup joint that registers clearly in a collar locator log is a common flag joint.,Well Completions,https://glossary.slb.com/en/terms/f/flag_joint
flange,1. (n.) [Well Completions] A connection profile used in pipe work and associated equipment to provide a means of assembling and disassembling components. Most oilfield flanges feature a bolt-hole pattern to allow the joint to be secured and a gasket profile to ensure a pressure-tight seal. The design and specification of a flange relates to the size and pressure capacity of the equipment to which it is fitted. | 2. (n.) [Production] A formed pipe fitting consisting of a projecting radial collar with bolt holes to provide a means of attachment to piping components having a similar fitting. The end piece of flanged-end valves.,Production; Well Completions,https://glossary.slb.com/en/terms/f/flange
flange up,1. (n.) [Well Completions] The process of assembling flanged components such as pressure-control equipment. | 2. (vb.) [Well Completions] To finish an operation or process (slang).,Well Completions,https://glossary.slb.com/en/terms/f/flange_up
float collar,"[Well Completions] A component installed near the bottom of the casing string on which cement plugs land during the primary cementing operation. It typically consists of a short length of casing fitted with a check valve. This device may be a flapper-valve type, a spring-loaded ball valve or other type. The check-valve assembly fixed within the float collar prevents flowback of the cement slurry when pumping is stopped. Without a float collar, the cement slurry placed in the annulus could U-tube, or reverse flow back into the casing. The greater density of cement slurries than the displacement mud inside the casing causes the U-tube effect.",Well Completions,https://glossary.slb.com/en/terms/f/float_collar
float shoe,"[Well Completions] A rounded profile component attached to the downhole end of a casing string. An integral check valve in the float shoe prevents reverse flow, or U-tubing, of cement slurry from the annulus into the casing or flow of wellbore fluids into the casing string as it is run. The float shoe also guides the casing toward the center of the hole to minimize hitting rock ledges or washouts as the casing is run into the wellbore. The float shoe reduces hook weight. With controlled or partial fill-up as the string is run, the casing string can be floated into position, avoiding the need for the rig to carry the entire weight of the casing string. The outer portions of the float shoe are made of steel and generally match the casing size and threads, although not necessarily the casing grade. The inside (including the taper) is usually made of cement or thermoplastic, since this material must be drilled out if the well is to be deepened beyond the casing point.",Well Completions,https://glossary.slb.com/en/terms/f/float_shoe
flow check,"[Well Completions] A test performed to ensure stable well conditions or the integrity of a plug, valve or flow-control device. In most cases, the flow check involves observing stable fluid levels or conditions for a prescribed period.",Well Completions,https://glossary.slb.com/en/terms/f/flow_check
flow coupling,"[Well Completions] A relatively short, heavy-walled completion component installed in areas where turbulence is anticipated. The additional wall thickness prevents early failures due to erosion in the turbulent flow area. Flow couplings are typically installed above and below completion components, such as landing nipples, that may affect the flow.",Well Completions,https://glossary.slb.com/en/terms/f/flow_coupling
flow cross,"[Well Completions, Well Workover and Intervention] Pressure-containing equipment consisting of four or more flanged or studded connections used to control and direct fluid flow. A flow cross is typically a component of Christmas trees, where it connects the master valve, wing valves, and swab valve.","Well Completions, Well Workover and Intervention",https://glossary.slb.com/en/terms/f/flow_cross
fluid invasion,"[Well Completions] A general term to describe the presence of a particular fluid in an undesirable area, such as the movement of drilling mud into a section of the reservoir formation.",Well Completions,https://glossary.slb.com/en/terms/f/fluid_invasion
fluid-loss additive,"1. (n.) [Drilling Fluids] A group of mud additives specifically designed to lower the volume of filtrate that passes through a filter medium. Specific materials are available for all types of water- and oil-base mud systems and are evaluated in static filtration tests or in various dynamic filtration tests. | 2. (n.) [Well Completions] A chemical additive used to control the loss of fluid to the formation through filtration. In cementing operations, loss of the aqueous phase can severely affect the performance of the slurry and set cement. In almost any operation, loss of fluid to the reservoir formation carries a high risk of permeability damage.",Drilling Fluids; Well Completions,https://glossary.slb.com/en/terms/f/fluid-loss_additive
flush joint,"[Well Completions] A type of tubing connection in which the internal or external surfaces are the same diameter throughout the tubing joint. Internal flush joints are most common, offering no restriction to fluid flow. Externally flush joints are typically used in more specialized applications, such as washover pipe for fishing operations, to allow adequate outer diameter (OD) clearance.",Well Completions,https://glossary.slb.com/en/terms/f/flush_joint
formation damage,"1. (n.) [Drilling] Alteration of the far-field or virgin characteristics of a producing formation, usually by exposure to drilling fluids. The water or solid particles in the drilling fluids, or both, tend to decrease the pore volume and effective permeability of the producible formation in the near-wellbore region. At least two mechanisms are at work. First, solid particles from the drilling fluid physically plug or bridge across flowpaths in the porous formation. Second, when water contacts certain clay minerals in the formation, the clay typically swells, increasing in volume and decreasing the pore volume. Third, chemical reactions between the drilling fluid and the formation rock and fluids can precipitate solids or semisolids that plug pore spaces. One approach to minimize formation damage is to use drill-in or completion fluids that are specially formulated to avoid damage to the formation when drilling pay zones, rather than ordinary drilling fluids. | 2. (n.) [Drilling Fluids] A reduction in the natural capability of a reservoir to produce its fluids, such as a decrease in porosity or permeability, or both. Damage can occur near the wellbore face (easier to repair) or deep into the rock (harder to repair). Damage is caused by several mechanisms: (1) physical plugging of pores by mud solids, (2) alteration of reservoir rock wettability, (3) precipitation of insoluble materials in pore spaces, (4) clay swelling in pore spaces, (5) migration of fines into pore throats, (6) introduction of an immobile phase, and (7) emulsion formation and blockage. Damage can occur when sensitive formations are exposed to drilling fluids. | 3. (n.) [Well Completions] A general term to describe the reduction in permeability to the near-wellbore area of a reservoir formation. There are several recognized damage mechanisms, such as the invasion of incompatible fluids swelling the formation clays, or fine solids from dirty fluids plugging the formation matrix. Because formation damage can significantly affect the productivity of any well, adequate precautions should be exercised to avoid damage during all phases in the life of a well. | 4. (n.) [Enhanced Oil Recovery] Natural or induced production impairments that can develop in the reservoir, the near-wellbore area or the perforations. Natural damage occurs as produced reservoir fluids move through the reservoir, while induced damage is the result of external operations and fluids in the well, such as drilling, well completion, workover operations or stimulation treatments. Some induced damage triggers natural damage mechanisms. Natural damage includes phenomena such as fines migration, clay swelling, scale formation, organic deposition, including paraffins or asphaltenes, and mixed organic and inorganic deposition. Induced damage includes plugging caused by foreign particles in the injected fluid, wettability changes, emulsions, precipitates or sludges caused by acid reactions, bacterial activity and water blocks. Wellbore cleanup or matrix stimulation treatments are two different operations that can remove natural or induced damage. Selecting the proper operation depends on the location and nature of the damage.",Drilling; Drilling Fluids; Enhanced Oil Recovery; Well Completions,https://glossary.slb.com/en/terms/f/formation_damage
formation fluid,"[Well Completions] Any fluid that occurs in the pores of a rock. Strata containing different fluids, such as various saturations of oil, gas and water, may be encountered in the process of drilling an oil or gas well. Fluids found in the target reservoir formation are referred to as reservoir fluids.",Well Completions,https://glossary.slb.com/en/terms/f/formation_fluid
formation fracture pressure,"[Well Completions, Shale Gas, Well Testing, Well Workover and Intervention] Pressure above which injection of fluids will cause the rock formation to fracture hydraulically.","Well Completions, Shale Gas, Well Testing, Well Workover and Intervention",https://glossary.slb.com/en/terms/f/formation_fracture_pressure
formation pressure,"1. (n.) [Geology] The pressure of fluids within the pores of a reservoir, usually hydrostatic pressure, or the pressure exerted by a column of water from the formation's depth to sea level. When impermeable rocks such as shales form as sediments are compacted, their pore fluids cannot always escape and must then support the total overlying rock column, leading to anomalously high formation pressures. Because reservoir pressure changes as fluids are produced from a reservoir, the pressure should be described as measured at a specific time, such as initial reservoir pressure. | 2. (n.) [Drilling] The pressure of the subsurface formation fluids, commonly expressed as the density of fluid required in the wellbore to balance that pore pressure. A normal pressure gradient might require 9 lbm/galUS [1.08 kg/m3], while an extremely high gradient may need 18 lbm/galUS [2.16 kg/m3] or higher. | 3. (n.) [Well Completions] The pressure within the reservoir rock. The formation pressure value can be further categorized as relating to flowing well or shut-in conditions.",Drilling; Geology; Well Completions,https://glossary.slb.com/en/terms/f/formation_pressure
frac balls,"[Well Completions, Well Workover and Intervention] Another term for ball sealers, small spheres designed to seal perforations that are accepting the most fluid, thereby diverting reservoir treatments to other portions of the target zone. Ball sealers are incorporated into the treatment fluid and pumped with it. The effectiveness of this type of mechanical diversion to keep the balls in place is strongly dependent on the differential pressure across the perforation and the geometry of the perforation itself.","Well Completions, Well Workover and Intervention",https://glossary.slb.com/en/terms/f/frac_balls
frac fluid,"[Shale Gas, Well Completions] An abbreviation for fracturing fluid, a fluid injected into a well as part of a stimulation operation. Fracturing fluids for shale reservoirs usually contain water, proppant, and a small amount of nonaqueous fluids designed to reduce friction pressure while pumping the fluid into the wellbore. These fluids typically include gels, friction reducers, crosslinkers, breakers and surfactants similar to household cosmetics and cleaning products; these additives are selected for their capability to improve the results of the stimulation operation and the productivity of the well.","Shale Gas, Well Completions",https://glossary.slb.com/en/terms/f/frac_fluid
frac head,"[Shale Gas, Well Completions, Well Workover and Intervention] A flow cross installed on top of a frac tree where treating iron is connected and treatment fluid enters the frac tree.","Shale Gas, Well Completions, Well Workover and Intervention",https://glossary.slb.com/en/terms/f/frac_head
frac iron,"[Well Completions, Well Workover and Intervention] The temporary surface piping, valves, and manifolds necessary to deliver a fluid treatment to the wellbore from the mixing and pumping equipment.","Well Completions, Well Workover and Intervention",https://glossary.slb.com/en/terms/f/frac_iron
frac job,"[Well Completions, Shale Gas, Well Workover and Intervention] Another term for hydraulic fracturing, a stimulation treatment routinely performed on oil and gas wells in low-permeability reservoirs. Specially engineered fluids are pumped at high pressure and rate into the reservoir interval to be treated, causing a vertical fracture to open. The wings of the fracture extend away from the wellbore in opposing directions according to the natural stresses within the formation. Proppant, such as grains of sand of a particular size, is mixed with the treatment fluid to keep the fracture open when the treatment is complete. Hydraulic fracturing creates high-conductivity communication with a large area of formation and bypasses any damage that may exist in the near-wellbore area.","Well Completions, Shale Gas, Well Workover and Intervention",https://glossary.slb.com/en/terms/f/frac_job
frac manifold,"[Well Completions, Well Workover and Intervention] A system of frac valves that directs treatment fluid from the missile to multiple frac trees. The frac manifold facilitates quick redirection of fracturing pressure from one well to another, enabling pump trucks to run nearly continuously to minimize downtime.","Well Completions, Well Workover and Intervention",https://glossary.slb.com/en/terms/f/frac_manifold
frac stack,"[Shale Gas, Well Completions, Well Workover and Intervention] A Christmas tree installed specifically for the fracturing process. A frac stack typically consists of upper and lower master valves, flow cross, wing valves, goat head, and swab valve. Frac stacks generally have larger bores and higher pressure ratings than production trees to accommodate the high flow rates and pressures necessary for hydraulic fracturing. Learn more about Schlumberger frac stack offerings","Shale Gas, Well Completions, Well Workover and Intervention",https://glossary.slb.com/en/terms/f/frac_stack
frac tree,"[Shale Gas, Well Completions, Well Workover and Intervention] A Christmas tree installed specifically for the fracturing process. A frac tree typically consists of upper and lower master valves, flow cross, wing valves, goat head, and swab valve. Frac trees generally have larger bores and higher pressure ratings than production trees to accommodate the high flow rates and pressures necessary for hydraulic fracturing. Learn more about Schlumberger frac tree offerings","Shale Gas, Well Completions, Well Workover and Intervention",https://glossary.slb.com/en/terms/f/frac_tree
fracture,"1. (n.) [Shale Gas, Geology] A crack or surface of breakage within rock not related to foliation or cleavage in metamorphic rock along which there has been no movement. A fracture along which there has been displacement is a fault. When walls of a fracture have moved only normal to each other, the fracture is called a joint. Fractures can enhance permeability of rocks greatly by connecting pores together, and for that reason, fractures are induced mechanically in some reservoirs in order to boost hydrocarbon flow. Fractures may also be referred to as natural fractures to distinguish them from fractures induced as part of a reservoir stimulation or drilling operation. In some shale reservoirs, natural fractures improve production by enhancing effective permeability. In other cases, natural fractures can complicate reservoir stimulation. | 2. (vb.) [Shale Gas, Well Completions] To perform a stimulation treatment, which is routine for oil and gas wells in low-permeability reservoirs. Specially engineered fluids are pumped at high pressure and rate into the reservoir interval to be treated, causing a vertical fracture to open. The wings of the fracture extend away from the wellbore in opposing directions according to the natural stresses within the formation. Proppant, such as grains of sand of a particular size, is mixed with the treatment fluid to keep the fracture open when the treatment is complete. Hydraulic fracturing creates high-conductivity communication with a large area of formation and bypasses any damage that may exist in the near-wellbore area.","Shale Gas, Geology; Shale Gas, Well Completions",https://glossary.slb.com/en/terms/f/fracture
fracturing fluid,"[Well Completions, Shale Gas] A fluid injected into a well as part of a stimulation operation. Fracturing fluids for shale reservoirs usually contain water, proppant, and a small amount of nonaqueous fluids designed to reduce friction pressure while pumping the fluid into the wellbore. These fluids typically include gels, friction reducers, crosslinkers, breakers and surfactants similar to household cosmetics and cleaning products; these additives are selected for their capability to improve the results of the stimulation operation and the productivity of the well.","Well Completions, Shale Gas",https://glossary.slb.com/en/terms/f/fracturing_fluid
fracturing mandrel,"[Well Completions, Well Workover and Intervention] A sleeve with a flanged top connection upon which a frac tree is installed. The sleeve is inserted into a wellhead to isolate its low-pressure connections from the higher fracturing pressures. The fracturing mandrel enables the use of low-pressure wellheads that could not normally withstand the higher pressures necessary for hydraulic fracturing.","Well Completions, Well Workover and Intervention",https://glossary.slb.com/en/terms/f/fracturing_mandrel
fracturing manifold,"[Well Completions, Well Workover and Intervention] A system of frac valves that directs treatment fluid from the missile to multiple frac trees. The frac manifold facilitates quick redirection of fracturing pressure from one well to another, enabling pump trucks to run nearly continuously to minimize downtime.","Well Completions, Well Workover and Intervention",https://glossary.slb.com/en/terms/f/fracturing_manifold
fracturing sleeve,"[Well Completions, Well Workover and Intervention] Similar to a fracturing mandrel, a fracturing sleeve is temporarily inserted into a wellhead before the fracturing process begins to isolate low-pressure connections from the higher fracturing pressures. Fracturing sleeves differ from fracturing mandrels in that the fracturing sleeve is fully contained within the wellhead, and the frac tree is installed on the wellhead, not the sleeve.","Well Completions, Well Workover and Intervention",https://glossary.slb.com/en/terms/f/fracturing_sleeve
free water,"1. (n.) [Geology] Water that is mobile, available to flow, and not bound to surfaces of grains or minerals in rock. | 2. (n.) [Drilling] In cementing, any water in the slurry that is in excess of what is required to fully hydrate the Portland cement and other additives. Free water can physically separate as a cement slurry sets. This separation tendency, especially in the presence of a high-pressure gas-bearing formation, can impair zonal isolation, the primary job of the cement. For that reason, the well designer usually specifies a maximum free-water content for the slurry. | 3. (n.) [Well Completions] The aqueous phase that separates from a slurry or mixture of fluids. In cementing operations, free water is undesirable since channels tend to form through the set cement, providing potential gas migration paths. When processing reservoir fluids, the water that separates easily under gravity separation is known as free water. In some cases, additional water may be locked in an emulsion, contributing to the aqueous phase but not available as free water. | 4. (n.) [Formation Evaluation] Water in the pore space that can flow under normal reservoir conditions. When used in connection with nuclear magnetic resonance (NMR) measurements, free water is all the water that is not clay bound, capillary bound or in mineral hydrates. The latter is in any case excluded as it relaxes too fast to be measured by NMR. When used in connection with the dual-water model, the term means the far water.",Drilling; Formation Evaluation; Geology; Well Completions,https://glossary.slb.com/en/terms/f/free_water
froth flow,"[Well Completions, Production Logging] A multiphase flow regime in near-vertical pipes in which large, irregular slugs of gas move up the center of the pipe, usually carrying droplets of oil or water with them. Most of the remaining oil or water flows up along the pipe walls. The flow is relatively chaotic, producing a frothy mixture. Unlike slug flow, neither phase is continuous. The gas slugs are relatively unstable, and take on large, elongated shapes. Also known as transition flow, this flow is an intermediate flow condition between slug flow and mist flow, and occurs at relatively high gas velocity. As the gas velocity increases, it changes into annular flow.","Well Completions, Production Logging",https://glossary.slb.com/en/terms/f/froth_flow
fullbore,"[Well Completions] A description of the internal area and surfaces of a tool or tubular assembly through which there is an unimpeded internal diameter. In some cases, fullbore is used to describe the form of a nominal internal diameter that extends over the length of the tool or interval without any variation. In other applications, the term simply implies an ability to pass a ball or similar item of a stated drift diameter through the assembly.",Well Completions,https://glossary.slb.com/en/terms/f/fullbore
gas bearing,"[Well Completions] Relating to a formation or interval containing gas, either dissolved in the formation fluid or as free gas. The term is occasionally used to describe wellbore fluids containing dissolved gas.",Well Completions,https://glossary.slb.com/en/terms/g/gas_bearing
gas cap,"[Well Completions] The gas that accumulates in the upper portions of a reservoir where the pressure, temperature and fluid characteristics are conducive to free gas. The energy provided by the expansion of the gas cap provides the primary drive mechanism for oil recovery in such circumstances.",Well Completions,https://glossary.slb.com/en/terms/g/gas_cap
gas coning,[Well Completions] Change in the gas-oil contact profile as a result of drawdown pressures during production. Coning occurs in vertical or slightly deviated wells and is affected by the characteristics of the fluids involved and the ratio of horizontal to vertical permeability.,Well Completions,https://glossary.slb.com/en/terms/g/gas_coning
gas drive,"[Well Completions] A primary recovery mechanism for oil wells containing dissolved and free gas, whereby the energy of the expanding gas is used to drive the oil from the reservoir formation into the wellbore.",Well Completions,https://glossary.slb.com/en/terms/g/gas_drive
gas injection,"[Well Completions] A reservoir maintenance or secondary recovery method that uses injected gas to supplement the pressure in an oil reservoir or field. In most cases, a field will incorporate a planned distribution of gas-injection wells to maintain reservoir pressure and effect an efficient sweep of recoverable liquids.",Well Completions,https://glossary.slb.com/en/terms/g/gas_injection
gas lift,"[Well Completions] An artificial-lift method in which gas is injected into the production tubing to reduce the hydrostatic pressure of the fluid column. The resulting reduction in bottomhole pressure allows the reservoir liquids to enter the wellbore at a higher flow rate. The injection gas is typically conveyed down the tubing-casing annulus and enters the production train through a series of gas-lift valves. The gas-lift valve position, operating pressures and gas injection rate are determined by specific well conditions.",Well Completions,https://glossary.slb.com/en/terms/g/gas_lift
gas lock,"1. (n.) [Well Completions] A condition in pumping and processing equipment caused by the induction of free gas. The compressible gas interferes with the proper operation of valves and other pump components, preventing the intake of fluid. | 2. (n.) [Production Testing] A condition sometimes encountered in a pumping well when dissolved gas, released from solution during the upstroke of the plunger, appears as free gas between the valves. On the downstroke, pressure inside a barrel completely filled with gas may never reach the pressure needed to open the traveling valve. In the upstroke, the pressure inside the barrel never decreases enough for the standing valve to open and allow liquid to enter the pump. Thus no fluid enters or leaves the pump, and the pump is locked. It does not cause equipment failure, but with a nonfunctional pump, the pumping system is useless. A decrease in pumping rate is accompanied by an increase of bottomhole pressure (or fluid level in the annulus). In many cases of gas lock, this increase in bottomhole pressure can exceed the pressure in the barrel and liquid can enter through the standing valve. After a few strokes, enough liquid enters the pump that the gas lock in broken, and the pump functions normally.",Production Testing; Well Completions,https://glossary.slb.com/en/terms/g/gas_lock
