term,definition,disciplines,url
core gamma log,"[Formation Evaluation] A log obtained in the laboratory by moving the core past a gamma ray detector. The log can be of the total gamma ray in API units, or of the spectral response in weight concentrations of thorium, uranium and potassium. The main purpose is to correlate the depth of each section of core with the depth of a log.",Formation Evaluation,https://glossary.slb.com/en/terms/c/core_gamma_log
core image,"[Formation Evaluation] An image of the external or internal features of a core. External images are photographs taken under natural or ultraviolet light; natural light highlights lithology and sedimentary structures, while ultraviolet light causes hydrocarbon zones to fluoresce. Internal images are obtained using X-rays or nuclear magnetic resonance (NMR). X-ray techniques measure the attenuation of X-rays passing through the core. The attenuation depends mainly on the density. Hence the image reflects density and lithology changes, internal bedding planes, fractures and nodules. These techniques include, in increasing resolution, fluoroscopy, X-radiography and computed tomography. Most NMR images measure the quantity and relaxation time of hydrogen, and therefore give information on fluid distribution. Some NMR techniques examine carbon, sodium and phosphorous.",Formation Evaluation,https://glossary.slb.com/en/terms/c/core_image
core plug,"[Formation Evaluation] A plug, or sample, taken from a conventional core for analysis. Core plugs are typically 1 in. to 1 1/2 in. [2.5 to 3.8 cm] in diameter and 1 in. to 2 in. [5 cm] long. Core plugs are ordinarily cut perpendicular to the axis of the core or parallel to the axis, called horizontal and vertical plugs, respectively, when cut from a vertical wellbore. The terms horizontal and vertical are often applied for cores cut from a deviated or horizontal wellbore, even though they are not strictly correct unless core orientation is measured and plugs are cut to the true in-situ orientation.",Formation Evaluation,https://glossary.slb.com/en/terms/c/core_plug
corkscrew hole,"[Formation Evaluation] The result of certain drilling conditions that cause the borehole to take the shape of a corkscrew. Most logging tools are much longer than the wavelength of the corkscrew, and therefore see it as a change in standoff or a change in hole size. For this reason, the corkscrew is often observed as a wave on the caliper log. A corkscrew hole affects measurements sensitive to standoff, such as induction and neutron porosity, and may affect pad tools, if they cannot follow the changes.",Formation Evaluation,https://glossary.slb.com/en/terms/c/corkscrew_hole
corrected gamma ray,"[Formation Evaluation] A gamma ray log from which the uranium contribution has been subtracted. In some rocks, and in particular in carbonate rocks, the contribution from uranium can be large and erratic, and can cause the carbonate to be mistaken for a shale. The carbonate gamma ray is then a better indicator of shaliness.",Formation Evaluation,https://glossary.slb.com/en/terms/c/corrected_gamma_ray
correlate,"1. (vt.) [Geology] To seek a comparison or equivalence. Scientists attempt to compare or match up well log signatures, chemical signatures, seismic signatures, fossils and rock samples across wide areas to determine the equivalence, extent, thickness, quality, relative age or other properties of stratigraphic units and rock bodies. | 2. (vb.) [Production Logging, Well Completions, Formation Evaluation, Reservoir Characterization] To compare and fix measured depths with known features on baseline logs of the wellbore tubulars and the surrounding formation.","Geology; Production Logging, Well Completions, Formation Evaluation, Reservoir Characterization",https://glossary.slb.com/en/terms/c/correlate
correlation log,"[Formation Evaluation] A log run for the purpose of correlating between wells. The most common logs used for this purpose are the gamma ray, the resistivity and the acoustic log; the most common depth scales are 1/500 and 1/1000, or 2 in/100 ft [5 cm/30 m] and 1 in/100 ft [2.5 cm/30 m].",Formation Evaluation,https://glossary.slb.com/en/terms/c/correlation_log
CPMG,"[Formation Evaluation] In a nuclear magnetic resonance (NMR) measurement, referring to the cycle of radio frequency pulses designed by Carr, Purcell, Meiboom and Gill to produce pulse echoes and counteract dephasing due to magnetic field inhomogeneities. In the CPMG sequence, an initial radio frequency pulse is applied long enough to tip the protons into a plane perpendicular to the static magnetic field (the 90o pulse). Initially the protons precess in unison, producing a large signal in the antenna, but then quickly dephase due to the inhomogeneities. Another pulse is applied, long enough to reverse their direction of precession (the 180o pulse), and causing them to come back in phase again after a short time. Being in phase, they produce another strong signal called an echo. They quickly dephase again but can be rephased by another 180o pulse. Rephasing is repeated many times, while measuring the magnitude of each echo. This magnitude decreases with time due to molecular relaxation mechanisms surface, bulk and diffusion. One measurement typically may comprise many hundreds of echoes, while the time between each echo (the echo spacing) is of the order of 1 ms or less. Carr HY and Purcell EM: ""Effects of Diffusion on Free Precession in Nuclear Magnetic Resonance Experiments,"" Physical Review 94, no. 3 (1954): 630-638. Meiboom S and Gill D: ""Modified Spin-Echo Method for Measuring Nuclear Relaxation Times,"" The Review of Scientific Instruments 29, no. 8 (1958): 688-691.",Formation Evaluation,https://glossary.slb.com/en/terms/c/cpmg
cross dipole,"[Formation Evaluation] Describing a waveform or a log that has been recorded by a set of dipole receivers oriented orthogonally (or 90° out of line) with a dipole transmitter. In sonic logging, cross-dipole flexural modes are used to determine shear anisotropy together with in-line flexural modes. The data are processed using the Alford rotation.",Formation Evaluation,https://glossary.slb.com/en/terms/c/cross_dipole
cross section,"1. (n.) [Geology] A diagram of a vertical section through a volume, as opposed to the surface, ""bird's eye,"" or plan view of a map. Cross sections are useful for displaying the types and orientations of subsurface structures and formations. | 2. (n.) [Formation Evaluation] Constant of proportionality relating the fraction of incident particles that undergo an interaction to the thickness and number of target atoms within a material, and the incident flux. It is a measure of the probability of an interaction. The microscopic cross section has units of area per interacting atom. The macroscopic cross section, which is the product of the microscopic cross section and the number of particles per unit volume, has units of inverse length. Cross sections for most reactions are determined experimentally and depend on the type of interaction, the material and the energy of the incident particle.",Formation Evaluation; Geology,https://glossary.slb.com/en/terms/c/cross_section
crossplot porosity,"[Formation Evaluation] The porosity obtained by plotting two porosity logs against each other, normally density and neutron porosity. The computation assumes a particular fluid, usually fresh water, and particular response equations. The result is largely independent of lithology and is often a more reliable estimate of porosity than a single porosity log. It is often displayed as a quicklook log. For more details, see The Defining Series: Measuring Porosity Downhole",Formation Evaluation,https://glossary.slb.com/en/terms/c/crossplot_porosity
crosswell electromagnetic tomography,"[Formation Evaluation] A technique for measuring formation resistivity between two or more wells. This technique measures the signal between an electromagnetic induction transmitter in one well, and a receiver array located in another well. The transmitting antenna broadcasts a continuous sinusoidal signal at programmable frequencies. Tomographic processing creates a map of resistivity of the area between the wells. Measurements acquired by this technique have a greater depth of investigation than conventional logging tools and are sensitive to fluid content. Crosswell electromagnetic induction surveys fill an intermediate role between high-resolution well logs and lower-resolution surface measurements. Asset managers utilize crosswell electromagnetic surveys for a variety of applications, such as monitoring sweep efficiency, identifying bypassed pay, planning infill drilling locations and improving the effectiveness of reservoir simulations.",Formation Evaluation,https://glossary.slb.com/en/terms/c/crosswell_electromagnetic_tomography
crosswell reflection tomography,"[Formation Evaluation, Geophysics] A crosswell seismic technique that incorporates reflection traveltimes and direct traveltimes into a tomographic inversion algorithm to produce images of seismic velocity between wells.","Formation Evaluation, Geophysics",https://glossary.slb.com/en/terms/c/crosswell_reflection_tomography
crosswell seismic tomography,"[Formation Evaluation, Geophysics] A survey technique that measures the seismic signal transmitted from a source, located in one well, to a receiver array in a neighboring well. The resulting data are processed to create a reflection image or to map the acoustic velocity or other properties (velocities of P- and S-waves, for example) of the area between wells. Placement of the source and receiver array in adjacent wells not only enables the formation between wells to be surveyed, it also avoids seismic signal propagation through attenuative near-surface formations. Another advantage is that it places the source and receiver near the reservoir zone of interest, thereby obtaining better resolution than is possible with conventional surface seismic surveys. This technique is often used for high-resolution reservoir characterization when surface seismic or vertical seismic profile (VSP) data lack resolution, or for time-lapse monitoring of fluid movements in the reservoir.","Formation Evaluation, Geophysics",https://glossary.slb.com/en/terms/c/crosswell_seismic_tomography
crosswell tomography,"[Enhanced Oil Recovery, Formation Evaluation, Geophysics] A technique for measuring a signal that is broadcast from a transmitter or source located in one well, to a receiver array placed in a neighboring well. This technique is used to create a display of formation properties such as acoustic velocity and attenuation, seismic reflectivity, or electromagnetic resistivity in the area between wells. The reservoir-scale data acquired with this technique can be used to bridge the gap between wellbore measurements and surface measurements.","Enhanced Oil Recovery, Formation Evaluation, Geophysics",https://glossary.slb.com/en/terms/c/crosswell_tomography
curve,"[Formation Evaluation] The presentation on hard copy of log data from a single measurement versus depth. The term is also used to refer to the log data themselves, as a synonym for a single log.",Formation Evaluation,https://glossary.slb.com/en/terms/c/curve
data rate,"[Formation Evaluation] The rate at which measurements are transmitted between logging tool and surface. In measurement while drilling (MWD), if the data rate is low in comparison with the drilling or tripping speed, the sampling interval or the amount of data transmitted must be reduced or else information will be lost. In wireline logging, the data rate can limit the logging speed or the number of tools in the tool string.",Formation Evaluation,https://glossary.slb.com/en/terms/d/data_rate
Dean-Stark extraction,"[Formation Evaluation] A method for the measurement of fluid saturations in a core sample by distillation extraction. The water in the sample is vaporized by boiling solvent, then condensed and collected in a calibrated trap. This gives the volume of water in the sample. The solvent is also condensed, then flows back over the sample and extracts the oil. Extraction continues for a minimum of two days until the extracted solvent is clean or the sample shows no more fluorescence. The weight of the sample is measured before and after extraction. Then the volume of oil is calculated from the loss in weight of the sample minus the weight of the water removed from it. Saturations are calculated from the volumes.",Formation Evaluation,https://glossary.slb.com/en/terms/d/dean-stark_extraction
deconvolution,"1. (n.) [Geophysics] A step in seismic signal processing to recover high frequencies, attenuate multiples, equalize amplitudes, produce a zero-phase wavelet or for other purposes that generally affect the waveshape. Deconvolution, or inverse filtering, can improve seismic data that were adversely affected by filtering, or convolution that occurs naturally as seismic energy is filtered by the Earth. Deconvolution can also be performed on other types of data, such as gravity, magnetic or well log data. | 2. (n.) [Formation Evaluation] With reference to induction logging, a method of removing shoulder-bed effects from an induction log. The term refers to early 6FF40 and deep induction logs in which the standard method of deconvolution was based on three measurements separated by 78 in. [198 cm] in depth. The three measurements were weighted by an amount calculated to reduce the effect of shoulder beds on the readings in a high-resistivity bed. Originally, the resistivity of the shoulder beds could be input, but in later usage this resistivity became standardized at 1 ohm-m. The deconvolution was not effective in high-contrast formations. In modern tools, the shoulder effect is corrected by using an inverse filter or an automatic inversion. | 3. (n.) [Well Testing] A mathematical operation that uses downhole flow-rate measurements to transform bottomhole pressure measurements distorted by variable rates to an interpretable transient. Deconvolution also can use surface rates to transform wellhead pressures to an interpretable form. Deconvolution has the advantage over convolution that it does not assume a particular model for the pressure-transient response. However, the simplest form of deconvolution often gives a noisy result, and more complex approaches may be computing intensive.",Formation Evaluation; Geophysics; Well Testing,https://glossary.slb.com/en/terms/d/deconvolution
deep induction,"[Formation Evaluation] A particular type of induction log that was designed to read deep into the formation while maintaining reasonable vertical resolution. The deep induction log (ID) is based on the measurement of a 6FF40 array and was combined with a medium induction array to form the dual induction tool. Versions built after 1968 had a small extra transmitter coil to reduce the borehole effect on the medium induction while changing the deep response very little. The midpoint of the ID integrated radial geometrical factor is at 62 in [157 cm] radius for high resistivities, reducing to 45 in [114 cm] at 1 ohm-m. ID receives very little signal from within 20 in [50 cm] of the tool. The vertical resolution is about 8 ft [2.4 m] but varies with local conditions.",Formation Evaluation,https://glossary.slb.com/en/terms/d/deep_induction
delta rho,"[Formation Evaluation] A log that shows the magnitude of the correction applied to the long spacing detector of a density measurement. When delta rho is above a certain value, typically ±0.15 g/cm3, the correction may no longer be accurate, and needs to be examined in more detail. Delta rho is also used as a qualitative indicator of borehole rugosity.",Formation Evaluation,https://glossary.slb.com/en/terms/d/delta_rho
delta t,"[Geophysics, Formation Evaluation] Also called interval transit time, the amount of time for a wave to travel a certain distance, proportional to the reciprocal of velocity, typically measured in microseconds per foot by an acoustic log and symbolized by t or DT. P-wave interval transit times for common sedimentary rock types range from 43 (dolostone) to 160 (unconsolidated shales) microseconds per foot, and can be distinguished from measurements of steel casing, which has a consistent transit time of 57 microseconds per foot.","Geophysics, Formation Evaluation",https://glossary.slb.com/en/terms/d/delta_t
delta t stretch,"[Formation Evaluation] A feature on a sonic log caused by low signal amplitude that results in erroneously long traveltimes. Sonic logs that do not record waveforms measure the acoustic traveltime between transmitter and receiver by detecting the first signal at the receiver above a certain threshold (first motion detection). The threshold is small so that the signal is detected just after it crosses the zero signal baseline. However, if the threshold is set too high, or the signal is too small, the system will not trigger at the sharp zero crossing but at some later point on the waveform. This increases the apparent transmitter-receiver time. Delta-t stretch is more likely at the far receiver, where signals are weaker, so that the apparent traveltime calculated between receivers is too large. In the extreme case, the system triggers on the next cycle of the waveform, known as cycle skipping.",Formation Evaluation,https://glossary.slb.com/en/terms/d/delta_t_stretch
density measurement,"1. (n.) [Formation Evaluation] A measurement of the bulk density of the formation, based on the reduction in gamma ray flux between a source and a detector due to Compton scattering. The gamma ray source, usually 137Cs (cesium), is chosen so that gamma ray energies are high enough to interact by Compton scattering but not by pair production. The detectors discriminate against low gamma ray energies that may have been influenced by photoelectric absorption. Although Compton scattering depends on electron density and not bulk density, density logs are calibrated to give the correct bulk density in the majority of sedimentary rocks. Due to the Z/A effect there are small differences in some formations. The measurement responds to the average density of the material between source and detector. In the wireline measurement, care is taken to minimize the mud between the sensors and the formation by pressing a pad against the borehole wall, with source and detector focused into the formation. In the logging-while-drilling measurement, a sleeve may be mounted on the collar around the sensors to exclude the mud. The detectors measure the gamma rays scattered from the formation. Even then, mudcake or borehole rugosity can affect the measurement. It is common practice to compensate for the mudcake by using two or more detectors at different spacings. | 2. (n.) [Formation Evaluation] A measurement of the bulk density of the formation based on borehole-gravity measurements. As the gravitational attraction between two bodies is dependent upon their masses and their separation, it follows that its measurement also can be used to make a direct determination of density. The density thus measured is highly accurate but averaged over a large volume.",Formation Evaluation,https://glossary.slb.com/en/terms/d/density_measurement
departure curve,"[Formation Evaluation] A graph that shows the effects of environmental factors on the ideal response of a measurement. The name comes from the departure of the actual response from the ideal. The term is used most commonly in relation to the effect of hole size, mud resistivity, bed thickness, invasion and other factors on electrical logs.",Formation Evaluation,https://glossary.slb.com/en/terms/d/departure_curve
dephasing,"[Formation Evaluation] In a nuclear magnetic resonance (NMR) measurement, the loss of synchronization of hydrogen atoms precessing at different speeds about the static magnetic field. When the signals from individual atoms are not synchronized, they are out of phase and the total signal is reduced. The dephasing occurs either because of inhomogeneities in the static magnetic field or through molecular processes. Dephasing due to inhomogeneities is known as the free-induction decay and is corrected by the CPMG sequence. Molecular dephasing is known as transverse relaxation.",Formation Evaluation,https://glossary.slb.com/en/terms/d/dephasing
depth correlation,"[Production Logging, Well Workover and Intervention, Reservoir Characterization, Formation Evaluation] The process of comparing and fixing measured depths with known features on baseline logs of the wellbore tubulars and the surrounding formation.","Production Logging, Well Workover and Intervention, Reservoir Characterization, Formation Evaluation",https://glossary.slb.com/en/terms/d/depth_correlation
depth datum,"[Formation Evaluation] Also known as depth reference, the point in a well from which depth is measured. Alternatively, the depth reference is the point at which the depth is defined as being zero. It is typically the top of the kelly bushing or the level of the drill floor on the rig that is used to drill the well. The depth measured from that point is the measured depth (MD) for the well. Even when the drilling rig has been removed, all subsequent measurements and operations in the well are still tied in to the same depth reference. However, for multiwell studies, the depths are normally shifted to the permanent datum. The depth reference and its elevation above the permanent datum are recorded on the log heading. In some contexts, the term may refer to any point from which depth is measured.",Formation Evaluation,https://glossary.slb.com/en/terms/d/depth_datum
depth mark,"[Formation Evaluation] A magnetic mark placed on a logging cable as a reference for depth measurements. The marks are placed on the cable at regular intervals, usually 100 ft [30 m] or 50 m [164 ft], under a certain tension in a workshop. The intervals may change slightly as a function of tension downhole, but this change can be corrected for. During logging operations, the marks are detected by a magnetic mark detector, and then used to check and correct the depth read by the depth wheel.",Formation Evaluation,https://glossary.slb.com/en/terms/d/depth_mark
depth matched,"[Formation Evaluation] Pertaining to two or more logging curves that have been aligned in depth. Logs recorded on different runs will not be exactly aligned at all depths because of the difficulty of perfect depth control. If the two logs are offset by the same amount throughout the log, then only a simple depth shift is required. If the offset varies, then the logs need to be depth matched. Depth matching is simplest if both runs contain the same type of log, such as a gamma ray. The two gamma rays can then be aligned, either manually or with software, and the other logs shifted by the same amount. Otherwise the alignment is based on two logs that respond in a similar fashion, such as a neutron porosity and a shallow laterolog. Depth matching also may be needed for logs recorded on the same run. Although there is a fixed distance between the measure points and the depth reference, the apparent distance will vary if the tool moves unevenly up the hole, due to stick and slip or yo-yo effects. Depth matching is then necessary.",Formation Evaluation,https://glossary.slb.com/en/terms/d/depth_matched
depth of invasion,"[Formation Evaluation] The distance from the borehole wall that the mud filtrate has penetrated into the formation. The depth of invasion affects whether a log measures the invaded zone, the undisturbed zone or part of each zone. The term is closely related to the diameter of invasion, the latter being twice the depth of invasion plus the borehole diameter. Depth of invasion is a more appropriate parameter for describing the response of pad and azimuthally focused measurements such as density and microresistivity logs. The term is well-defined in the case of a step profile of invasion. In the case of an annulus or a transition zone, two depths must be defined, corresponding to the inner and outer limits of the annulus or transition zone. When the invasion model is not specified, the term usually refers to the outer limit of invasion.",Formation Evaluation,https://glossary.slb.com/en/terms/d/depth_of_invasion
depth of investigation,"[Formation Evaluation] A distance that characterizes how far a logging tool measures into the formation from the face of the tool or the borehole wall. The depth of investigation summarizes the radial response of the measurement in one or more directions. For nuclear and resistivity measurements, the depth of investigation should be associated with the percentage of signal received from within that depth, typically either 50% or 90%. Most quoted depths of investigation assume a homogeneous formation with certain properties, such as a given resistivity or fluid content. The depths of investigation can vary considerably in inhomogeneous conditions, and at different values of the properties concerned. They should be considered only a qualitative guide to tool response. For other measurements, the depth of investigation is either well-defined by the tool physics (in the case of nuclear magnetic resonance), or else can be given only approximately, an accurate value being too dependent on formation properties (in the case of acoustic and electromagnetic propagation). The term is used for all measurements but is most appropriate for azimuthally focused devices such as nuclear logs. For azimuthally symmetric devices such as resistivity logs, the term radius of investigation is more appropriate.",Formation Evaluation,https://glossary.slb.com/en/terms/d/depth_of_investigation
depth reference,"[Formation Evaluation] The point in a well from which depth is measured. Alternatively, the depth reference is the point at which the depth is defined as being zero. It is typically the top of the kelly bushing or the level of the drill floor on the rig that is used to drill the well. The depth measured from that point is the measured depth (MD) for the well. Even when the drilling rig has been removed, all subsequent measurements and operations in the well are still tied in to the same depth reference. However, for multiwell studies, the depths are normally shifted to the permanent datum. The depth reference and its elevation above the permanent datum are recorded on the log heading. In some contexts, the term may refer to any point from which depth is measured.",Formation Evaluation,https://glossary.slb.com/en/terms/d/depth_reference
depth wheel,"[Formation Evaluation] A calibrated wheel used to drive the depth recording system in wireline logging. The wheel is pressed against the logging cable as the cable is spooled onto the drum and therefore turns as the cable is run in and out of the borehole. After zeroing the depth on surface, the depth wheel provides the depth input to the recording system. Small errors in calibration and slippage can cause the wheel to introduce systematic errors in the depth recorded. For this reason, the depth is checked and corrected using depth marks. The depth wheel is also referred to as a depth encoder. Modern encoders have two wheels so that slippage can be detected by differences between the two measurements.",Formation Evaluation,https://glossary.slb.com/en/terms/d/depth_wheel
depth-derived,"[Formation Evaluation] Referring to a borehole-compensation scheme for sonic logs that combines measurements taken when the logging tool is at two different depths in the borehole. In normal borehole-compensation schemes, the effects of caves and sonde tilt are minimized by combining measurements from a second transmitter (T2) above a pair of receivers with those from the first transmitter (T1) below the receivers. This arrangement makes the logging tool unacceptably long for the long-spacing sonic log. In the depth-derived system, T2 is located below T1, at a distance equal to the receiver spacing. T1 is fired and the transit time between the receivers at depth z (TT1z) is recorded as usual. Then when T1 and T2 are at depth z, both are fired sequentially and the difference in time for their signals to reach one of the receivers is recorded (TT2z). The average of TT1z and TT2z is borehole-compensated since the acoustic signals traveled in opposite directions for the two measurements.",Formation Evaluation,https://glossary.slb.com/en/terms/d/depth-derived
detail log,[Formation Evaluation] A log with a depth scale chosen to show sufficient detail of the formation. The most common scales are 1/200 or 5 in/100 ft.,Formation Evaluation,https://glossary.slb.com/en/terms/d/detail_log
diameter of invasion,"[Formation Evaluation] The distance from the borehole wall into the formation that the mud filtrate has penetrated. The term assumes equal invasion on all sides of the borehole. It is the diameter of the circle thus formed, with the center being the center of the borehole. The diameter of invasion affects whether a log measures the invaded zone, the undisturbed zone, or part of each zone. The term is closely related to the depth of invasion, being twice the depth of invasion plus the borehole diameter. Diameter of invasion is a more appropriate parameter for describing the response of azimuthally symmetric measurements such as induction, laterolog and propagation resistivity. The term is well-defined in the case of a step profile of invasion. In the case of an annulus or a transition zone, two diameters must be defined, corresponding to the inner and outer limits of the annulus or transition zone. When the invasion model is not specified, the term usually refers to the outer limit of invasion.",Formation Evaluation,https://glossary.slb.com/en/terms/d/diameter_of_invasion
diameter of investigation,[Formation Evaluation] A distance that characterizes how far a logging tool measures into the formation from the axis of the tool or borehole. The term is similar to depth of investigation but is appropriate only for azimuthally symmetric measurements such as resistivity.,Formation Evaluation,https://glossary.slb.com/en/terms/d/diameter_of_investigation
dielectric constant,"[Formation Evaluation] The degree to which a medium resists the flow of electric charge, defined as the ratio of the electric displacement to the electric field strength. It is more common to use the relative dielectric constant.",Formation Evaluation,https://glossary.slb.com/en/terms/d/dielectric_constant
dielectric permittivity,"[Formation Evaluation] The degree to which a medium resists the flow of electric charge, defined as the ratio of the electric displacement to the electric field strength. It is more common to use the relative dielectric permittivity.",Formation Evaluation,https://glossary.slb.com/en/terms/d/dielectric_permittivity
dielectric propagation log,"[Formation Evaluation] A log of the high-frequency (on the order of 25 MHz) dielectric properties of the formation. The log usually includes two curves the relative dielectric permittivity, symbolized by epsilon which is unitless, and the resistivity in ohm-m. At the frequency used, water molecules have a strong effect on the dielectric properties, so that both relative dielectric permittivity and conductivity increase with the volume of water present. Relative dielectric permittivity can be used to distinguish hydrocarbons from water of any salinity. However, the effect of salinity is more important than the salinity effect with the high-frequency electromagnetic propagation log, and the interpretation is more complex. The advantage of the dielectric propagation log is that the lower frequency permits a larger depth of investigation and therefore an analysis of the undisturbed zone.",Formation Evaluation,https://glossary.slb.com/en/terms/d/dielectric_propagation_log
dielectric resistivity,"[Formation Evaluation] The resistivity of the formation derived by combining the attenuation and phase shift of a propagation resistivity measurement. Common practice is to transform attenuation and phase shift independently to resistivity, assuming a certain transform between permittivity and resistivity. These relations lose accuracy at high resistivity. However, by combining the two measurements, both the dielectric permittivity and resistivity can be determined without need for a transform. The dielectric resistivity extends the range of measurement, typically up to 3000 ohm-m.",Formation Evaluation,https://glossary.slb.com/en/terms/d/dielectric_resistivity
differential SP,"[Formation Evaluation] The spontaneous potential (SP) measured between two electrodes placed close together in the borehole, as opposed to the normal SP, which is measured with one electrode in the borehole and one at surface.",Formation Evaluation,https://glossary.slb.com/en/terms/d/differential_sp
differential spectrum,"[Formation Evaluation] A technique in nuclear magnetic resonance (NMR) logging that is based on the difference between the T2 distributions, or spectra, acquired at different polarization times. The technique often is used to detect gas or light oil. These fluids have long T1 that exceed 1 second. A measurement made with a long polarization time will polarize much of these fluids and give significant signal at the appropriate T2. A measurement made with a short polarization time will polarize little of these fluids and will give a much smaller signal. Other fluids, with shorter T1, will be polarized in both cases, so that a difference in signal at the appropriate T2 identifies gas or light oil.",Formation Evaluation,https://glossary.slb.com/en/terms/d/differential_spectrum
diffusion,"1. (n.) [Geophysics] The movement of ions or molecules from regions of high concentration to low concentration within a solution. | 2. (n.) [Geophysics] The conduction of heat by the movement of molecules. | 3. (n.) [Formation Evaluation, Enhanced Oil Recovery] The process by which particles move over time within a material due to their kinetic motion. The term is most commonly used in pulsed neutron capture logging and in nuclear magnetic resonance (NMR) logging. In a pulsed neutron capture log, the term refers to the spread of neutrons away from the neutron generator. In NMR logging, diffusion refers to the movement of gas, oil, or water molecules within the pore space.","Formation Evaluation, Enhanced Oil Recovery; Geophysics",https://glossary.slb.com/en/terms/d/diffusion
diffusion relaxation,"[Formation Evaluation] In a nuclear magnetic resonance (NMR) measurement, the loss of coherent energy by hydrogen atoms as they move within the pore space. Hydrogen atoms that move significantly within the pores during a NMR measurement will encounter different magnetic fields and hence will precess at different rates, or dephase. Dephasing contributes only to T2 and is most significant in gas or light oils. The magnitude depends on the field gradient, the echo spacing and the diffusion coefficient of the fluid. Diffusion relaxation can be induced in water by using long echo spacings. This is the basis of the enhanced diffusion technique.",Formation Evaluation,https://glossary.slb.com/en/terms/d/diffusion_relaxation
dip correction,"[Formation Evaluation] An algorithm for correcting the effects of dip or borehole deviation on the response of a logging measurement. These effects are significant for deep-reading logs such as induction and electrode devices. The standard processing used to produce these logs assumes a vertical well with horizontal formation layers. In the presence of a relative dip between the borehole and formation layers, the logs may read incorrectly. For older logs such as the dual induction, a set of inverse filters can be designed to correct for dip effect up to about 60. For modern array logs, iterative forward modeling with a one-dimensional layered earth model can correct up to about 85.",Formation Evaluation,https://glossary.slb.com/en/terms/d/dip_correction
direct hydrocarbon typing,"[Formation Evaluation] The application of nuclear magnetic resonance (NMR) logging to the determination of hydrocarbon type (gas, light oil, medium oil, heavy oil), using only NMR data. Three techniques are most commonly used: differential spectrum, shifted spectrum, and enhanced diffusion.",Formation Evaluation,https://glossary.slb.com/en/terms/d/direct_hydrocarbon_typing
dispersed clay,"[Formation Evaluation] Clay that is scattered throughout the pore space. There are three general types: pore lining, pore filling and pore bridging. The terms dispersed clay and dispersed shale tend to be used synonymously.",Formation Evaluation,https://glossary.slb.com/en/terms/d/dispersed_clay
distillation extraction,"[Formation Evaluation] A technique for cleaning core samples in which the water fraction is removed by distillation and the oil fraction is extracted using solvents. Cleaning is done with either the Soxhlet or, when fluid saturation measurements are required, the Dean-Stark apparatus. Different solvents are used depending on the type of fluids and rock, the most common ones being toluene, methanol, xylene, and chloroform. Several solvents may be used in sequence.",Formation Evaluation,https://glossary.slb.com/en/terms/d/distillation_extraction
drainage,"[Formation Evaluation, Enhanced Oil Recovery] The process of forcing a nonwetting phase into a porous rock. Oil migrates into most reservoirs as the non-wetting phase, so initial charging of the reservoir is a drainage process.","Formation Evaluation, Enhanced Oil Recovery",https://glossary.slb.com/en/terms/d/drainage
drained test,"[Geology, Geophysics, Formation Evaluation] Test in which the pore fluid in the sample is able to flow and equilibrate to imposed pore pressure conditions; the fluid mass and volume will vary but its pressure will be constant. A drained test could be on a dry sample.","Geology, Geophysics, Formation Evaluation",https://glossary.slb.com/en/terms/d/drained_test
drillpipe conveyed,"1. (adj.) [Formation Evaluation] Describing sensors that are embedded in drill collars in order to record measurements while drilling. | 2. (adj.) [Formation Evaluation] Pertaining to the use of drillpipe to move wireline logging tools up and down a borehole. In difficult conditions—high well deviation, rough hole—wireline logging tools cannot reach the bottom of the hole under their own weight. In drillpipe-conveyed logging operations, the tools are moved mechanically by the drillpipe while a wireline maintains the electrical connection.",Formation Evaluation,https://glossary.slb.com/en/terms/d/drillpipe_conveyed
dual induction,"[Formation Evaluation] The combination of a deep-induction and a medium-induction array on the same sonde. In a typical implementation, the two arrays share the same transmitters but have different receivers. If the dual-induction log is combined with a shallow laterolog or microresistivity log, it is possible to correct for the effect on invasion on the deep log, assuming a step profile.",Formation Evaluation,https://glossary.slb.com/en/terms/d/dual_induction
dual water,"[Formation Evaluation] A model of shaly formations that considers there to be two waters in the pore space: far water, which is the normal formation water; and near water (or clay-bound water) in the electrical double layer near the clay surface. The clay-bound water consists of clay counter-ions and the associated water of hydration. The volume of this layer is determined by its thickness, which is constant at high salinities, and its area, which is proportional to the counter-ion concentration per unit pore volume (Qv). The volume of clay-bound water per unit pore volume, Swb, can therefore be written as: Swb = alpha * vq * Qv where vq = 0.28 cm3/meq at 25oC is the factor relating volume to counter-ion concentration at high salinity and is a function only of temperature, and alpha = 1 above a certain salinity, below which it increases with temperature and with decreasing salinity. The dual-water concept was developed for the interpretation of resistivity in shaly sands, but is also useful in the interpretation of nuclear and nuclear magnetic resonance logs. In these cases, the parameter most used is the total volume of clay-bound water in the rock, equal to Swb multiplied by the total porosity.",Formation Evaluation,https://glossary.slb.com/en/terms/d/dual_water
eccentralizer,"[Formation Evaluation] A device that helps to keep a wireline logging tool away from the center of the borehole. Typical devices are a single bow spring mounted on the outside surface of the logging tool or a set of rubber fingers mounted at the bottom. Some measurements, such as induction logs, respond better when the tool is eccentralized, while others, including acoustic logs, are better when centralized. Antonyms: centralizer",Formation Evaluation,https://glossary.slb.com/en/terms/e/eccentralizer
